"datamart_entity","datamart_table","datamart_attribute","datamart_column","nullable","data_domain","data_type","key","description","etl_logic","etl_logic_type","source_entity","atomic_table","source_attribute","atomic_column"
"Industry Category Dimension","idy_cgy_dim","Industry Category Level1 Name","idy_cgy_level1_nm","true","Text","string","","Tên ngành cấp 1 — Classification Value (scheme: ECAT_INDUSTRY_LV1)","JOIN cv ON cv.cl_code = pblc_co.idy_cgy_level1_code AND cv.scm_code = 'ECAT_INDUSTRY_LV1' → cv.cl_nm","join_atomic","Classification Value","cv","Classification Name","cl_nm"
"Industry Category Dimension","idy_cgy_dim","Industry Category Level2 Code","idy_cgy_level2_code","false","Text","string","NK","Mã ngành cấp 2 (NK, composite) — IDS.company_detail.category_l2_id","pblc_co.idy_cgy_level2_code","direct","Public Company","pblc_co","Industry Category Level2 Code","idy_cgy_level2_code"
"Industry Category Dimension","idy_cgy_dim","Industry Category Level2 Name","idy_cgy_level2_nm","true","Text","string","","Tên ngành cấp 2 — Classification Value (scheme: ECAT_INDUSTRY_LV2)","JOIN cv ON cv.cl_code = pblc_co.idy_cgy_level2_code AND cv.scm_code = 'ECAT_INDUSTRY_LV2' → cv.cl_nm","join_atomic","Classification Value","cv","Classification Name","cl_nm"
"Fact Securities Offering","fct_scr_ofrg","SSC Official Document Date Dimension Id","ssc_offc_doc_dt_dim_id","false","Surrogate Dimension Key","string","FK → Calendar Date Dimension","FK lịch theo ngày công văn UBCKNN","LOOKUP cdr_dt_dim ON cdr_dt_dim.dt = pblc_co_scr_ofrg.ssc_offc_doc_dt","lookup_date","Public Company Securities Offering","pblc_co_scr_ofrg","SSC Official Document Date","ssc_offc_doc_dt"
"Fact Securities Offering","fct_scr_ofrg","Public Company Dimension Id","pblc_co_dim_id","false","Surrogate Dimension Key","string","FK → Public Company Dimension","FK công ty đại chúng — ETL lookup qua NK pblc_co_code","LOOKUP pblc_co_dim ON pblc_co_dim.pblc_co_code = pblc_co_scr_ofrg.pblc_co_code AND pblc_co_scr_ofrg.ssc_offc_doc_dt BETWEEN pblc_co_dim.eff_dt AND pblc_co_dim.expiry_dt","lookup_dim","Public Company Securities Offering","pblc_co_scr_ofrg","Public Company Code","pblc_co_code"
"Fact Securities Offering","fct_scr_ofrg","Industry Category Dimension Id","idy_cgy_dim_id","false","Surrogate Dimension Key","string","FK → Industry Category Dimension","FK ngành cấp 1 — ETL lookup qua NK composite (level1_code + level2_code) tại thời điểm ssc_official_doc_date","LOOKUP idy_cgy_dim ON idy_cgy_dim.idy_cgy_level1_code = pblc_co.idy_cgy_level1_code AND idy_cgy_dim.idy_cgy_level2_code = pblc_co.idy_cgy_level2_code AND pblc_co_scr_ofrg.ssc_offc_doc_dt BETWEEN idy_cgy_dim.eff_dt AND idy_cgy_dim.expiry_dt","lookup_dim","Public Company Securities Offering","pblc_co_scr_ofrg","Public Company Code","pblc_co_code"
"Fact Securities Offering","fct_scr_ofrg","Securities Offering Code","scr_ofrg_code","true","Text","string","DD","Mã đợt chào bán (DD) — IDS.company_securities_issuance.id (PK nguồn)","pblc_co_scr_ofrg.pblc_co_scr_ofrg_code","direct","Public Company Securities Offering","pblc_co_scr_ofrg","Public Company Securities Offering Code","pblc_co_scr_ofrg_code"
"Fact Securities Offering","fct_scr_ofrg","Security Type Code","scr_tp_code","false","Classification Value","string","","Loại CK phát hành — IDS.company_securities_issuance.security_type_cd","pblc_co_scr_ofrg.scr_tp_code","direct","Public Company Securities Offering","pblc_co_scr_ofrg","Security Type Code","scr_tp_code"
"Fact Securities Offering","fct_scr_ofrg","Planned Security Quantity","pln_scr_qty","true","Small Counter","int","","Tổng số CK dự kiến chào bán","pblc_co_scr_ofrg.pln_scr_qty","direct","Public Company Securities Offering","pblc_co_scr_ofrg","Planned Security Quantity","pln_scr_qty"
"Fact Securities Offering","fct_scr_ofrg","Planned Proceeds Amount","pln_procd_amt","true","Currency Amount","decimal(23,2)","","Tổng tiền dự kiến thu được (VNĐ)","pblc_co_scr_ofrg.pln_procd_amt","direct","Public Company Securities Offering","pblc_co_scr_ofrg","Planned Proceeds Amount","pln_procd_amt"
"Fact Securities Offering","fct_scr_ofrg","Successful Security Quantity","scss_scr_qty","true","Small Counter","int","","Tổng số CK chào bán thành công","pblc_co_scr_ofrg.scss_scr_qty","direct","Public Company Securities Offering","pblc_co_scr_ofrg","Successful Security Quantity","scss_scr_qty"
"Fact Securities Offering","fct_scr_ofrg","Actual Proceeds Amount","act_procd_amt","true","Currency Amount","decimal(23,2)","","Tổng tiền thực thu (VNĐ)","pblc_co_scr_ofrg.act_procd_amt","direct","Public Company Securities Offering","pblc_co_scr_ofrg","Actual Proceeds Amount","act_procd_amt"
"Fact Securities Offering","fct_scr_ofrg","Certificate Issue Date","ctf_issu_dt","true","Date","date","","Ngày cấp GCN chào bán — lưu thêm làm reference, không phải FK date chính","pblc_co_scr_ofrg.ctf_issu_dt","direct","Public Company Securities Offering","pblc_co_scr_ofrg","Certificate Issue Date","ctf_issu_dt"
"Fact Securities Offering","fct_scr_ofrg","Offering End Date","ofrg_end_dt","true","Date","date","","Ngày kết thúc chào bán CK","pblc_co_scr_ofrg.ofrg_end_dt","direct","Public Company Securities Offering","pblc_co_scr_ofrg","Offering End Date","ofrg_end_dt"
"Fact Securities Offering","fct_scr_ofrg","SSC Official Document Date","ssc_offc_doc_dt","true","Date","date","","Ngày công văn UBCKNN — FK date chính trên Fact","pblc_co_scr_ofrg.ssc_offc_doc_dt","direct","Public Company Securities Offering","pblc_co_scr_ofrg","SSC Official Document Date","ssc_offc_doc_dt"
"Fact Securities Offering","fct_scr_ofrg","Planned Public Offering Amount","pln_pblc_ofrg_amt","true","Currency Amount","decimal(23,2)","","Tổng giá trị chào bán công khai dự kiến: (Shareholder qty × price) + (Auction qty × price) + (Public Other qty × price) + (Public Company qty × price)","(pblc_co_scr_ofrg.pln_exst_shrhlr_ofrg_qty * pblc_co_scr_ofrg.pln_exst_shrhlr_ofrg_prc) + (pblc_co_scr_ofrg.pln_auctn_ofrg_qty * pblc_co_scr_ofrg.pln_auctn_ofrg_prc) + (pblc_co_scr_ofrg.pln_pblc_othr_ofrg_qty * pblc_co_scr_ofrg.pln_pblc_othr_ofrg_prc) + (pblc_co_scr_ofrg.pln_pblc_co_ofrg_qty * pblc_co_scr_ofrg.pln_pblc_co_ofrg_prc)","computed","Public Company Securities Offering","pblc_co_scr_ofrg","Planned Existing Shareholder Offering Quantity / Planned Existing Shareholder Offering Price / Planned Auction Offering Quantity / Planned Auction Offering Price / Planned Public Other Offering Quantity / Planned Public Other Offering Price / Planned Public Company Offering Quantity / Planned Public Company Offering Price","pln_exst_shrhlr_ofrg_qty / pln_exst_shrhlr_ofrg_prc / pln_auctn_ofrg_qty / pln_auctn_ofrg_prc / pln_pblc_othr_ofrg_qty / pln_pblc_othr_ofrg_prc / pln_pblc_co_ofrg_qty / pln_pblc_co_ofrg_prc"
"Fact Securities Offering","fct_scr_ofrg","Planned Private Placement Amount","pln_prvt_plcmt_amt","true","Currency Amount","decimal(23,2)","","Tổng giá trị chào bán riêng lẻ dự kiến: qty × price","pblc_co_scr_ofrg.pln_prvt_plcmt_ofrg_qty * pblc_co_scr_ofrg.pln_prvt_plcmt_ofrg_prc","computed","Public Company Securities Offering","pblc_co_scr_ofrg","Planned Private Placement Offering Quantity / Planned Private Placement Offering Price","pln_prvt_plcmt_ofrg_qty / pln_prvt_plcmt_ofrg_prc"
"Fact Securities Offering","fct_scr_ofrg","Planned ESOP Amount","pln_esop_amt","true","Currency Amount","decimal(23,2)","","Tổng giá trị ESOP dự kiến: (ESOP qty × price) + (Bonus share qty × price)","(pblc_co_scr_ofrg.pln_esop_issn_qty * pblc_co_scr_ofrg.pln_esop_issn_prc) + (pblc_co_scr_ofrg.pln_bns_shr_issn_qty * pblc_co_scr_ofrg.pln_bns_shr_issn_prc)","computed","Public Company Securities Offering","pblc_co_scr_ofrg","Planned ESOP Issuance Quantity / Planned ESOP Issuance Price / Planned Bonus Share Issuance Quantity / Planned Bonus Share Issuance Price","pln_esop_issn_qty / pln_esop_issn_prc / pln_bns_shr_issn_qty / pln_bns_shr_issn_prc"
"Fact Securities Offering","fct_scr_ofrg","Planned Dividend Issuance Quantity","pln_dvdn_issn_qty","true","Small Counter","int","","Phát hành trả cổ tức — số lượng CK dự kiến. Silver không có price field (không huy động tiền mặt)","pblc_co_scr_ofrg.pln_dvdn_issn_qty","direct","Public Company Securities Offering","pblc_co_scr_ofrg","Planned Dividend Issuance Quantity","pln_dvdn_issn_qty"
"Fact Securities Offering","fct_scr_ofrg","Planned Owner Capital Issuance Quantity","pln_own_cptl_issn_qty","true","Small Counter","int","","Phát hành tăng vốn từ VCSH — số lượng CK dự kiến. Silver không có price field (không huy động tiền mặt)","pblc_co_scr_ofrg.pln_own_cptl_issn_qty","direct","Public Company Securities Offering","pblc_co_scr_ofrg","Planned Owner Capital Issuance Quantity","pln_own_cptl_issn_qty"
"Fact Securities Offering","fct_scr_ofrg","Planned Other Amount","pln_othr_amt","true","Currency Amount","decimal(23,2)","","Giá trị chào bán loại khác dự kiến: Planned Proceeds Amount − (PUBLIC + PRIVATE + ESOP)","pblc_co_scr_ofrg.pln_procd_amt - ((pblc_co_scr_ofrg.pln_exst_shrhlr_ofrg_qty * pblc_co_scr_ofrg.pln_exst_shrhlr_ofrg_prc) + (pblc_co_scr_ofrg.pln_auctn_ofrg_qty * pblc_co_scr_ofrg.pln_auctn_ofrg_prc) + (pblc_co_scr_ofrg.pln_pblc_othr_ofrg_qty * pblc_co_scr_ofrg.pln_pblc_othr_ofrg_prc) + (pblc_co_scr_ofrg.pln_pblc_co_ofrg_qty * pblc_co_scr_ofrg.pln_pblc_co_ofrg_prc) + (pblc_co_scr_ofrg.pln_prvt_plcmt_ofrg_qty * pblc_co_scr_ofrg.pln_prvt_plcmt_ofrg_prc) + (pblc_co_scr_ofrg.pln_esop_issn_qty * pblc_co_scr_ofrg.pln_esop_issn_prc) + (pblc_co_scr_ofrg.pln_bns_shr_issn_qty * pblc_co_scr_ofrg.pln_bns_shr_issn_prc))","computed","Public Company Securities Offering","pblc_co_scr_ofrg","Planned Proceeds Amount / Planned Existing Shareholder Offering Quantity / Planned Existing Shareholder Offering Price / Planned Auction Offering Quantity / Planned Auction Offering Price / Planned Public Other Offering Quantity / Planned Public Other Offering Price / Planned Public Company Offering Quantity / Planned Public Company Offering Price / Planned Private Placement Offering Quantity / Planned Private Placement Offering Price / Planned ESOP Issuance Quantity / Planned ESOP Issuance Price / Planned Bonus Share Issuance Quantity / Planned Bonus Share Issuance Price","pln_procd_amt / pln_exst_shrhlr_ofrg_qty / pln_exst_shrhlr_ofrg_prc / pln_auctn_ofrg_qty / pln_auctn_ofrg_prc / pln_pblc_othr_ofrg_qty / pln_pblc_othr_ofrg_prc / pln_pblc_co_ofrg_qty / pln_pblc_co_ofrg_prc / pln_prvt_plcmt_ofrg_qty / pln_prvt_plcmt_ofrg_prc / pln_esop_issn_qty / pln_esop_issn_prc / pln_bns_shr_issn_qty / pln_bns_shr_issn_prc"
"Fact Securities Offering","fct_scr_ofrg","Actual Public Offering Amount","act_pblc_ofrg_amt","true","Currency Amount","decimal(23,2)","","Tổng giá trị chào bán công khai thực tế","(pblc_co_scr_ofrg.rslt_exst_shrhlr_ofrg_qty * pblc_co_scr_ofrg.rslt_exst_shrhlr_ofrg_prc) + (pblc_co_scr_ofrg.rslt_auctn_ofrg_qty * pblc_co_scr_ofrg.rslt_auctn_ofrg_prc) + (pblc_co_scr_ofrg.rslt_pblc_othr_ofrg_qty * pblc_co_scr_ofrg.rslt_pblc_othr_ofrg_prc) + (pblc_co_scr_ofrg.rslt_pblc_co_ofrg_qty * pblc_co_scr_ofrg.rslt_pblc_co_ofrg_prc)","computed","Public Company Securities Offering","pblc_co_scr_ofrg","Result Existing Shareholder Offering Quantity / Result Existing Shareholder Offering Price / Result Auction Offering Quantity / Result Auction Offering Price / Result Public Other Offering Quantity / Result Public Other Offering Price / Result Public Company Offering Quantity / Result Public Company Offering Price","rslt_exst_shrhlr_ofrg_qty / rslt_exst_shrhlr_ofrg_prc / rslt_auctn_ofrg_qty / rslt_auctn_ofrg_prc / rslt_pblc_othr_ofrg_qty / rslt_pblc_othr_ofrg_prc / rslt_pblc_co_ofrg_qty / rslt_pblc_co_ofrg_prc"
"Fact Securities Offering","fct_scr_ofrg","Actual Private Placement Amount","act_prvt_plcmt_amt","true","Currency Amount","decimal(23,2)","","Tổng giá trị chào bán riêng lẻ thực tế: qty × price","pblc_co_scr_ofrg.rslt_prvt_plcmt_ofrg_qty * pblc_co_scr_ofrg.rslt_prvt_plcmt_ofrg_prc","computed","Public Company Securities Offering","pblc_co_scr_ofrg","Result Private Placement Offering Quantity / Result Private Placement Offering Price","rslt_prvt_plcmt_ofrg_qty / rslt_prvt_plcmt_ofrg_prc"
"Fact Securities Offering","fct_scr_ofrg","Actual ESOP Amount","act_esop_amt","true","Currency Amount","decimal(23,2)","","Tổng giá trị ESOP thực tế: (ESOP qty × price) + (Bonus share qty × price)","(pblc_co_scr_ofrg.rslt_esop_issn_qty * pblc_co_scr_ofrg.rslt_esop_issn_prc) + (pblc_co_scr_ofrg.rslt_bns_shr_issn_qty * pblc_co_scr_ofrg.rslt_bns_shr_issn_prc)","computed","Public Company Securities Offering","pblc_co_scr_ofrg","Result ESOP Issuance Quantity / Result ESOP Issuance Price / Result Bonus Share Issuance Quantity / Result Bonus Share Issuance Price","rslt_esop_issn_qty / rslt_esop_issn_prc / rslt_bns_shr_issn_qty / rslt_bns_shr_issn_prc"
"Fact Securities Offering","fct_scr_ofrg","Actual Dividend Issuance Quantity","act_dvdn_issn_qty","true","Small Counter","int","","Phát hành trả cổ tức — số lượng CK thực tế. Silver không có price field (không huy động tiền mặt)","pblc_co_scr_ofrg.rslt_dvdn_issn_qty","direct","Public Company Securities Offering","pblc_co_scr_ofrg","Result Dividend Issuance Quantity","rslt_dvdn_issn_qty"
"Fact Securities Offering","fct_scr_ofrg","Actual Owner Capital Issuance Quantity","act_own_cptl_issn_qty","true","Small Counter","int","","Phát hành tăng vốn từ VCSH — số lượng CK thực tế. Silver không có price field (không huy động tiền mặt)","pblc_co_scr_ofrg.rslt_own_cptl_issn_qty","direct","Public Company Securities Offering","pblc_co_scr_ofrg","Result Owner Capital Issuance Quantity","rslt_own_cptl_issn_qty"
"Fact Securities Offering","fct_scr_ofrg","Actual Other Amount","act_othr_amt","true","Currency Amount","decimal(23,2)","","Giá trị chào bán loại khác thực tế: Actual Proceeds Amount − (PUBLIC + PRIVATE + ESOP)","pblc_co_scr_ofrg.act_procd_amt - ((pblc_co_scr_ofrg.rslt_exst_shrhlr_ofrg_qty * pblc_co_scr_ofrg.rslt_exst_shrhlr_ofrg_prc) + (pblc_co_scr_ofrg.rslt_auctn_ofrg_qty * pblc_co_scr_ofrg.rslt_auctn_ofrg_prc) + (pblc_co_scr_ofrg.rslt_pblc_othr_ofrg_qty * pblc_co_scr_ofrg.rslt_pblc_othr_ofrg_prc) + (pblc_co_scr_ofrg.rslt_pblc_co_ofrg_qty * pblc_co_scr_ofrg.rslt_pblc_co_ofrg_prc) + (pblc_co_scr_ofrg.rslt_prvt_plcmt_ofrg_qty * pblc_co_scr_ofrg.rslt_prvt_plcmt_ofrg_prc) + (pblc_co_scr_ofrg.rslt_esop_issn_qty * pblc_co_scr_ofrg.rslt_esop_issn_prc) + (pblc_co_scr_ofrg.rslt_bns_shr_issn_qty * pblc_co_scr_ofrg.rslt_bns_shr_issn_prc))","computed","Public Company Securities Offering","pblc_co_scr_ofrg","Actual Proceeds Amount / Result Existing Shareholder Offering Quantity / Result Existing Shareholder Offering Price / Result Auction Offering Quantity / Result Auction Offering Price / Result Public Other Offering Quantity / Result Public Other Offering Price / Result Public Company Offering Quantity / Result Public Company Offering Price / Result Private Placement Offering Quantity / Result Private Placement Offering Price / Result ESOP Issuance Quantity / Result ESOP Issuance Price / Result Bonus Share Issuance Quantity / Result Bonus Share Issuance Price","act_procd_amt / rslt_exst_shrhlr_ofrg_qty / rslt_exst_shrhlr_ofrg_prc / rslt_auctn_ofrg_qty / rslt_auctn_ofrg_prc / rslt_pblc_othr_ofrg_qty / rslt_pblc_othr_ofrg_prc / rslt_pblc_co_ofrg_qty / rslt_pblc_co_ofrg_prc / rslt_prvt_plcmt_ofrg_qty / rslt_prvt_plcmt_ofrg_prc / rslt_esop_issn_qty / rslt_esop_issn_prc / rslt_bns_shr_issn_qty / rslt_bns_shr_issn_prc"
"Securities Offering 360 Profile","scr_ofrg_360_prfl","Securities Offering Id","scr_ofrg_id","false","Surrogate Key","string","PK","Surrogate PK Atomic — IDS.company_securities_issuance surrogate id","pblc_co_scr_ofrg.pblc_co_scr_ofrg_id","direct","Public Company Securities Offering","pblc_co_scr_ofrg","Public Company Securities Offering Id","pblc_co_scr_ofrg_id"
"Securities Offering 360 Profile","scr_ofrg_360_prfl","Securities Offering Code","scr_ofrg_code","false","Text","string","BK","Mã đợt chào bán (BK Operational) — IDS.company_securities_issuance.id","pblc_co_scr_ofrg.pblc_co_scr_ofrg_code","direct","Public Company Securities Offering","pblc_co_scr_ofrg","Public Company Securities Offering Code","pblc_co_scr_ofrg_code"
"Securities Offering 360 Profile","scr_ofrg_360_prfl","Public Company Code","pblc_co_code","true","Text","string","","Mã định danh công ty đại chúng — IDS.company_profiles.id","pblc_co.pblc_co_code","direct","Public Company","pblc_co","Public Company Code","pblc_co_code"
"Securities Offering 360 Profile","scr_ofrg_360_prfl","Public Company Name","pblc_co_nm","true","Text","string","","Tên công ty đại chúng (tiếng Việt) — IDS.company_profiles.company_name_vn","pblc_co.pblc_co_nm","direct","Public Company","pblc_co","Public Company Name","pblc_co_nm"
"Securities Offering 360 Profile","scr_ofrg_360_prfl","Public Company English Name","pblc_co_en_nm","true","Text","string","","Tên công ty đại chúng (tiếng Anh) — IDS.company_profiles.company_name_en","pblc_co.pblc_co_en_nm","direct","Public Company","pblc_co","Public Company English Name","pblc_co_en_nm"
"Securities Offering 360 Profile","scr_ofrg_360_prfl","Equity Ticker","eqty_ticker","true","Text","string","","Mã chứng khoán cổ phiếu — IDS.company_profiles.equity_ticker","pblc_co.eqty_ticker","direct","Public Company","pblc_co","Equity Ticker","eqty_ticker"
"Securities Offering 360 Profile","scr_ofrg_360_prfl","Industry Category Level1 Code","idy_cgy_level1_code","true","Classification Value","string","","Mã ngành cấp 1 — IDS.company_detail.category_l1_id","pblc_co.idy_cgy_level1_code","direct","Public Company","pblc_co","Industry Category Level1 Code","idy_cgy_level1_code"
"Securities Offering 360 Profile","scr_ofrg_360_prfl","Industry Category Level2 Code","idy_cgy_level2_code","true","Classification Value","string","","Mã ngành cấp 2 — IDS.company_detail.category_l2_id","pblc_co.idy_cgy_level2_code","direct","Public Company","pblc_co","Industry Category Level2 Code","idy_cgy_level2_code"
"Securities Offering 360 Profile","scr_ofrg_360_prfl","Equity Listing Exchange Code","eqty_listing_exg_code","true","Classification Value","string","","Sàn niêm yết — IDS.company_profiles.equity_listing_exch_cd","pblc_co.eqty_listing_exg_code","direct","Public Company","pblc_co","Equity Listing Exchange Code","eqty_listing_exg_code"
"Securities Offering 360 Profile","scr_ofrg_360_prfl","Security Type Code","scr_tp_code","true","Classification Value","string","","Loại CK phát hành — IDS.company_securities_issuance.security_type_cd. Scheme: IDS_ISSUANCE_SECURITY_TYPE","pblc_co_scr_ofrg.scr_tp_code","direct","Public Company Securities Offering","pblc_co_scr_ofrg","Security Type Code","scr_tp_code"
"Securities Offering 360 Profile","scr_ofrg_360_prfl","Offering Type Category Code","ofrg_tp_cgy_code","false","Text","string","","Branch key — ETL emit 1 row per loại hình chào bán (PUBLIC/PRIVATE/ESOP/DIVIDEND/OWNER_CAPITAL/OTHER)","'PUBLIC' UNION ALL 'PRIVATE' UNION ALL 'ESOP' UNION ALL 'DIVIDEND' UNION ALL 'OWNER_CAPITAL' UNION ALL 'OTHER'","pivot","Generated","","",""
"Securities Offering 360 Profile","scr_ofrg_360_prfl","Planned Offering Quantity","pln_ofrg_qty","true","Small Counter","int","","Pivot qty dự kiến theo loại hình chào bán","(pblc_co_scr_ofrg.pln_exst_shrhlr_ofrg_qty + pblc_co_scr_ofrg.pln_auctn_ofrg_qty + pblc_co_scr_ofrg.pln_pblc_othr_ofrg_qty + pblc_co_scr_ofrg.pln_pblc_co_ofrg_qty) -- PUBLIC
UNION ALL pblc_co_scr_ofrg.pln_prvt_plcmt_ofrg_qty -- PRIVATE
UNION ALL (pblc_co_scr_ofrg.pln_esop_issn_qty + pblc_co_scr_ofrg.pln_bns_shr_issn_qty) -- ESOP
UNION ALL pblc_co_scr_ofrg.pln_dvdn_issn_qty -- DIVIDEND
UNION ALL pblc_co_scr_ofrg.pln_own_cptl_issn_qty -- OWNER_CAPITAL
UNION ALL (pblc_co_scr_ofrg.pln_scr_qty - (pblc_co_scr_ofrg.pln_exst_shrhlr_ofrg_qty + pblc_co_scr_ofrg.pln_auctn_ofrg_qty + pblc_co_scr_ofrg.pln_pblc_othr_ofrg_qty + pblc_co_scr_ofrg.pln_pblc_co_ofrg_qty + pblc_co_scr_ofrg.pln_prvt_plcmt_ofrg_qty + pblc_co_scr_ofrg.pln_esop_issn_qty + pblc_co_scr_ofrg.pln_bns_shr_issn_qty + pblc_co_scr_ofrg.pln_dvdn_issn_qty + pblc_co_scr_ofrg.pln_own_cptl_issn_qty)) -- OTHER","pivot","Public Company Securities Offering","pblc_co_scr_ofrg","Planned Security Quantity / Planned Existing Shareholder Offering Quantity / Planned Auction Offering Quantity / Planned Public Other Offering Quantity / Planned Public Company Offering Quantity / Planned Private Placement Offering Quantity / Planned ESOP Issuance Quantity / Planned Bonus Share Issuance Quantity / Planned Dividend Issuance Quantity / Planned Owner Capital Issuance Quantity","pln_scr_qty / pln_exst_shrhlr_ofrg_qty / pln_auctn_ofrg_qty / pln_pblc_othr_ofrg_qty / pln_pblc_co_ofrg_qty / pln_prvt_plcmt_ofrg_qty / pln_esop_issn_qty / pln_bns_shr_issn_qty / pln_dvdn_issn_qty / pln_own_cptl_issn_qty"
