kpi_id,tab,nhom,kpi_name,tinh_chat,source_module,mart_table,mart_column,column_role,logic,ghi_chu
K_QLCB_20,CHÀO BÁN PHÁT HÀNH,Nhóm 4 — Bảng Chi tiết số lượng chứng khoán Chào bán & Phát hành,Tên doanh nghiệp,Base,QLCB,Operational Securities Offering 360 Profile,Public Company Name,SLICER,opr_securities_offering_360_profile.public_company_nm,
K_QLCB_20,CHÀO BÁN PHÁT HÀNH,Nhóm 4 — Bảng Chi tiết số lượng chứng khoán Chào bán & Phát hành,Tên doanh nghiệp,Base,QLCB,Operational Securities Offering 360 Profile,Source System Code,FILTER,src_stm_code = 'IDS_SECURITIES_OFFERING_PLAN',Forward-compat: lọc đúng nguồn khi bảng có nhiều src_stm_code
K_QLCB_21,CHÀO BÁN PHÁT HÀNH,Nhóm 4 — Bảng Chi tiết số lượng chứng khoán Chào bán & Phát hành,Mã chứng khoán,Base,QLCB,Operational Securities Offering 360 Profile,Equity Ticker Symbol,SLICER,opr_securities_offering_360_profile.equity_ticker_symbol,
K_QLCB_22,CHÀO BÁN PHÁT HÀNH,Nhóm 4 — Bảng Chi tiết số lượng chứng khoán Chào bán & Phát hành,Hình thức chào bán,Base,QLCB,Operational Securities Offering 360 Profile,Offering Method Code,SLICER,opr_securities_offering_360_profile.offering_method_code,
K_QLCB_23,CHÀO BÁN PHÁT HÀNH,Nhóm 4 — Bảng Chi tiết số lượng chứng khoán Chào bán & Phát hành,Đơn vị tư vấn,Base,QLCB,Operational Securities Offering 360 Profile,Consulting Organization Name,SLICER,opr_securities_offering_360_profile.consulting_organization_nm,
K_QLCB_24,CHÀO BÁN PHÁT HÀNH,Nhóm 4 — Bảng Chi tiết số lượng chứng khoán Chào bán & Phát hành,Tổ chức kiểm toán,Base,QLCB,Operational Securities Offering 360 Profile,Audit Organization Name,SLICER,opr_securities_offering_360_profile.audit_organization_nm,
K_QLCB_25,CHÀO BÁN PHÁT HÀNH,Nhóm 4 — Bảng Chi tiết số lượng chứng khoán Chào bán & Phát hành,Đơn vị bảo lãnh,Base,QLCB,Operational Securities Offering 360 Profile,Underwriting Organization Name,SLICER,opr_securities_offering_360_profile.underwriting_organization_nm,
K_QLCB_26,CHÀO BÁN PHÁT HÀNH,Nhóm 4 — Bảng Chi tiết số lượng chứng khoán Chào bán & Phát hành,Đơn vị xếp hạng tín nhiệm,Base,QLCB,Operational Securities Offering 360 Profile,Credit Rating Organization Name,SLICER,opr_securities_offering_360_profile.credit_rating_organization_nm,
K_QLCB_27,CHÀO BÁN PHÁT HÀNH,Nhóm 4 — Bảng Chi tiết số lượng chứng khoán Chào bán & Phát hành,Số lượng CK được cấp phép,Base,QLCB,Operational Securities Offering 360 Profile,Total Registered Quantity,MEASURE,opr_securities_offering_360_profile.total_registered_quantity,
K_QLCB_28,CHÀO BÁN PHÁT HÀNH,Nhóm 4 — Bảng Chi tiết số lượng chứng khoán Chào bán & Phát hành,Số lượng CK chào bán thành công,Base,QLCB,Operational Securities Offering 360 Profile,Total Successful Quantity,MEASURE,opr_securities_offering_360_profile.total_successful_quantity,
K_QLCB_29,CHÀO BÁN PHÁT HÀNH,Nhóm 4 — Bảng Chi tiết số lượng chứng khoán Chào bán & Phát hành,Giá trị cấp phép,Base,QLCB,Operational Securities Offering 360 Profile,Total Expected Amount,MEASURE,opr_securities_offering_360_profile.total_expected_amt,
K_QLCB_30,CHÀO BÁN PHÁT HÀNH,Nhóm 4 — Bảng Chi tiết số lượng chứng khoán Chào bán & Phát hành,Giá trị chào bán thành công,Base,QLCB,Operational Securities Offering 360 Profile,Total Collected Amount,MEASURE,opr_securities_offering_360_profile.total_collected_amt,
K_QLCB_31,CHÀO BÁN PHÁT HÀNH,Nhóm 4 — Bảng Chi tiết số lượng chứng khoán Chào bán & Phát hành,Tỷ lệ chào bán thành công,Base,QLCB,Operational Securities Offering 360 Profile,Successful Ratio Percentage,MEASURE,opr_securities_offering_360_profile.successful_ratio_percentage,
K_QLCB_32,HỒ SƠ ĐĂNG KÝ CHÀO BÁN,Nhóm 5 — Tỷ lệ xử lý hồ sơ,Số lượng hồ sơ đăng ký,Base,QLCB,Fact Securities Offering Application Snapshot,Securities Offering Code,MEASURE,COUNT(fct_securities_offering_application_snpst.securities_offering_code),
K_QLCB_33,HỒ SƠ ĐĂNG KÝ CHÀO BÁN,Nhóm 5 — Tỷ lệ xử lý hồ sơ,Số lượng hồ sơ đang xử lý,Base,QLCB,Fact Securities Offering Application Snapshot,Securities Offering Code,MEASURE,COUNT(fct_securities_offering_application_snpst.securities_offering_code),
K_QLCB_33,HỒ SƠ ĐĂNG KÝ CHÀO BÁN,Nhóm 5 — Tỷ lệ xử lý hồ sơ,Số lượng hồ sơ đang xử lý,Base,QLCB,Fact Securities Offering Application Snapshot,Application Status Code,FILTER,fct_securities_offering_application_snpst.application_status_code = 'PENDING_APPROVE',
K_QLCB_34,HỒ SƠ ĐĂNG KÝ CHÀO BÁN,Nhóm 5 — Tỷ lệ xử lý hồ sơ,Số lượng hồ sơ đã cấp phép,Base,QLCB,Fact Securities Offering Application Snapshot,Securities Offering Code,MEASURE,COUNT(fct_securities_offering_application_snpst.securities_offering_code),
K_QLCB_34,HỒ SƠ ĐĂNG KÝ CHÀO BÁN,Nhóm 5 — Tỷ lệ xử lý hồ sơ,Số lượng hồ sơ đã cấp phép,Base,QLCB,Fact Securities Offering Application Snapshot,Application Status Code,FILTER,fct_securities_offering_application_snpst.application_status_code = 'APPROVED',
K_QLCB_35,HỒ SƠ ĐĂNG KÝ CHÀO BÁN,Nhóm 5 — Tỷ lệ xử lý hồ sơ,Số lượng hồ sơ bị từ chối,Base,QLCB,Fact Securities Offering Application Snapshot,Securities Offering Code,MEASURE,COUNT(fct_securities_offering_application_snpst.securities_offering_code),
K_QLCB_35,HỒ SƠ ĐĂNG KÝ CHÀO BÁN,Nhóm 5 — Tỷ lệ xử lý hồ sơ,Số lượng hồ sơ bị từ chối,Base,QLCB,Fact Securities Offering Application Snapshot,Application Status Code,FILTER,fct_securities_offering_application_snpst.application_status_code = 'REJECTED',
K_QLCB_36,HỒ SƠ ĐĂNG KÝ CHÀO BÁN,Nhóm 6 — Bảng Chi tiết hồ sơ chào bán & phát hành,Hình thức chào bán,Chiều,QLCB,Fact Securities Offering Application Snapshot,Offering Method Dimension Id,SLICER,"JOIN offering_method_dim ON offering_method_dim.offering_method_dim_id = fct_securities_offering_application_snpst.offering_method_dim_id, GROUP BY offering_method_dim.offering_method_code",
K_QLCB_37,HỒ SƠ ĐĂNG KÝ CHÀO BÁN,Nhóm 6 — Bảng Chi tiết hồ sơ chào bán & phát hành,Năm,Chiều,QLCB,Fact Securities Offering Application Snapshot,Official Letter Date Dimension Id,SLICER,"JOIN cdr_dt_dim ON cdr_dt_dim.cdr_dt_dim_id = fct_securities_offering_application_snpst.official_letter_dt_dim_id, GROUP BY cdr_dt_dim.year",
K_QLCB_38,HỒ SƠ ĐĂNG KÝ CHÀO BÁN,Nhóm 6 — Bảng Chi tiết hồ sơ chào bán & phát hành,Số lượng hồ sơ chờ xử lý,Base,QLCB,Fact Securities Offering Application Snapshot,Securities Offering Code,MEASURE,COUNT(fct_securities_offering_application_snpst.securities_offering_code),
K_QLCB_38,HỒ SƠ ĐĂNG KÝ CHÀO BÁN,Nhóm 6 — Bảng Chi tiết hồ sơ chào bán & phát hành,Số lượng hồ sơ chờ xử lý,Base,QLCB,Fact Securities Offering Application Snapshot,Application Status Code,FILTER,fct_securities_offering_application_snpst.application_status_code = 'PENDING_REVIEW',
K_QLCB_39,HỒ SƠ ĐĂNG KÝ CHÀO BÁN,Nhóm 6 — Bảng Chi tiết hồ sơ chào bán & phát hành,Số lượng hồ sơ đang xử lý,Base,QLCB,Fact Securities Offering Application Snapshot,Securities Offering Code,MEASURE,COUNT(fct_securities_offering_application_snpst.securities_offering_code),
K_QLCB_39,HỒ SƠ ĐĂNG KÝ CHÀO BÁN,Nhóm 6 — Bảng Chi tiết hồ sơ chào bán & phát hành,Số lượng hồ sơ đang xử lý,Base,QLCB,Fact Securities Offering Application Snapshot,Application Status Code,FILTER,fct_securities_offering_application_snpst.application_status_code = 'PENDING_APPROVE',
K_QLCB_40,HỒ SƠ ĐĂNG KÝ CHÀO BÁN,Nhóm 6 — Bảng Chi tiết hồ sơ chào bán & phát hành,Số lượng hồ sơ đã cấp phép,Base,QLCB,Fact Securities Offering Application Snapshot,Securities Offering Code,MEASURE,COUNT(fct_securities_offering_application_snpst.securities_offering_code),
K_QLCB_40,HỒ SƠ ĐĂNG KÝ CHÀO BÁN,Nhóm 6 — Bảng Chi tiết hồ sơ chào bán & phát hành,Số lượng hồ sơ đã cấp phép,Base,QLCB,Fact Securities Offering Application Snapshot,Application Status Code,FILTER,fct_securities_offering_application_snpst.application_status_code = 'APPROVED',
K_QLCB_41,HỒ SƠ ĐĂNG KÝ CHÀO BÁN,Nhóm 6 — Bảng Chi tiết hồ sơ chào bán & phát hành,Số lượng hồ sơ bị từ chối,Base,QLCB,Fact Securities Offering Application Snapshot,Securities Offering Code,MEASURE,COUNT(fct_securities_offering_application_snpst.securities_offering_code),
K_QLCB_41,HỒ SƠ ĐĂNG KÝ CHÀO BÁN,Nhóm 6 — Bảng Chi tiết hồ sơ chào bán & phát hành,Số lượng hồ sơ bị từ chối,Base,QLCB,Fact Securities Offering Application Snapshot,Application Status Code,FILTER,fct_securities_offering_application_snpst.application_status_code = 'REJECTED',
K_QLCB_42,HỒ SƠ ĐĂNG KÝ CHÀO BÁN,Nhóm 6 — Bảng Chi tiết hồ sơ chào bán & phát hành,Tổng hồ sơ,Phái sinh,QLCB,,,DERIVED,"COUNT(fct_securities_offering_application_snpst.securities_offering_code | application_status_code IN ('PENDING_REVIEW','PENDING_APPROVE','APPROVED','REJECTED'))",Tổng 4 trạng thái — tính ở presentation layer
K_QLCB_43,CHÀO BÁN VÀ PHÁT HÀNH,Nhóm 7 — Thông tin cơ sở,Thời điểm báo cáo,Base,QLCB,Operational Securities Offering 360 Profile,Official Letter Date,SLICER,opr_securities_offering_360_profile.official_letter_dt,
K_QLCB_44,CHÀO BÁN VÀ PHÁT HÀNH,Nhóm 7 — Thông tin cơ sở,Chuyên viên,Base,QLCB,Operational Securities Offering 360 Profile,Processor User Name Snapshot,SLICER,opr_securities_offering_360_profile.processor_user_nm_snpst,
K_QLCB_45,CHÀO BÁN VÀ PHÁT HÀNH,Nhóm 7 — Thông tin cơ sở,Tên công ty,Base,QLCB,Operational Securities Offering 360 Profile,Public Company Name,SLICER,opr_securities_offering_360_profile.public_company_nm,
K_QLCB_46,CHÀO BÁN VÀ PHÁT HÀNH,Nhóm 7 — Thông tin cơ sở,Mã chứng khoán,Base,QLCB,Operational Securities Offering 360 Profile,Equity Ticker Symbol,SLICER,opr_securities_offering_360_profile.equity_ticker_symbol,
K_QLCB_47,CHÀO BÁN VÀ PHÁT HÀNH,Nhóm 7 — Thông tin cơ sở,Sàn,Base,QLCB,Operational Securities Offering 360 Profile,Equity Listing Exchange Code,SLICER,opr_securities_offering_360_profile.equity_listing_exchange_code,
K_QLCB_48,CHÀO BÁN VÀ PHÁT HÀNH,Nhóm 7 — Thông tin cơ sở,Loại chứng khoán,Base,QLCB,Operational Securities Offering 360 Profile,Securities Type Code,SLICER,opr_securities_offering_360_profile.securities_tp_code,
K_QLCB_49,CHÀO BÁN VÀ PHÁT HÀNH,Nhóm 8 — Thông tin công văn cấp phép,Số giấy chứng nhận,Base,QLCB,Operational Securities Offering 360 Profile,Certificate Number,SLICER,opr_securities_offering_360_profile.certificate_nbr,
K_QLCB_50,CHÀO BÁN VÀ PHÁT HÀNH,Nhóm 8 — Thông tin công văn cấp phép,Ngày cấp giấy chứng nhận,Base,QLCB,Operational Securities Offering 360 Profile,Certificate Date,SLICER,opr_securities_offering_360_profile.certificate_dt,
K_QLCB_51,CHÀO BÁN VÀ PHÁT HÀNH,Nhóm 8 — Thông tin công văn cấp phép,Số công văn gửi công ty,Base,QLCB,Operational Securities Offering 360 Profile,Official Letter Number,SLICER,opr_securities_offering_360_profile.official_letter_nbr,
K_QLCB_52,CHÀO BÁN VÀ PHÁT HÀNH,Nhóm 8 — Thông tin công văn cấp phép,Ngày công văn,Base,QLCB,Operational Securities Offering 360 Profile,Official Letter Date,SLICER,opr_securities_offering_360_profile.official_letter_dt,
K_QLCB_53,CHÀO BÁN VÀ PHÁT HÀNH,Nhóm 8 — Thông tin công văn cấp phép,Hình thức phát hành,Base,QLCB,Operational Securities Offering 360 Profile,Offering Method Code,SLICER,opr_securities_offering_360_profile.offering_method_code,
K_QLCB_54,CHÀO BÁN VÀ PHÁT HÀNH,Nhóm 9 — Thông tin cấp phép chào bán,Số lượng cấp phép,Base,QLCB,Operational Securities Offering 360 Profile,Total Registered Quantity,SLICER,opr_securities_offering_360_profile.total_registered_quantity,
K_QLCB_55,CHÀO BÁN VÀ PHÁT HÀNH,Nhóm 9 — Thông tin cấp phép chào bán,Giá (cấp phép),Base,QLCB,Operational Securities Offering 360 Profile,Offering Price,SLICER,opr_securities_offering_360_profile.offering_price,
K_QLCB_56,CHÀO BÁN VÀ PHÁT HÀNH,Nhóm 9 — Thông tin cấp phép chào bán,Giá trị cấp phép,Base,QLCB,Operational Securities Offering 360 Profile,Total Expected Amount,SLICER,opr_securities_offering_360_profile.total_expected_amt,
K_QLCB_57,CHÀO BÁN VÀ PHÁT HÀNH,Nhóm 9 — Thông tin cấp phép chào bán,Số lượng người lao động,Base,QLCB,Operational Securities Offering 360 Profile,Employee Quantity,SLICER,opr_securities_offering_360_profile.employee_quantity,
K_QLCB_58,CHÀO BÁN VÀ PHÁT HÀNH,Nhóm 9 — Thông tin cấp phép chào bán,Đối tượng,Base,QLCB,Operational Securities Offering 360 Profile,Swap Target,SLICER,opr_securities_offering_360_profile.swap_target,
K_QLCB_59,CHÀO BÁN VÀ PHÁT HÀNH,Nhóm 9 — Thông tin cấp phép chào bán,Mục đích sử dụng vốn,Base,QLCB,Operational Securities Offering 360 Profile,Capital Usage Plan,SLICER,opr_securities_offering_360_profile.capital_usage_plan,
K_QLCB_60,CHÀO BÁN VÀ PHÁT HÀNH,Nhóm 10 — Thông tin kết quả chào bán,Số lượng thực tế,Base,QLCB,Operational Securities Offering 360 Profile,Total Successful Quantity,SLICER,opr_securities_offering_360_profile.total_successful_quantity,
K_QLCB_61,CHÀO BÁN VÀ PHÁT HÀNH,Nhóm 10 — Thông tin kết quả chào bán,Giá thực tế,Base,QLCB,Operational Securities Offering 360 Profile,Actual Offering Price,SLICER,opr_securities_offering_360_profile.actual_offering_price,
K_QLCB_62,CHÀO BÁN VÀ PHÁT HÀNH,Nhóm 10 — Thông tin kết quả chào bán,Giá trị thực tế,Base,QLCB,Operational Securities Offering 360 Profile,Total Collected Amount,SLICER,opr_securities_offering_360_profile.total_collected_amt,
K_QLCB_63,CHÀO BÁN VÀ PHÁT HÀNH,Nhóm 10 — Thông tin kết quả chào bán,Số lượng người lao động (TT),Base,QLCB,Operational Securities Offering 360 Profile,Employee Quantity Result,SLICER,opr_securities_offering_360_profile.employee_quantity_result,
K_QLCB_64,CHÀO BÁN VÀ PHÁT HÀNH,Nhóm 10 — Thông tin kết quả chào bán,Đối tượng (thực tế),Base,QLCB,Operational Securities Offering 360 Profile,Capital Source,SLICER,opr_securities_offering_360_profile.capital_src,
