"datamart_entity","datamart_table","datamart_attribute","datamart_column","nullable","data_domain","data_type","key","description","etl_logic","etl_logic_type","source_entity","atomic_table","source_attribute","atomic_column"
"Investment Fund Dimension","ivsm_fnd_dim","Practice Status Code","practice_st_code","true","Classification Value","string","","Trạng thái hoạt động quỹ — scheme: FMS_OPERATION_STATUS","= ivsm_fnd.practice_st_code","direct","Investment Fund","ivsm_fnd","Practice Status Code","practice_st_code"
"Investment Fund Dimension","ivsm_fnd_dim","Fund Capital Amount","fnd_cptl_amt","true","Currency Amount","decimal(23,2)","","Vốn điều lệ quỹ (VNĐ)","= ivsm_fnd.fnd_cptl_amt","direct","Investment Fund","ivsm_fnd","Fund Capital Amount","fnd_cptl_amt"
"Fact Fund Management Company Snapshot","fct_fnd_mgt_co_snpst","Snapshot Date Dimension Id","snpst_dt_dim_id","false","Surrogate Dimension Key","string","FK → Calendar Date Dimension","FK lịch tháng snapshot — ETL lookup từ slicer_dt tháng cuối kỳ","LOOKUP cdr_dt_dim ON cdr_dt_dim.dt = slicer_dt","lookup_date","Fund Management Company","fnd_mgt_co","Fund Management Company Id","fnd_mgt_co_id"
"Fact Fund Management Company Snapshot","fct_fnd_mgt_co_snpst","Active Company Count","actv_co_cnt","true","Small Counter","int","","COUNT CTQLQ Life Cycle Status = đang hoạt động tại tháng snapshot","COUNT(fnd_mgt_co.fnd_mgt_co_id) WHERE fnd_mgt_co.lcs_code = 'ACTIVE'","computed","Fund Management Company","fnd_mgt_co","Fund Management Company Id","fnd_mgt_co_id"
"Fact Fund Management Company Snapshot","fct_fnd_mgt_co_snpst","Investment Fund Count","ivsm_fnd_cnt","true","Small Counter","int","","COUNT quỹ đầu tư tất cả loại hình tại tháng snapshot","COUNT(ivsm_fnd.ivsm_fnd_id)","computed","Investment Fund","ivsm_fnd","Investment Fund Id","ivsm_fnd_id"
"Fact Fund Management Company Snapshot","fct_fnd_mgt_co_snpst","Retirement Fund Count","retmt_fnd_cnt","true","Small Counter","int","","COUNT quỹ hưu trí tại tháng snapshot","COUNT(ivsm_fnd.ivsm_fnd_id) WHERE ivsm_fnd.fnd_tp_code = 'QUY_HUUTRI'","computed","Investment Fund","ivsm_fnd","Investment Fund Id","ivsm_fnd_id"
"Fact Fund Management Company Snapshot","fct_fnd_mgt_co_snpst","Foreign Org Unit Rep Office Count","frgn_ou_rep_ofc_cnt","true","Small Counter","int","","COUNT VPĐD CTQLQ nước ngoài tại VN","COUNT(frgn_fnd_mgt_ou.frgn_fnd_mgt_ou_id) WHERE frgn_fnd_mgt_ou.practice_st_code IN ('ACTIVE') AND frgn_fnd_mgt_ou.bsn_tp_codes LIKE '%VPDD%'","computed","Foreign Fund Management Organization Unit","frgn_fnd_mgt_ou","Foreign Fund Management Organization Unit Id","frgn_fnd_mgt_ou_id"
"Fact Fund Management Company Snapshot","fct_fnd_mgt_co_snpst","Foreign Org Unit Branch Count","frgn_ou_brch_cnt","true","Small Counter","int","","COUNT Chi nhánh CTQLQ nước ngoài tại VN","COUNT(frgn_fnd_mgt_ou.frgn_fnd_mgt_ou_id) WHERE frgn_fnd_mgt_ou.practice_st_code IN ('ACTIVE') AND frgn_fnd_mgt_ou.bsn_tp_codes LIKE '%CHI_NHANH%'","computed","Foreign Fund Management Organization Unit","frgn_fnd_mgt_ou","Foreign Fund Management Organization Unit Id","frgn_fnd_mgt_ou_id"
"Fact Fund Management Company Snapshot","fct_fnd_mgt_co_snpst","Distribution Agent Count","dstr_agnt_cnt","true","Small Counter","int","","COUNT đại lý phân phối CCQ tại tháng snapshot","COUNT(fnd_dstr_agnt.fnd_dstr_agnt_id) WHERE fnd_dstr_agnt.practice_st_code = 'ACTIVE'","computed","Fund Distribution Agent","fnd_dstr_agnt","Fund Distribution Agent Id","fnd_dstr_agnt_id"
"Fact Fund Management Company Snapshot","fct_fnd_mgt_co_snpst","Total AUM Amount","tot_aum_amt","true","Currency Amount","decimal(23,2)","","Tổng AUM toàn thị trường từ BC RPTVALUES — pending O_FMS_1","SUM(rpt_val.val) WHERE rpt_val.rpt_id = slicer_report_template AND rpt_val.rpt_shet_id = slicer_sheet AND rpt_val.rpt_trgt_id = 'AUM_ROW'","computed","Report Import Value","rpt_val","Value","val"
"Fact Fund Management Company Snapshot","fct_fnd_mgt_co_snpst","Total Discretionary Contract Count","tot_dscr_ctr_cnt","true","Small Counter","int","","Tổng số HĐ UTDM toàn thị trường từ BC RPTVALUES mã 180101 — pending O_FMS_1","SUM(CAST(rpt_val.val AS int)) WHERE rpt_val.rpt_trgt_id = '180101'","computed","Report Import Value","rpt_val","Value","val"
"Fact Discretionary Investment Contract Snapshot","fct_dscr_ivsm_ctr_snpst","Report Date Dimension Id","rpt_dt_dim_id","false","Surrogate Dimension Key","string","FK → Calendar Date Dimension","FK lịch ngày báo cáo — lookup từ Report Import Value.Report Date","LOOKUP cdr_dt_dim ON cdr_dt_dim.dt = rpt_val.rpt_dt","lookup_date","Report Import Value","rpt_val","Report Date","rpt_dt"
"Fact Discretionary Investment Contract Snapshot","fct_dscr_ivsm_ctr_snpst","Fund Management Company Dimension Id","fnd_mgt_co_dim_id","false","Surrogate Dimension Key","string","FK → Fund Management Company Dimension","FK CTQLQ — lookup qua NK co_code tại report date","LOOKUP fnd_mgt_co_dim ON fnd_mgt_co_dim.co_code = rpt_val.fnd_mgt_co_code AND rpt_val.rpt_dt BETWEEN fnd_mgt_co_dim.eff_dt AND fnd_mgt_co_dim.expiry_dt","lookup_dim","Report Import Value","rpt_val","Fund Management Company Code","fnd_mgt_co_code"
"Fact Discretionary Investment Contract Snapshot","fct_dscr_ivsm_ctr_snpst","Report Template Code","rpt_tpl_code","false","Text","string","DD","Mã biểu mẫu BC — Degenerate Dimension","= rpt_val.rpt_id","direct","Report Import Value","rpt_val","Report Id","rpt_id"
"Fact Discretionary Investment Contract Snapshot","fct_dscr_ivsm_ctr_snpst","Reporting Period Code","rpt_prd_code","false","Text","string","DD","Mã kỳ báo cáo — Degenerate Dimension","= rpt_val.rpt_prd_code","direct","Report Import Value","rpt_val","Reporting Period Code","rpt_prd_code"
"Fact Discretionary Investment Contract Snapshot","fct_dscr_ivsm_ctr_snpst","Total Contract Count","tot_ctr_cnt","true","Small Counter","int","","Tổng số HĐ UTDM per CTQLQ per kỳ từ RPTVALUES — pending O_FMS_1","SUM(CAST(rpt_val.val AS int)) WHERE rpt_val.rpt_trgt_id = '180101'","computed","Report Import Value","rpt_val","Value","val"
"Fact Discretionary Investment Contract Snapshot","fct_dscr_ivsm_ctr_snpst","Individual Contract Count","ind_ctr_cnt","true","Small Counter","int","","Số HĐ UTDM cá nhân per CTQLQ per kỳ — pending O_FMS_1","SUM(CAST(rpt_val.val AS int)) WHERE rpt_val.rpt_trgt_id = '180102'","computed","Report Import Value","rpt_val","Value","val"
"Fact Discretionary Investment Contract Snapshot","fct_dscr_ivsm_ctr_snpst","Organization Contract Count","org_ctr_cnt","true","Small Counter","int","","Số HĐ UTDM tổ chức per CTQLQ per kỳ — pending O_FMS_1","SUM(CAST(rpt_val.val AS int)) WHERE rpt_val.rpt_trgt_id = '180103'","computed","Report Import Value","rpt_val","Value","val"
"Fact Discretionary Investment Contract Snapshot","fct_dscr_ivsm_ctr_snpst","Total Trust Market Value","tot_trst_mkt_val","true","Currency Amount","decimal(23,2)","","Tổng GTTT UTDM per CTQLQ per kỳ từ RPTVALUES — pending O_FMS_1","SUM(CAST(rpt_val.val AS decimal)) WHERE rpt_val.rpt_trgt_id = '180110'","computed","Report Import Value","rpt_val","Value","val"
"Fact Discretionary Investment Contract Snapshot","fct_dscr_ivsm_ctr_snpst","Individual Trust Market Value","ind_trst_mkt_val","true","Currency Amount","decimal(23,2)","","GTTT UTDM cá nhân per CTQLQ per kỳ — pending O_FMS_1","","pending","Report Import Value","rpt_val","Value","val"
"Fact Discretionary Investment Contract Snapshot","fct_dscr_ivsm_ctr_snpst","Organization Trust Market Value","org_trst_mkt_val","true","Currency Amount","decimal(23,2)","","GTTT UTDM tổ chức per CTQLQ per kỳ — pending O_FMS_1","","pending","Report Import Value","rpt_val","Value","val"
"Fact Investment Fund NAV Snapshot","fct_ivsm_fnd_nav_snpst","Report Date Dimension Id","rpt_dt_dim_id","false","Surrogate Dimension Key","string","FK → Calendar Date Dimension","FK lịch ngày báo cáo","LOOKUP cdr_dt_dim ON cdr_dt_dim.dt = rpt_val.rpt_dt","lookup_date","Report Import Value","rpt_val","Report Date","rpt_dt"
"Fact Investment Fund NAV Snapshot","fct_ivsm_fnd_nav_snpst","Investment Fund Dimension Id","ivsm_fnd_dim_id","false","Surrogate Dimension Key","string","FK → Investment Fund Dimension","FK quỹ đầu tư — lookup qua NK fnd_code tại report date","LOOKUP ivsm_fnd_dim ON ivsm_fnd_dim.fnd_code = rpt_val.ivsm_fnd_code AND rpt_val.rpt_dt BETWEEN ivsm_fnd_dim.eff_dt AND ivsm_fnd_dim.expiry_dt","lookup_dim","Report Import Value","rpt_val","Investment Fund Code","ivsm_fnd_code"
"Fact Investment Fund NAV Snapshot","fct_ivsm_fnd_nav_snpst","Fund Management Company Dimension Id","fnd_mgt_co_dim_id","false","Surrogate Dimension Key","string","FK → Fund Management Company Dimension","FK CTQLQ — lookup qua NK co_code tại report date","LOOKUP fnd_mgt_co_dim ON fnd_mgt_co_dim.co_code = rpt_val.fnd_mgt_co_code AND rpt_val.rpt_dt BETWEEN fnd_mgt_co_dim.eff_dt AND fnd_mgt_co_dim.expiry_dt","lookup_dim","Report Import Value","rpt_val","Fund Management Company Code","fnd_mgt_co_code"
"Fact Investment Fund NAV Snapshot","fct_ivsm_fnd_nav_snpst","Report Template Code","rpt_tpl_code","false","Text","string","DD","Mã biểu mẫu BC — Degenerate Dimension","= rpt_val.rpt_id","direct","Report Import Value","rpt_val","Report Id","rpt_id"
"Fact Investment Fund NAV Snapshot","fct_ivsm_fnd_nav_snpst","Reporting Period Code","rpt_prd_code","false","Text","string","DD","Mã kỳ báo cáo — Degenerate Dimension","= rpt_val.rpt_prd_code","direct","Report Import Value","rpt_val","Reporting Period Code","rpt_prd_code"
"Fact Investment Fund NAV Snapshot","fct_ivsm_fnd_nav_snpst","Fund NAV Amount","fnd_nav_amt","true","Currency Amount","decimal(23,2)","","NAV per quỹ per kỳ từ RPTVALUES — pending O_FMS_1","CAST(rpt_val.val AS decimal)","computed","Report Import Value","rpt_val","Value","val"
"Fact Investment Fund NAV Snapshot","fct_ivsm_fnd_nav_snpst","Total Asset Amount","tot_ast_amt","true","Currency Amount","decimal(23,2)","","Tổng giá trị tài sản per quỹ per kỳ — pending O_FMS_1","","pending","Report Import Value","rpt_val","Value","val"
"Fact Investment Fund NAV Snapshot","fct_ivsm_fnd_nav_snpst","Listed Stock Amount","listd_stk_amt","true","Currency Amount","decimal(23,2)","","Giá trị CP niêm yết — pending O_FMS_1","","pending","Report Import Value","rpt_val","Value","val"
"Fact Investment Fund NAV Snapshot","fct_ivsm_fnd_nav_snpst","Unlisted Stock Amount","unlistd_stk_amt","true","Currency Amount","decimal(23,2)","","Giá trị CP chưa niêm yết — pending O_FMS_1","","pending","Report Import Value","rpt_val","Value","val"
"Fact Investment Fund NAV Snapshot","fct_ivsm_fnd_nav_snpst","Bond Amount","bond_amt","true","Currency Amount","decimal(23,2)","","Giá trị trái phiếu — pending O_FMS_1","","pending","Report Import Value","rpt_val","Value","val"
"Fact Investment Fund NAV Snapshot","fct_ivsm_fnd_nav_snpst","Cash Amount","cash_amt","true","Currency Amount","decimal(23,2)","","Giá trị tiền — pending O_FMS_1","","pending","Report Import Value","rpt_val","Value","val"
"Fact Investment Fund NAV Snapshot","fct_ivsm_fnd_nav_snpst","Other Securities Amount","othr_scr_amt","true","Currency Amount","decimal(23,2)","","Giá trị CK khác — pending O_FMS_1","","pending","Report Import Value","rpt_val","Value","val"
"Fact Investment Fund NAV Snapshot","fct_ivsm_fnd_nav_snpst","Other Asset Amount","othr_ast_amt","true","Currency Amount","decimal(23,2)","","Giá trị tài sản khác — pending O_FMS_1","","pending","Report Import Value","rpt_val","Value","val"
"Fact Investment Fund NAV Snapshot","fct_ivsm_fnd_nav_snpst","GDP Indicator Code","gdp_ind_code","true","Text","string","DD","Mã chỉ tiêu QLRR GDP — Degenerate Dimension để tra cứu","= rsk_ind_val.rsk_ind_code","direct","Risk Indicator Value","rsk_ind_val","Risk Indicator Code","rsk_ind_code"
"Fact Investment Fund NAV Snapshot","fct_ivsm_fnd_nav_snpst","GDP Value","gdp_val","true","Currency Amount","decimal(23,2)","","GDP kỳ quý từ QLRR.risk_indicator_value (category=MACRO) — T-1: Period_Type=Quý AND Period_Year=YEAR(rpt_dt) AND Period_Value=QUARTER(rpt_dt)","JOIN rsk_ind_val AS gdp ON gdp.rsk_ind_code = 'GDP' AND gdp.prd_tp_code = 'QUARTERLY' AND gdp.prd_yr = YEAR(rpt_val.rpt_dt) AND gdp.prd_val = QUARTER(rpt_val.rpt_dt) → CAST(gdp.val AS decimal)","join_atomic","Risk Indicator Value","rsk_ind_val","Value","val"
"Fact Investment Fund NAV Snapshot","fct_ivsm_fnd_nav_snpst","VN Index Indicator Code","vn_idx_ind_code","true","Text","string","DD","Mã chỉ tiêu QLRR VN-Index — Degenerate Dimension để tra cứu","= rsk_ind_val.rsk_ind_code","direct","Risk Indicator Value","rsk_ind_val","Risk Indicator Code","rsk_ind_code"
"Fact Investment Fund NAV Snapshot","fct_ivsm_fnd_nav_snpst","VN Index Value","vn_idx_val","true","Currency Amount","decimal(23,2)","","VN-Index từ QLRR (category=STOCK_MARKET) — T-1: Period_Date = ngày làm việc trước rpt_dt","JOIN rsk_ind_val AS vnidx ON vnidx.rsk_ind_code = 'VN-Index' AND vnidx.prd_tp_code = 'DAILY' AND vnidx.prd_dt = PREV_BUSINESS_DAY(rpt_val.rpt_dt) → CAST(vnidx.val AS decimal)","join_atomic","Risk Indicator Value","rsk_ind_val","Value","val"
"Fact Investment Fund NAV Snapshot","fct_ivsm_fnd_nav_snpst","Overnight Rate Indicator Code","ovnt_rate_ind_code","true","Text","string","DD","Mã chỉ tiêu QLRR Lãi suất LNH qua đêm — Degenerate Dimension để tra cứu","= rsk_ind_val.rsk_ind_code","direct","Risk Indicator Value","rsk_ind_val","Risk Indicator Code","rsk_ind_code"
"Fact Investment Fund NAV Snapshot","fct_ivsm_fnd_nav_snpst","Overnight Rate Value","ovnt_rate_val","true","Currency Amount","decimal(23,2)","","Lãi suất LNH qua đêm từ QLRR (category=MONETARY) — T-1: Period_Date = ngày làm việc trước rpt_dt","JOIN rsk_ind_val AS lnh ON lnh.rsk_ind_code = 'LNH_OVERNIGHT' AND lnh.prd_tp_code = 'DAILY' AND lnh.prd_dt = PREV_BUSINESS_DAY(rpt_val.rpt_dt) → CAST(lnh.val AS decimal)","join_atomic","Risk Indicator Value","rsk_ind_val","Value","val"
"Fact Investment Fund Count Snapshot","fct_ivsm_fnd_cnt_snpst","Snapshot Date Dimension Id","snpst_dt_dim_id","false","Surrogate Dimension Key","string","FK → Calendar Date Dimension","FK lịch năm snapshot","LOOKUP cdr_dt_dim ON cdr_dt_dim.dt = slicer_dt","lookup_date","Investment Fund","ivsm_fnd","Investment Fund Id","ivsm_fnd_id"
"Fact Investment Fund Count Snapshot","fct_ivsm_fnd_cnt_snpst","Total Fund Count","tot_fnd_cnt","true","Small Counter","int","","Tổng số quỹ đầu tư tất cả loại hình","COUNT(ivsm_fnd.ivsm_fnd_id)","computed","Investment Fund","ivsm_fnd","Investment Fund Id","ivsm_fnd_id"
"Fact Investment Fund Count Snapshot","fct_ivsm_fnd_cnt_snpst","Open Fund Count","opn_fnd_cnt","true","Small Counter","int","","Số quỹ mở","COUNT(ivsm_fnd.ivsm_fnd_id) WHERE ivsm_fnd.fnd_tp_code = 'QUY_MO'","computed","Investment Fund","ivsm_fnd","Investment Fund Id","ivsm_fnd_id"
"Fact Investment Fund Count Snapshot","fct_ivsm_fnd_cnt_snpst","Member Fund Count","mbr_fnd_cnt","true","Small Counter","int","","Số quỹ thành viên","COUNT(ivsm_fnd.ivsm_fnd_id) WHERE ivsm_fnd.fnd_tp_code = 'QUY_TV'","computed","Investment Fund","ivsm_fnd","Investment Fund Id","ivsm_fnd_id"
"Fact Investment Fund Count Snapshot","fct_ivsm_fnd_cnt_snpst","ETF Fund Count","etf_fnd_cnt","true","Small Counter","int","","Số quỹ ETF","COUNT(ivsm_fnd.ivsm_fnd_id) WHERE ivsm_fnd.fnd_tp_code = 'QUY_ETF'","computed","Investment Fund","ivsm_fnd","Investment Fund Id","ivsm_fnd_id"
"Fact Investment Fund Count Snapshot","fct_ivsm_fnd_cnt_snpst","Closed Fund Count","clsd_fnd_cnt","true","Small Counter","int","","Số quỹ đóng","COUNT(ivsm_fnd.ivsm_fnd_id) WHERE ivsm_fnd.fnd_tp_code = 'QUY_DONG'","computed","Investment Fund","ivsm_fnd","Investment Fund Id","ivsm_fnd_id"
"Fact Investment Fund Count Snapshot","fct_ivsm_fnd_cnt_snpst","Real Estate Fund Count","re_fnd_cnt","true","Small Counter","int","","Số quỹ bất động sản","COUNT(ivsm_fnd.ivsm_fnd_id) WHERE ivsm_fnd.fnd_tp_code = 'QUY_BDS'","computed","Investment Fund","ivsm_fnd","Investment Fund Id","ivsm_fnd_id"
"Fact Investment Fund Count Snapshot","fct_ivsm_fnd_cnt_snpst","Money Market Fund Count","mny_mkt_fnd_cnt","true","Small Counter","int","","Số quỹ TTTTT","COUNT(ivsm_fnd.ivsm_fnd_id) WHERE ivsm_fnd.fnd_tp_code = 'QUY_TTTTT'","computed","Investment Fund","ivsm_fnd","Investment Fund Id","ivsm_fnd_id"
"Fact Investment Fund Count Snapshot","fct_ivsm_fnd_cnt_snpst","Infrastructure Bond Fund Count","infra_bond_fnd_cnt","true","Small Counter","int","","Số quỹ trái phiếu hạ tầng","COUNT(ivsm_fnd.ivsm_fnd_id) WHERE ivsm_fnd.fnd_tp_code = 'QUY_TPHT'","computed","Investment Fund","ivsm_fnd","Investment Fund Id","ivsm_fnd_id"
"Fact Investment Fund Count Snapshot","fct_ivsm_fnd_cnt_snpst","Retirement Fund Count","retmt_fnd_cnt","true","Small Counter","int","","Số quỹ hưu trí","COUNT(ivsm_fnd.ivsm_fnd_id) WHERE ivsm_fnd.fnd_tp_code = 'QUY_HUUTRI'","computed","Investment Fund","ivsm_fnd","Investment Fund Id","ivsm_fnd_id"
"Fact Investment Fund CCQ Snapshot","fct_ivsm_fnd_ccq_snpst","Report Date Dimension Id","rpt_dt_dim_id","false","Surrogate Dimension Key","string","FK → Calendar Date Dimension","FK lịch ngày snapshot CCQ","LOOKUP cdr_dt_dim ON cdr_dt_dim.dt = ivsm_fnd_ivsr_cptl_tfr.tfr_dt","lookup_date","Investment Fund Certificate Transfer","ivsm_fnd_ivsr_cptl_tfr","Transfer Date","tfr_dt"
"Fact Investment Fund CCQ Snapshot","fct_ivsm_fnd_ccq_snpst","Investment Fund Dimension Id","ivsm_fnd_dim_id","false","Surrogate Dimension Key","string","FK → Investment Fund Dimension","FK quỹ đầu tư — lookup qua NK fnd_code tại snapshot date","LOOKUP ivsm_fnd_dim ON ivsm_fnd_dim.fnd_code = ivsm_fnd_ivsr_cptl_tfr.ivsm_fnd_code AND ivsm_fnd_ivsr_cptl_tfr.tfr_dt BETWEEN ivsm_fnd_dim.eff_dt AND ivsm_fnd_dim.expiry_dt","lookup_dim","Investment Fund Certificate Transfer","ivsm_fnd_ivsr_cptl_tfr","Investment Fund Code","ivsm_fnd_code"
"Fact Investment Fund CCQ Snapshot","fct_ivsm_fnd_ccq_snpst","Report Template Code","rpt_tpl_code","true","Text","string","DD","Mã biểu mẫu BC — Degenerate Dimension (null cho nguồn db)","= ivsm_fnd_ivsr_cptl_tfr.ivsm_fnd_code","pending","Investment Fund Certificate Transfer","ivsm_fnd_ivsr_cptl_tfr","Investment Fund Code","ivsm_fnd_code"
"Fact Investment Fund CCQ Snapshot","fct_ivsm_fnd_ccq_snpst","Reporting Period Code","rpt_prd_code","true","Text","string","DD","Mã kỳ báo cáo — Degenerate Dimension (null cho nguồn db)","","pending","Investment Fund Certificate Transfer","ivsm_fnd_ivsr_cptl_tfr","Investment Fund Code","ivsm_fnd_code"
"Fact Investment Fund CCQ Snapshot","fct_ivsm_fnd_ccq_snpst","Outstanding Unit Count","outst_unit_cnt","true","Currency Amount","decimal(23,2)","","Số CCQ lưu hành = SUM(Transfer_Quantity MUA) − SUM(Transfer_Quantity BÁN) per quỹ per snapshot date","SUM(ivsm_fnd_ivsr_cptl_tfr.tfr_qty) WHERE ivsm_fnd_ivsr_cptl_tfr.tfr_tp_code = 'MUA' - SUM(ivsm_fnd_ivsr_cptl_tfr.tfr_qty) WHERE ivsm_fnd_ivsr_cptl_tfr.tfr_tp_code = 'BAN'","computed","Investment Fund Certificate Transfer","ivsm_fnd_ivsr_cptl_tfr","Transfer Quantity / Transfer Type Code","tfr_qty / tfr_tp_code"
"Fund Management Company Profile","fnd_mgt_co_prfl","Fund Management Company Id","fnd_mgt_co_id","false","Surrogate Key","string","PK","Surrogate PK Atomic — FMS.SECURITIES","= fnd_mgt_co.fnd_mgt_co_id","direct","Fund Management Company","fnd_mgt_co","Fund Management Company Id","fnd_mgt_co_id"
"Fund Management Company Profile","fnd_mgt_co_prfl","Company Code","co_code","false","Text","string","BK","Mã CTQLQ (Business Key) — FMS.SECURITIES.Id","= fnd_mgt_co.fnd_mgt_co_code","direct","Fund Management Company","fnd_mgt_co","Fund Management Company Code","fnd_mgt_co_code"
"Fund Management Company Profile","fnd_mgt_co_prfl","Company Short Name","co_shrt_nm","true","Text","string","","Tên viết tắt CTQLQ","= fnd_mgt_co.fnd_mgt_co_shrt_nm","direct","Fund Management Company","fnd_mgt_co","Fund Management Company Short Name","fnd_mgt_co_shrt_nm"
"Fund Management Company Profile","fnd_mgt_co_prfl","Company Name","co_nm","true","Text","string","","Tên đầy đủ CTQLQ","= fnd_mgt_co.fnd_mgt_co_nm","direct","Fund Management Company","fnd_mgt_co","Fund Management Company Name","fnd_mgt_co_nm"
"Fund Management Company Profile","fnd_mgt_co_prfl","Life Cycle Status Code","lcs_code","true","Classification Value","string","","Trạng thái hoạt động — scheme: LIFE_CYCLE_STATUS","= fnd_mgt_co.lcs_code","direct","Fund Management Company","fnd_mgt_co","Life Cycle Status Code","lcs_code"
"Fund Management Company Profile","fnd_mgt_co_prfl","Charter Capital Amount","charter_cptl_amt","true","Currency Amount","decimal(23,2)","","Vốn điều lệ CTQLQ (VNĐ) ← FMS.SECURITIES.SecCapital","= fnd_mgt_co.charter_cptl_amt","direct","Fund Management Company","fnd_mgt_co","Charter Capital Amount","charter_cptl_amt"
"Fund Management Company Profile","fnd_mgt_co_prfl","Investment Fund Count","ivsm_fnd_cnt","true","Small Counter","int","","COUNT quỹ đang quản lý per CTQLQ","COUNT(ivsm_fnd.ivsm_fnd_id) WHERE ivsm_fnd.fnd_mgt_co_id = fnd_mgt_co.fnd_mgt_co_id","computed","Investment Fund","ivsm_fnd","Investment Fund Id","ivsm_fnd_id"
"Fund Management Company Profile","fnd_mgt_co_prfl","Discretionary Contract Count","dscr_ctr_cnt","true","Small Counter","int","","COUNT HĐ UTDM per CTQLQ từ Discretionary Investment Account","COUNT(dscr_ivsm_ac.dscr_ivsm_ac_id) WHERE dscr_ivsm_ac.dscr_ivsm_ivsr_id IN (SELECT dscr_ivsm_ivsr_id FROM dscr_ivsm_ivsr WHERE dscr_ivsm_ivsr.fnd_mgt_co_id = fnd_mgt_co.fnd_mgt_co_id)","computed","Discretionary Investment Account","dscr_ivsm_ac","Discretionary Investment Account Id","dscr_ivsm_ac_id"
