﻿﻿kpi_id,tab,nhom,kpi_name,tinh_chat,source_module,mart_table,mart_column,column_role,logic,ghi_chu
K_PTTT_51,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 4 - Biểu đồ chỉ số sức khỏe hệ thống,Giá thấp nhất trong phiên,Base,PTTT,,,,,"Không lưu cột riêng trên mart — measure trung gian per-mã-CK, xem K_PTTT_45"
K_PTTT_52,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 4 - Biểu đồ chỉ số sức khỏe hệ thống,ER — Volatility Efficiency Ratio,Phái sinh,PTTT,,,,,"Không lưu cột riêng trên mart — measure trung gian per-mã-CK, xem K_PTTT_45"
K_PTTT_53,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 4 - Biểu đồ chỉ số sức khỏe hệ thống,Điểm ổn định (S_stability),Phái sinh,PTTT,,,,,"Không lưu cột riêng trên mart — measure trung gian per-mã-CK, xem K_PTTT_45"
K_PTTT_54,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 4 - Biểu đồ chỉ số sức khỏe hệ thống,Trọng số W1 (S_liquidity) và W2 (S_stability),Base,PTTT,Fact Market Risk Snapshot,Weight Liquidity,MEASURE,fct_market_risk_snpst.weight_liquidity,W1 — xem thêm K_PTTT_54b cho W2
K_PTTT_54,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 4 - Biểu đồ chỉ số sức khỏe hệ thống,Trọng số W2 (S_stability),Base,PTTT,Fact Market Risk Snapshot,Weight Stability,MEASURE,fct_market_risk_snpst.weight_stability,"W2 — cùng KPI_ID K_PTTT_54, 2 dòng vì 2 trọng số"
K_PTTT_55,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 4 - Biểu đồ chỉ số sức khỏe hệ thống,Sentiment Score của từng mã CK,Phái sinh,PTTT,,,,,"Không lưu cột riêng trên mart — measure trung gian per-mã-CK, chỉ dùng trong etl_logic tính Sentiment Index (K_PTTT_56)"
K_PTTT_56,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 4 - Biểu đồ chỉ số sức khỏe hệ thống,Sentiment Index (chỉ số tâm lý giao dịch toàn thị trường),Phái sinh,PTTT,Fact Market Risk Snapshot,Sentiment Index,MEASURE,fct_market_risk_snpst.sentiment_index,"Weighted average theo GTGD — công thức đầy đủ pipeline từ K_PTTT_45~55, xem etl_logic Attributes"
K_PTTT_57,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 4 - Biểu đồ chỉ số sức khỏe hệ thống,Ngưỡng trạng thái Sentiment Index,Phái sinh,PTTT,Fact Market Risk Snapshot,Sentiment Index Status,MEASURE,fct_market_risk_snpst.sentiment_index_status,
K_PTTT_58,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 4 - Biểu đồ chỉ số sức khỏe hệ thống,Tổng dư nợ vay margin tất cả CTCK,Phái sinh,PTTT,,,,,Pending - chưa thiết kế nguồn
K_PTTT_59,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 4 - Biểu đồ chỉ số sức khỏe hệ thống,Tổng hạn mức margin (tối đa 2x VCSH),Phái sinh,PTTT,,,,,Pending - chưa thiết kế nguồn
K_PTTT_60,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 4 - Biểu đồ chỉ số sức khỏe hệ thống,Margin Tension (chỉ số độ căng margin),Phái sinh,PTTT,,,,,Pending - chưa thiết kế nguồn
K_PTTT_61,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 4 - Biểu đồ chỉ số sức khỏe hệ thống,Ngưỡng trạng thái Margin Tension,Phái sinh,PTTT,,,,,Pending - chưa thiết kế nguồn
K_PTTT_62,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 4 - Biểu đồ chỉ số sức khỏe hệ thống,Lợi suất ngày VN-Index,Phái sinh,PTTT,Fact Market Risk Snapshot,VNIndex Daily Return,MEASURE,fct_market_risk_snpst.vnindex_daily_return,
K_PTTT_63,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 4 - Biểu đồ chỉ số sức khỏe hệ thống,σ_current — Độ lệch chuẩn biến động VN-Index 20 phiên,Phái sinh,PTTT,Fact Market Risk Snapshot,Systemic Vol Current,MEASURE,fct_market_risk_snpst.systemic_vol_current,
K_PTTT_64,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 4 - Biểu đồ chỉ số sức khỏe hệ thống,σ_max — Độ lệch chuẩn biến động VN-Index lịch sử tối đa,Phái sinh,PTTT,Fact Market Risk Snapshot,Systemic Vol Max,MEASURE,fct_market_risk_snpst.systemic_vol_max,
K_PTTT_65,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 4 - Biểu đồ chỉ số sức khỏe hệ thống,Systemic Vol (chỉ số biến động hệ thống),Phái sinh,PTTT,Fact Market Risk Snapshot,Systemic Vol,MEASURE,fct_market_risk_snpst.systemic_vol,
K_PTTT_66,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 4 - Biểu đồ chỉ số sức khỏe hệ thống,Ngưỡng trạng thái Systemic Vol,Phái sinh,PTTT,Fact Market Risk Snapshot,Systemic Vol Status,MEASURE,fct_market_risk_snpst.systemic_vol_status,
K_PTTT_43,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 5 - Biểu đồ Macro correlation map,Chiều Thời gian (snapshot_date),Base,PTTT,Fact Market Risk Snapshot,Snapshot Date Dimension Id,SLICER,JOIN cdr_dt_dim ON cdr_dt_dim.cdr_dt_dim_id = fct_market_risk_snpst.snpst_dt_dim_id,
K_PTTT_67,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 5 - Biểu đồ Macro correlation map,Index Code (VN-Index),Base,PTTT,,,FILTER,market_code = 'VNINDEX',"ETL filter cố định toàn Fact, không lưu cột riêng"
K_PTTT_68,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 5 - Biểu đồ Macro correlation map,Giá VN-Index tại t,Base,PTTT,Fact Market Risk Snapshot,VNIndex Value,MEASURE,fct_market_risk_snpst.vnindex_val,Reuse từ Nhóm 4 K_PTTT_44 — trùng tuyệt đối
K_PTTT_69,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 5 - Biểu đồ Macro correlation map,Giá VN-Index tại t-1,Base,PTTT,Fact Market Risk Snapshot,VNIndex Value Previous Day,MEASURE,fct_market_risk_snpst.vnindex_val_previous_day,
K_PTTT_62,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 5 - Biểu đồ Macro correlation map,Return VN-Index tại t,Phái sinh,PTTT,Fact Market Risk Snapshot,VNIndex Daily Return,MEASURE,fct_market_risk_snpst.vnindex_daily_return,Reuse từ Nhóm 4
K_PTTT_70,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 5 - Biểu đồ Macro correlation map,Return VN-Index trung bình N phiên,Phái sinh,PTTT,Fact Market Risk Snapshot,VNIndex Daily Return Average,MEASURE,fct_market_risk_snpst.vnindex_daily_return_average,
K_PTTT_31,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 5 - Biểu đồ Macro correlation map,Lãi suất LNH tại t,Base,PTTT,,,,,Pending - chưa thiết kế nguồn
K_PTTT_32,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 5 - Biểu đồ Macro correlation map,Lãi suất LNH tại t-1,Base,PTTT,,,,,Pending - chưa thiết kế nguồn
K_PTTT_71,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 5 - Biểu đồ Macro correlation map,ΔLãi suất LNH tại t,Base,PTTT,,,,,Pending - chưa thiết kế nguồn
K_PTTT_72,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 5 - Biểu đồ Macro correlation map,ΔLãi suất LNH trung bình N phiên,Base,PTTT,,,,,Pending - chưa thiết kế nguồn
K_PTTT_73,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 5 - Biểu đồ Macro correlation map,DXY Index tại t,Base,PTTT,,,,,Pending - chưa thiết kế nguồn
K_PTTT_74,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 5 - Biểu đồ Macro correlation map,DXY Index tại t-1,Base,PTTT,,,,,Pending - chưa thiết kế nguồn
K_PTTT_75,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 5 - Biểu đồ Macro correlation map,Return DXY tại t,Base,PTTT,,,,,Pending - chưa thiết kế nguồn
K_PTTT_76,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 5 - Biểu đồ Macro correlation map,Return DXY trung bình N phiên,Base,PTTT,,,,,Pending - chưa thiết kế nguồn
K_PTTT_77,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 5 - Biểu đồ Macro correlation map,Tương quan VN-Index và Lãi suất thực tế,Base,PTTT,,,,,Pending - chưa thiết kế nguồn
K_PTTT_78,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 5 - Biểu đồ Macro correlation map,Tương quan VN-Index và DXY Index,Base,PTTT,,,,,Pending - chưa thiết kế nguồn
K_PTTT_43,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 6 - Tương quan chỉ số và lãi suất thực tế,Chiều Thời gian (Ngày thống kê),Base,PTTT,Fact Market Risk Snapshot,Snapshot Date Dimension Id,SLICER,JOIN cdr_dt_dim ON cdr_dt_dim.cdr_dt_dim_id = fct_market_risk_snpst.snpst_dt_dim_id,
K_PTTT_44,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 6 - Tương quan chỉ số và lãi suất thực tế,Chỉ số VN-Index tại ngày t,Base,PTTT,Fact Market Risk Snapshot,VNIndex Value,MEASURE,fct_market_risk_snpst.vnindex_val,Reuse từ Nhóm 4
K_PTTT_79,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 6 - Tương quan chỉ số và lãi suất thực tế,Chỉ số Index bình quân tháng,Phái sinh,PTTT,Fact Market Risk Snapshot,Index Value Monthly Average,MEASURE,fct_market_risk_snpst.index_val_monthly_average,
K_PTTT_31,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 6 - Tương quan chỉ số và lãi suất thực tế,Lãi suất liên ngân hàng tại ngày t,Base,PTTT,,,,,Pending - chưa thiết kế nguồn
K_PTTT_80,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 6 - Tương quan chỉ số và lãi suất thực tế,Lãi suất bình quân tháng,Phái sinh,PTTT,,,,,Pending - chưa thiết kế nguồn
K_PTTT_43,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 7 - Biểu đồ áp lực ngành,Chiều Thời gian (Ngày thống kê),Base,PTTT,Fact Sector Risk Snapshot,Snapshot Date Dimension Id,SLICER,JOIN cdr_dt_dim ON cdr_dt_dim.cdr_dt_dim_id = fct_sector_risk_snpst.snpst_dt_dim_id,
K_PTTT_81,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 7 - Biểu đồ áp lực ngành,Chiều Nhóm ngành,Base,PTTT,Industry Dimension,Industry Dimension Id,SLICER,JOIN industry_dim ON industry_dim.industry_dim_id = fct_sector_risk_snpst.industry_dim_id,
K_PTTT_82,Dashboard Sức khỏe thị trường và vĩ mô,Nhóm 7 - Biểu đồ áp lực ngành,Giá đóng cửa mã CK tại t,Base,PTTT,,,,,"Không lưu cột riêng trên mart — measure trung gian per-mã-CK, chỉ dùng nội bộ tính TotalValue_Sector (K_PTTT_96)"
