"datamart_entity","datamart_table","datamart_attribute","datamart_column","nullable","data_domain","data_type","key","description","etl_logic","etl_logic_type","source_entity","atomic_table","source_attribute","atomic_column"
"Fact Penalty Decision","fct_pny_dcsn","Penalty Decision Code","pny_dcsn_code","true","Text","string","DD","PK nguồn dùng làm degenerate key quyết định xử phạt. COUNT(DISTINCT) để đếm QĐ. ThanhTra.GS_VAN_BAN_XU_LY.ID","surveil_nfrc_dcsn.surveil_nfrc_dcsn_code","direct","Surveillance Enforcement Decision","surveil_nfrc_dcsn","Surveillance Enforcement Decision Code","surveil_nfrc_dcsn_code"
"Fact Penalty Decision","fct_pny_dcsn","Total Penalty Amount","tot_pny_amt","true","Currency Amount","decimal(23,2)","","Tổng tiền phạt (đơn vị VNĐ) — presentation layer chia /1_000_000_000 → tỷ VNĐ hoặc /1_000_000 → triệu VNĐ. ThanhTra.GS_VAN_BAN_XU_LY.TONG_SO_TIEN_PHAT","surveil_nfrc_dcsn.tot_pny_amt","direct","Surveillance Enforcement Decision","surveil_nfrc_dcsn","Total Penalty Amount","tot_pny_amt"
"Calendar Date Dimension","cdr_dt_dim","Calendar Date Dimension Id","cdr_dt_dim_id","false","Surrogate Key","string","PK","Surrogate key lịch ngày. Driving table: cdr_dt","cdr_dt.cdr_dt_id","direct","Calendar Date","cdr_dt","Calendar Date Id","cdr_dt_id"
"Calendar Date Dimension","cdr_dt_dim","Calendar Date","cdr_dt","false","Date","date","NK","Ngày đầy đủ — natural key lịch","cdr_dt.cdr_dt","direct","Calendar Date","cdr_dt","Calendar Date","cdr_dt"
"Calendar Date Dimension","cdr_dt_dim","Year","yr","true","Small Counter","int","","Năm","YEAR(cdr_dt.cdr_dt)","computed","Calendar Date","cdr_dt","Calendar Date","cdr_dt"
"Calendar Date Dimension","cdr_dt_dim","Quarter","qtr","true","Small Counter","int","","Quý (1–4)","QUARTER(cdr_dt.cdr_dt)","computed","Calendar Date","cdr_dt","Calendar Date","cdr_dt"
"Calendar Date Dimension","cdr_dt_dim","Month","mo","true","Small Counter","int","","Tháng (1–12)","MONTH(cdr_dt.cdr_dt)","computed","Calendar Date","cdr_dt","Calendar Date","cdr_dt"
"Calendar Date Dimension","cdr_dt_dim","Day of Week","day_of_wk","true","Small Counter","int","","Ngày trong tuần (1=CN, 7=T7)","DAYOFWEEK(cdr_dt.cdr_dt)","computed","Calendar Date","cdr_dt","Calendar Date","cdr_dt"
"Calendar Date Dimension","cdr_dt_dim","Is Weekend","is_weekend","true","Boolean","boolean","","True nếu Thứ 7 hoặc Chủ nhật","DAYOFWEEK(cdr_dt.cdr_dt) IN (1,7)","computed","Calendar Date","cdr_dt","Calendar Date","cdr_dt"
"Calendar Date Dimension","cdr_dt_dim","Holiday Flag","hol_f","true","Indicator","string","","Cờ ngày lễ","cdr_dt.hol_f","direct","Calendar Date","cdr_dt","Holiday Flag","hol_f"
"Calendar Date Dimension","cdr_dt_dim","Holiday Name","hol_nm","true","Text","string","","Tên ngày lễ (nếu có)","cdr_dt.hol_nm","direct","Calendar Date","cdr_dt","Holiday Name","hol_nm"
"Calendar Date Dimension","cdr_dt_dim","Source System Code","src_stm_code","false","Classification Value","string","","Mã hệ thống nguồn — filter nguồn chính thức ECAT_ECAT_29_HolidayInfo. Driving table: cdr_dt.","cdr_dt.src_stm_code WHERE cdr_dt.src_stm_code = 'ECAT_ECAT_29_HolidayInfo'","direct","Calendar Date","cdr_dt","Source System Code","src_stm_code"
"Classification Dimension","cl_dim","Classification Dimension Id","cl_dim_id","false","Surrogate Key","string","PK","Surrogate key danh mục — unique per (Scheme + Code). Scheme: TT_VIOLATION_TYPE","","","Generated","","ETL derived",""
"Classification Dimension","cl_dim","Scheme Code","scm_code","false","Classification Value","string","","Mã scheme phân loại: TT_VIOLATION_TYPE","cv.scm_code WHERE cv.scm_code = 'TT_VIOLATION_TYPE'","direct","Classification Value","cv","Scheme Code","scm_code"
"Classification Dimension","cl_dim","Classification Code","cl_code","false","Classification Value","string","","Mã giá trị trong scheme TT_VIOLATION_TYPE","cv.cl_code WHERE cv.scm_code = 'TT_VIOLATION_TYPE'","direct","Classification Value","cv","Classification Code","cl_code"
"Classification Dimension","cl_dim","Classification Name","cl_nm","true","Text","string","","Tên hiển thị tiếng Việt — scheme TT_VIOLATION_TYPE","cv.cl_nm WHERE cv.scm_code = 'TT_VIOLATION_TYPE'","direct","Classification Value","cv","Classification Name","cl_nm"
"Classification Dimension","cl_dim","Source System Code","src_stm_code","false","Classification Value","string","","Mã hệ thống nguồn — scheme TT_VIOLATION_TYPE","cv.src_stm_code WHERE cv.scm_code = 'TT_VIOLATION_TYPE'","direct","Classification Value","cv","Source System Code","src_stm_code"
"Classification Dimension","cl_dim","Classification Dimension Id","cl_dim_id","false","Surrogate Key","string","PK","Surrogate key danh mục — unique per (Scheme + Code). Scheme: TT_CASE_STATUS","","","Generated","","ETL derived",""
"Classification Dimension","cl_dim","Scheme Code","scm_code","false","Classification Value","string","","Mã scheme phân loại: TT_CASE_STATUS","cv.scm_code WHERE cv.scm_code = 'TT_CASE_STATUS'","direct","Classification Value","cv","Scheme Code","scm_code"
"Classification Dimension","cl_dim","Classification Code","cl_code","false","Classification Value","string","","Mã giá trị trong scheme TT_CASE_STATUS","cv.cl_code WHERE cv.scm_code = 'TT_CASE_STATUS'","direct","Classification Value","cv","Classification Code","cl_code"
"Classification Dimension","cl_dim","Classification Name","cl_nm","true","Text","string","","Tên hiển thị tiếng Việt — scheme TT_CASE_STATUS","cv.cl_nm WHERE cv.scm_code = 'TT_CASE_STATUS'","direct","Classification Value","cv","Classification Name","cl_nm"
"Classification Dimension","cl_dim","Source System Code","src_stm_code","false","Classification Value","string","","Mã hệ thống nguồn — scheme TT_CASE_STATUS","cv.src_stm_code WHERE cv.scm_code = 'TT_CASE_STATUS'","direct","Classification Value","cv","Source System Code","src_stm_code"
"Classification Dimension","cl_dim","Classification Dimension Id","cl_dim_id","false","Surrogate Key","string","PK","Surrogate key danh mục — unique per (Scheme + Code). Scheme: TT_PLAN_TYPE","","","Generated","","ETL derived",""
"Classification Dimension","cl_dim","Scheme Code","scm_code","false","Classification Value","string","","Mã scheme phân loại: TT_PLAN_TYPE","cv.scm_code WHERE cv.scm_code = 'TT_PLAN_TYPE'","direct","Classification Value","cv","Scheme Code","scm_code"
"Classification Dimension","cl_dim","Classification Code","cl_code","false","Classification Value","string","","Mã giá trị trong scheme TT_PLAN_TYPE","cv.cl_code WHERE cv.scm_code = 'TT_PLAN_TYPE'","direct","Classification Value","cv","Classification Code","cl_code"
"Classification Dimension","cl_dim","Classification Name","cl_nm","true","Text","string","","Tên hiển thị tiếng Việt — scheme TT_PLAN_TYPE","cv.cl_nm WHERE cv.scm_code = 'TT_PLAN_TYPE'","direct","Classification Value","cv","Classification Name","cl_nm"
"Classification Dimension","cl_dim","Source System Code","src_stm_code","false","Classification Value","string","","Mã hệ thống nguồn — scheme TT_PLAN_TYPE","cv.src_stm_code WHERE cv.scm_code = 'TT_PLAN_TYPE'","direct","Classification Value","cv","Source System Code","src_stm_code"
"Classification Dimension","cl_dim","Classification Dimension Id","cl_dim_id","false","Surrogate Key","string","PK","Surrogate key danh mục — unique per (Scheme + Code). Scheme: TT_PETITION_TYPE","","","Generated","","ETL derived",""
"Classification Dimension","cl_dim","Scheme Code","scm_code","false","Classification Value","string","","Mã scheme phân loại: TT_PETITION_TYPE","cv.scm_code WHERE cv.scm_code = 'TT_PETITION_TYPE'","direct","Classification Value","cv","Scheme Code","scm_code"
"Classification Dimension","cl_dim","Classification Code","cl_code","false","Classification Value","string","","Mã giá trị trong scheme TT_PETITION_TYPE","cv.cl_code WHERE cv.scm_code = 'TT_PETITION_TYPE'","direct","Classification Value","cv","Classification Code","cl_code"
"Classification Dimension","cl_dim","Classification Name","cl_nm","true","Text","string","","Tên hiển thị tiếng Việt — scheme TT_PETITION_TYPE","cv.cl_nm WHERE cv.scm_code = 'TT_PETITION_TYPE'","direct","Classification Value","cv","Classification Name","cl_nm"
"Classification Dimension","cl_dim","Source System Code","src_stm_code","false","Classification Value","string","","Mã hệ thống nguồn — scheme TT_PETITION_TYPE","cv.src_stm_code WHERE cv.scm_code = 'TT_PETITION_TYPE'","direct","Classification Value","cv","Source System Code","src_stm_code"
"Classification Dimension","cl_dim","Classification Dimension Id","cl_dim_id","false","Surrogate Key","string","PK","Surrogate key danh mục — unique per (Scheme + Code). Scheme: TT_PETITION_STATUS","","","Generated","","ETL derived",""
"Classification Dimension","cl_dim","Scheme Code","scm_code","false","Classification Value","string","","Mã scheme phân loại: TT_PETITION_STATUS","cv.scm_code WHERE cv.scm_code = 'TT_PETITION_STATUS'","direct","Classification Value","cv","Scheme Code","scm_code"
"Classification Dimension","cl_dim","Classification Code","cl_code","false","Classification Value","string","","Mã giá trị trong scheme TT_PETITION_STATUS","cv.cl_code WHERE cv.scm_code = 'TT_PETITION_STATUS'","direct","Classification Value","cv","Classification Code","cl_code"
"Classification Dimension","cl_dim","Classification Name","cl_nm","true","Text","string","","Tên hiển thị tiếng Việt — scheme TT_PETITION_STATUS","cv.cl_nm WHERE cv.scm_code = 'TT_PETITION_STATUS'","direct","Classification Value","cv","Classification Name","cl_nm"
"Classification Dimension","cl_dim","Source System Code","src_stm_code","false","Classification Value","string","","Mã hệ thống nguồn — scheme TT_PETITION_STATUS","cv.src_stm_code WHERE cv.scm_code = 'TT_PETITION_STATUS'","direct","Classification Value","cv","Source System Code","src_stm_code"
"Classification Dimension","cl_dim","Classification Dimension Id","cl_dim_id","false","Surrogate Key","string","PK","Surrogate key danh mục — unique per (Scheme + Code). Scheme: TT_SUBJECT_CATEGORY","","","Generated","","ETL derived",""
"Classification Dimension","cl_dim","Scheme Code","scm_code","false","Classification Value","string","","Mã scheme phân loại: TT_SUBJECT_CATEGORY — PENDING (O_TT_4)","","pending","","","",""
"Classification Dimension","cl_dim","Classification Code","cl_code","false","Classification Value","string","","Mã giá trị trong scheme TT_SUBJECT_CATEGORY — PENDING (O_TT_4)","","pending","","","",""
"Classification Dimension","cl_dim","Classification Name","cl_nm","true","Text","string","","Tên hiển thị tiếng Việt — scheme TT_SUBJECT_CATEGORY — PENDING (O_TT_4)","","pending","","","",""
"Classification Dimension","cl_dim","Source System Code","src_stm_code","false","Classification Value","string","","Mã hệ thống nguồn — scheme TT_SUBJECT_CATEGORY — PENDING (O_TT_4)","","pending","","","",""
"Classification Dimension","cl_dim","Classification Dimension Id","cl_dim_id","false","Surrogate Key","string","PK","Surrogate key danh mục — unique per (Scheme + Code). Scheme: TT_PENALTY_SUBJECT_CATEGORY","","","Generated","","ETL derived",""
"Classification Dimension","cl_dim","Scheme Code","scm_code","false","Classification Value","string","","Mã scheme phân loại: TT_PENALTY_SUBJECT_CATEGORY — PENDING (O_TT_9)","","pending","","","",""
"Classification Dimension","cl_dim","Classification Code","cl_code","false","Classification Value","string","","Mã giá trị trong scheme TT_PENALTY_SUBJECT_CATEGORY — PENDING (O_TT_9)","","pending","","","",""
"Classification Dimension","cl_dim","Classification Name","cl_nm","true","Text","string","","Tên hiển thị tiếng Việt — scheme TT_PENALTY_SUBJECT_CATEGORY — PENDING (O_TT_9)","","pending","","","",""
"Classification Dimension","cl_dim","Source System Code","src_stm_code","false","Classification Value","string","","Mã hệ thống nguồn — scheme TT_PENALTY_SUBJECT_CATEGORY — PENDING (O_TT_9)","","pending","","","",""
"Inspection Case List","inspection_case_list","Inspection Case Code","inspection_case_code","false","Text","string","PK","PK bảng tác nghiệp — PK nguồn TT_HO_SO.ID. Driving table: insp_case. ThanhTra.TT_HO_SO.ID","insp_case.insp_case_code","direct","Inspection Case","insp_case","Inspection Case Code","insp_case_code"
"Inspection Case List","inspection_case_list","Case Number","case_nbr","true","Text","string","","Mã hồ sơ nghiệp vụ hiển thị — ThanhTra.TT_HO_SO.MA_HO_SO","insp_case.case_nbr","direct","Inspection Case","insp_case","Case Number","case_nbr"
"Inspection Case List","inspection_case_list","Display Name","dspl_nm","true","Text","string","","Tên hiển thị — ETL: COALESCE(TT_HO_SO.TEN_DOI_TUONG, TT_HO_SO.HO_TEN). TEN_DOI_TUONG cho tổ chức; HO_TEN cho cá nhân","CASE WHEN insp_case.sbj_tp_code = 'CA_NHAN' THEN insp_case.sbj_full_nm ELSE insp_case.sbj_org_nm END","computed","Inspection Case","insp_case","Subject Organization Name / Subject Full Name","sbj_org_nm / sbj_full_nm"
"Inspection Case List","inspection_case_list","Subject Category Code","sbj_cgy_code","true","Classification Value","string","","Phân loại đối tượng — ETL-derived: resolve polymorphic DOI_TUONG_REF_ID → DM_CONG_TY_CK/QLQ/DC/DOI_TUONG_KHAC → derive code. scheme TT_SUBJECT_CATEGORY — xem O_TT_4","","pending","","","",""
"Inspection Case List","inspection_case_list","Inspection Type Code","inspection_tp_code","true","Classification Value","string","","Loại hình THANH_TRA / KIEM_TRA — ThanhTra.TT_HO_SO.LOAI_HINH","insp_case.insp_tp_code","direct","Inspection Case","insp_case","Inspection Type Code","insp_tp_code"
"Inspection Case List","inspection_case_list","Inspection Form Type Code","inspection_form_tp_code","true","Text","string","","Loại hình đợt thanh tra: DINH_KY / DOT_XUAT — ETL-derived: Inspection Decision.Inspection Annual Plan Id IS NULL → DOT_XUAT; NOT NULL → DINH_KY","INNER JOIN insp_dcsn ON insp_dcsn.insp_dcsn_id = insp_case.insp_dcsn_id → CASE WHEN insp_dcsn.insp_anul_pln_id IS NULL THEN 'DOT_XUAT' ELSE 'DINH_KY' END","join_atomic","Inspection Decision","insp_dcsn","Inspection Annual Plan Id","insp_anul_pln_id"
"Inspection Case List","inspection_case_list","Case Status Code","case_st_code","true","Classification Value","string","","Trạng thái hồ sơ — ThanhTra.TT_HO_SO.TRANG_THAI_ID. scheme TT_CASE_STATUS","insp_case.case_st_code","direct","Inspection Case","insp_case","Case Status Code","case_st_code"
"Inspection Case List","inspection_case_list","Received Date","rcvd_dt","true","Date","date","","Ngày nhận hồ sơ — ThanhTra.TT_HO_SO.NGAY_NHAN_HO_SO","insp_case.rcvd_dt","direct","Inspection Case","insp_case","Received Date","rcvd_dt"
"Inspection Case List","inspection_case_list","Received Year","rcvd_yr","true","Small Counter","int","","Năm nhận hồ sơ — ETL: YEAR(NGAY_NHAN_HO_SO). Dùng index filter thay YEAR() function","YEAR(insp_case.rcvd_dt)","computed","Inspection Case","insp_case","Received Date","rcvd_dt"
"Inspection Case List","inspection_case_list","Source System Code","src_stm_code","false","Classification Value","string","","Mã hệ thống nguồn — filter nguồn chính thức ThanhTra_TT_HO_SO. Driving table: insp_case.","insp_case.src_stm_code WHERE insp_case.src_stm_code = 'ThanhTra_TT_HO_SO'","direct","Inspection Case","insp_case","Source System Code","src_stm_code"
"Penalty Decision List","pny_dcsn_list","Penalty Decision Code","pny_dcsn_code","false","Text","string","PK","PK bảng tác nghiệp — PK nguồn GS_VAN_BAN_XU_LY.ID. Driving table: surveil_nfrc_dcsn. ThanhTra.GS_VAN_BAN_XU_LY.ID","surveil_nfrc_dcsn.surveil_nfrc_dcsn_code","direct","Surveillance Enforcement Decision","surveil_nfrc_dcsn","Surveillance Enforcement Decision Code","surveil_nfrc_dcsn_code"
"Penalty Decision List","pny_dcsn_list","Penalty Decision Number","pny_dcsn_nbr","true","Text","string","","Số quyết định xử phạt / số công văn nhắc nhở — ThanhTra.GS_VAN_BAN_XU_LY.SO_QD_XU_PHAT","surveil_nfrc_dcsn.pny_dcsn_nbr","direct","Surveillance Enforcement Decision","surveil_nfrc_dcsn","Penalty Decision Number","pny_dcsn_nbr"
"Penalty Decision List","pny_dcsn_list","Surveillance Case Code","surveillance_case_code","true","Text","string","","Mã hồ sơ giám sát — ThanhTra.GS_HO_SO.MA_HO_SO","INNER JOIN surveil_nfrc_case ON surveil_nfrc_case.surveil_nfrc_case_id = surveil_nfrc_dcsn.surveil_nfrc_case_id → surveil_nfrc_case.case_nbr","join_atomic","Surveillance Enforcement Case","surveil_nfrc_case","Case Number","case_nbr"
"Penalty Decision List","pny_dcsn_list","Subject Name","sbj_nm","true","Text","string","","Tên đối tượng vi phạm (denormalized) — ThanhTra.GS_HO_SO.TEN_DOI_TUONG","INNER JOIN surveil_nfrc_case ON surveil_nfrc_case.surveil_nfrc_case_id = surveil_nfrc_dcsn.surveil_nfrc_case_id → surveil_nfrc_case.sbj_nm","join_atomic","Surveillance Enforcement Case","surveil_nfrc_case","Subject Name","sbj_nm"
"Penalty Decision List","pny_dcsn_list","Penalty Subject Category Code","pny_sbj_cgy_code","true","Classification Value","string","","Phân loại đối tượng bị xử phạt — ETL-derived từ GS_HO_SO, field nguồn chưa xác định. scheme TT_PENALTY_SUBJECT_CATEGORY — xem O_TT_9","","pending","","","",""
"Penalty Decision List","pny_dcsn_list","Violation Type Code","vln_tp_code","true","Classification Value","string","","Loại hành vi vi phạm — scheme TT_VIOLATION_TYPE. field Silver nguồn chưa xác định — xem O_TT_8","","pending","","","",""
"Penalty Decision List","pny_dcsn_list","Decision Status Code","dcsn_st_code","true","Classification Value","string","","Trạng thái quyết định — ThanhTra.GS_VAN_BAN_XU_LY.TRANG_THAI. scheme TT_CASE_STATUS","surveil_nfrc_dcsn.dcsn_st_code","direct","Surveillance Enforcement Decision","surveil_nfrc_dcsn","Decision Status Code","dcsn_st_code"
"Penalty Decision List","pny_dcsn_list","Violation Report Date","vln_rpt_dt","true","Date","date","","Ngày ký biên bản vi phạm hành chính — ThanhTra.GS_VAN_BAN_XU_LY.NGAY_BIEN_BAN","surveil_nfrc_dcsn.vln_rpt_dt","direct","Surveillance Enforcement Decision","surveil_nfrc_dcsn","Violation Report Date","vln_rpt_dt"
"Penalty Decision List","pny_dcsn_list","Violation Report Year","vln_rpt_yr","true","Small Counter","int","","Năm biên bản vi phạm — ETL: YEAR(NGAY_BIEN_BAN). Dùng index filter","YEAR(surveil_nfrc_dcsn.vln_rpt_dt)","computed","Surveillance Enforcement Decision","surveil_nfrc_dcsn","Violation Report Date","vln_rpt_dt"
"Penalty Decision List","pny_dcsn_list","Total Penalty Amount","tot_pny_amt","true","Currency Amount","decimal(23,2)","","Tổng tiền phạt (VNĐ) — ThanhTra.GS_VAN_BAN_XU_LY.TONG_SO_TIEN_PHAT","surveil_nfrc_dcsn.tot_pny_amt","direct","Surveillance Enforcement Decision","surveil_nfrc_dcsn","Total Penalty Amount","tot_pny_amt"
"Penalty Decision List","pny_dcsn_list","Source System Code","src_stm_code","false","Classification Value","string","","Mã hệ thống nguồn — filter nguồn chính thức ThanhTra_GS_VAN_BAN_XU_LY. Driving table: surveil_nfrc_dcsn.","surveil_nfrc_dcsn.src_stm_code WHERE surveil_nfrc_dcsn.src_stm_code = 'ThanhTra_GS_VAN_BAN_XU_LY'","direct","Surveillance Enforcement Decision","surveil_nfrc_dcsn","Source System Code","src_stm_code"
"Complaint Petition List","cpln_petition_list","Complaint Petition Code","cpln_petition_code","false","Text","string","PK","PK bảng tác nghiệp — PK nguồn DT_DON_THU.ID. Driving table: cpln_petition. ThanhTra.DT_DON_THU.ID","cpln_petition.cpln_petition_code","direct","Complaint Petition","cpln_petition","Complaint Petition Code","cpln_petition_code"
"Complaint Petition List","cpln_petition_list","Petition Type Code","petition_tp_code","true","Classification Value","string","","Loại đơn — ThanhTra.DT_DON_THU.LOAI_DON. scheme TT_PETITION_TYPE. ETL gộp PHAN_ANH+KIEN_NGHI → PHAN_ANH_KIEN_NGHI","cpln_petition.petition_tp_code","direct","Complaint Petition","cpln_petition","Petition Type Code","petition_tp_code"
"Complaint Petition List","cpln_petition_list","Complainant Name","complainant_nm","true","Text","string","","Tên tổ chức/cá nhân gửi đơn (snapshot) — ThanhTra.DT_DON_THU.TEN_TO_CHUC_CA_NHAN","cpln_petition.complainant_nm","direct","Complaint Petition","cpln_petition","Complainant Name","complainant_nm"
"Complaint Petition List","cpln_petition_list","Petition Status Code","petition_st_code","true","Classification Value","string","","Trạng thái đơn: MOI/DANG_XU_LY/HOAN_THANH/DONG — ThanhTra.DT_DON_THU.TRANG_THAI. scheme TT_PETITION_STATUS","cpln_petition.petition_st_code","direct","Complaint Petition","cpln_petition","Petition Status Code","petition_st_code"
"Complaint Petition List","cpln_petition_list","Submission Date","submission_dt","true","Date","date","","Ngày tiếp nhận đơn — ThanhTra.DT_DON_THU.NGAY_TIEP_NHAN","cpln_petition.subm_dt","direct","Complaint Petition","cpln_petition","Submission Date","subm_dt"
"Complaint Petition List","cpln_petition_list","Submission Year","submission_yr","true","Small Counter","int","","Năm tiếp nhận đơn — ETL: YEAR(NGAY_TIEP_NHAN). Dùng index filter thay YEAR() function","YEAR(cpln_petition.subm_dt)","computed","Complaint Petition","cpln_petition","Submission Date","subm_dt"
"Complaint Petition List","cpln_petition_list","Source System Code","src_stm_code","false","Classification Value","string","","Mã hệ thống nguồn — filter nguồn chính thức ThanhTra_DT_DON_THU. Driving table: cpln_petition.","cpln_petition.src_stm_code WHERE cpln_petition.src_stm_code = 'ThanhTra_DT_DON_THU'","direct","Complaint Petition","cpln_petition","Source System Code","src_stm_code"
