kpi_id,tab,nhom,kpi_name,tinh_chat,source_module,mart_table,mart_column,column_role,logic,ghi_chu
K_QLKD_37,TỔNG QUAN,Nhóm 6 — Duy trì điều kiện cấp phép Phái sinh KDCKPS,Số CTCK không duy trì điều kiện — Phái sinh KDCKPS,Base,QLKD,Fact Securities Company License Condition Snapshot,Securities Company Dimension Id,MEASURE,COUNT(DISTINCT fct_securities_company_license_condition_snpst.securities_company_dim_id),
K_QLKD_37,TỔNG QUAN,Nhóm 6 — Duy trì điều kiện cấp phép Phái sinh KDCKPS,Số CTCK không duy trì điều kiện — Phái sinh KDCKPS,Base,QLKD,Fact Securities Company License Condition Snapshot,Severity Level,FILTER,fct_securities_company_license_condition_snpst.severity_level = '3',
K_QLKD_37,TỔNG QUAN,Nhóm 6 — Duy trì điều kiện cấp phép Phái sinh KDCKPS,Số CTCK không duy trì điều kiện — Phái sinh KDCKPS,Base,QLKD,Fact Securities Company License Condition Snapshot,Indicator Code,FILTER,fct_securities_company_license_condition_snpst.indicator_code = 'DUY_TRI_DKCP_CTCK_PHAI_SINH',
K_QLKD_30,TỔNG QUAN,Nhóm 7 — Duy trì điều kiện cấp phép Phái sinh BTTT,Chiều thời gian theo ngày (reuse từ Nhóm 5),Base,QLKD,Fact Securities Company License Condition Snapshot,Snapshot Date Dimension Id,SLICER,JOIN cdr_dt_dim ON cdr_dt_dim.cdr_dt_dim_id = fct_securities_company_license_condition_snpst.snpst_dt_dim_id,Reuse từ Nhóm 5
K_QLKD_31,TỔNG QUAN,Nhóm 7 — Duy trì điều kiện cấp phép Phái sinh BTTT,Các loại duy trì điều kiện cấp phép (reuse từ Nhóm 5),Base,QLKD,Fact Securities Company License Condition Snapshot,Severity Level,SLICER,fct_securities_company_license_condition_snpst.severity_level,Reuse từ Nhóm 5
K_QLKD_38,TỔNG QUAN,Nhóm 7 — Duy trì điều kiện cấp phép Phái sinh BTTT,Số CTCK duy trì tốt — Phái sinh bù trừ thanh toán,Base,QLKD,Fact Securities Company License Condition Snapshot,Securities Company Dimension Id,MEASURE,COUNT(DISTINCT fct_securities_company_license_condition_snpst.securities_company_dim_id),
K_QLKD_38,TỔNG QUAN,Nhóm 7 — Duy trì điều kiện cấp phép Phái sinh BTTT,Số CTCK duy trì tốt — Phái sinh bù trừ thanh toán,Base,QLKD,Fact Securities Company License Condition Snapshot,Severity Level,FILTER,fct_securities_company_license_condition_snpst.severity_level = '1',
K_QLKD_38,TỔNG QUAN,Nhóm 7 — Duy trì điều kiện cấp phép Phái sinh BTTT,Số CTCK duy trì tốt — Phái sinh bù trừ thanh toán,Base,QLKD,Fact Securities Company License Condition Snapshot,Indicator Code,FILTER,fct_securities_company_license_condition_snpst.indicator_code = 'DUY_TRI_DKCP_CTCKPS_BU_TRU',
K_QLKD_39,TỔNG QUAN,Nhóm 7 — Duy trì điều kiện cấp phép Phái sinh BTTT,Số CTCK gần giới hạn duy trì — Phái sinh bù trừ thanh toán,Base,QLKD,Fact Securities Company License Condition Snapshot,Securities Company Dimension Id,MEASURE,COUNT(DISTINCT fct_securities_company_license_condition_snpst.securities_company_dim_id),
K_QLKD_39,TỔNG QUAN,Nhóm 7 — Duy trì điều kiện cấp phép Phái sinh BTTT,Số CTCK gần giới hạn duy trì — Phái sinh bù trừ thanh toán,Base,QLKD,Fact Securities Company License Condition Snapshot,Severity Level,FILTER,fct_securities_company_license_condition_snpst.severity_level = '2',
K_QLKD_39,TỔNG QUAN,Nhóm 7 — Duy trì điều kiện cấp phép Phái sinh BTTT,Số CTCK gần giới hạn duy trì — Phái sinh bù trừ thanh toán,Base,QLKD,Fact Securities Company License Condition Snapshot,Indicator Code,FILTER,fct_securities_company_license_condition_snpst.indicator_code = 'DUY_TRI_DKCP_CTCKPS_BU_TRU',
K_QLKD_40,TỔNG QUAN,Nhóm 7 — Duy trì điều kiện cấp phép Phái sinh BTTT,Số CTCK không duy trì điều kiện — Phái sinh bù trừ thanh toán,Base,QLKD,Fact Securities Company License Condition Snapshot,Securities Company Dimension Id,MEASURE,COUNT(DISTINCT fct_securities_company_license_condition_snpst.securities_company_dim_id),
K_QLKD_40,TỔNG QUAN,Nhóm 7 — Duy trì điều kiện cấp phép Phái sinh BTTT,Số CTCK không duy trì điều kiện — Phái sinh bù trừ thanh toán,Base,QLKD,Fact Securities Company License Condition Snapshot,Severity Level,FILTER,fct_securities_company_license_condition_snpst.severity_level = '3',
K_QLKD_40,TỔNG QUAN,Nhóm 7 — Duy trì điều kiện cấp phép Phái sinh BTTT,Số CTCK không duy trì điều kiện — Phái sinh bù trừ thanh toán,Base,QLKD,Fact Securities Company License Condition Snapshot,Indicator Code,FILTER,fct_securities_company_license_condition_snpst.indicator_code = 'DUY_TRI_DKCP_CTCKPS_BU_TRU',
K_QLKD_41,TỔNG QUAN,Nhóm 8 — Cơ cấu tài sản,Chiều thời gian theo quý,Chiều,QLKD,,,,,Pending - chưa thiết kế nguồn
K_QLKD_42,TỔNG QUAN,Nhóm 8 — Cơ cấu tài sản,Tiền và tương đương tiền — toàn TT,Cơ sở,QLKD,,,,,Pending - chưa thiết kế nguồn
K_QLKD_43,TỔNG QUAN,Nhóm 8 — Cơ cấu tài sản,TS TC ghi nhận qua lãi/lỗ — toàn TT,Cơ sở,QLKD,,,,,Pending - chưa thiết kế nguồn
K_QLKD_44,TỔNG QUAN,Nhóm 8 — Cơ cấu tài sản,Đầu tư nắm giữ đến đáo hạn — toàn TT,Cơ sở,QLKD,,,,,Pending - chưa thiết kế nguồn
K_QLKD_45,TỔNG QUAN,Nhóm 8 — Cơ cấu tài sản,TS TC sẵn sàng để bán — toàn TT,Cơ sở,QLKD,,,,,Pending - chưa thiết kế nguồn
K_QLKD_46,TỔNG QUAN,Nhóm 8 — Cơ cấu tài sản,Các khoản cho vay — toàn TT,Cơ sở,QLKD,,,,,Pending - chưa thiết kế nguồn
K_QLKD_47,TỔNG QUAN,Nhóm 8 — Cơ cấu tài sản,Tài sản khác — toàn TT,Cơ sở,QLKD,,,,,Pending - chưa thiết kế nguồn
K_QLKD_48,TỔNG QUAN,Nhóm 9 — Cơ cấu nguồn vốn,Chiều thời gian theo quý,Chiều,QLKD,,,,,Pending - chưa thiết kế nguồn
K_QLKD_49,TỔNG QUAN,Nhóm 9 — Cơ cấu nguồn vốn,Vay và nợ thuê tài chính ngắn hạn — toàn TT,Cơ sở,QLKD,,,,,Pending - chưa thiết kế nguồn
K_QLKD_50,TỔNG QUAN,Nhóm 9 — Cơ cấu nguồn vốn,Nợ phải trả dài hạn — toàn TT,Cơ sở,QLKD,,,,,Pending - chưa thiết kế nguồn
K_QLKD_51,TỔNG QUAN,Nhóm 9 — Cơ cấu nguồn vốn,Vốn chủ sở hữu — toàn TT,Cơ sở,QLKD,,,,,Pending - chưa thiết kế nguồn
K_QLKD_52,TỔNG QUAN,Nhóm 9 — Cơ cấu nguồn vốn,Nguồn vốn khác — toàn TT,Cơ sở,QLKD,,,,,Pending - chưa thiết kế nguồn
K_QLKD_53,GIÁM SÁT,Nhóm 10 — Giám sát tuân thủ nộp báo cáo,Chiều thời gian theo ngày,Chiều,QLKD,,,,,Pending - chưa thiết kế nguồn
K_QLKD_54,GIÁM SÁT,Nhóm 10 — Giám sát tuân thủ nộp báo cáo,Trạng thái nộp báo cáo,Chiều,QLKD,,,,,Pending - chưa thiết kế nguồn
K_QLKD_55,GIÁM SÁT,Nhóm 10 — Giám sát tuân thủ nộp báo cáo,Số báo cáo đúng hạn,Cơ sở,QLKD,,,,,Pending - chưa thiết kế nguồn
K_QLKD_56,GIÁM SÁT,Nhóm 10 — Giám sát tuân thủ nộp báo cáo,Số báo cáo chậm,Cơ sở,QLKD,,,,,Pending - chưa thiết kế nguồn
K_QLKD_57,GIÁM SÁT,Nhóm 10 — Giám sát tuân thủ nộp báo cáo,Số báo cáo chưa nộp,Cơ sở,QLKD,,,,,Pending - chưa thiết kế nguồn
K_QLKD_58,GIÁM SÁT,Nhóm 10 — Giám sát tuân thủ nộp báo cáo,Tỷ lệ tuân thủ,Phái sinh,QLKD,,,,,Pending - chưa thiết kế nguồn
K_QLKD_59,GIÁM SÁT,Nhóm 11 — Cơ cấu vốn chủ sở hữu,Chiều thời gian theo quý,Chiều,QLKD,,,,,Pending - chưa thiết kế nguồn
K_QLKD_60,GIÁM SÁT,Nhóm 11 — Cơ cấu vốn chủ sở hữu,Vốn đầu tư của CSH — toàn TT,Cơ sở,QLKD,,,,,Pending - chưa thiết kế nguồn
K_QLKD_61,GIÁM SÁT,Nhóm 11 — Cơ cấu vốn chủ sở hữu,Lợi nhuận sau thuế chưa phân phối — toàn TT,Cơ sở,QLKD,,,,,Pending - chưa thiết kế nguồn
K_QLKD_62,GIÁM SÁT,Nhóm 11 — Cơ cấu vốn chủ sở hữu,Quỹ và thặng dư vốn cổ phần — toàn TT,Cơ sở,QLKD,,,,,Pending - chưa thiết kế nguồn
K_QLKD_63,GIÁM SÁT,Nhóm 11 — Cơ cấu vốn chủ sở hữu,Vốn khác — toàn TT,Cơ sở,QLKD,,,,,Pending - chưa thiết kế nguồn
K_QLKD_64,GIÁM SÁT,Nhóm 12 — Vốn đầu tư CSH theo quý,Chiều thời gian theo quý,Chiều,QLKD,,,,,Pending - chưa thiết kế nguồn
K_QLKD_65,GIÁM SÁT,Nhóm 12 — Vốn đầu tư CSH theo quý,Vốn góp của chủ sở hữu — toàn TT,Cơ sở,QLKD,,,,,Pending - chưa thiết kế nguồn
K_QLKD_66,GIÁM SÁT,Nhóm 13 — Nguồn vốn tăng thêm,Chiều thời gian theo tháng,Base,QLKD,Fact Securities Company Capital Raising Event,Event Date Dimension Id,SLICER,JOIN cdr_dt_dim ON cdr_dt_dim.cdr_dt_dim_id = fct_securities_company_capital_raising_event.event_dt_dim_id,
K_QLKD_67,GIÁM SÁT,Nhóm 13 — Nguồn vốn tăng thêm,Chiều Phân loại hình thức tăng vốn,Base,QLKD,Offering Form Dimension,Capital Raising Form Name,SLICER,offering_form_dim.capital_raising_form_nm,
