kpi_id,tab,nhom,kpi_name,tinh_chat,source_module,mart_table,mart_column,column_role,logic,ghi_chu
K_TT_6,TỔNG QUAN,Nhóm 1 — KPI cards Thống kê chung,Số đoàn đang thực hiện SSCK (%),Phái sinh,TT,,,DERIVED,"CASE WHEN YEAR(CURRENT_DATE()) = :Y THEN ( COUNT(inspection_team_dim.inspection_team_code | JOIN inspection_team_dim ON inspection_team_dim.inspection_team_dim_id = fct_inspection_team_activity.inspection_team_dim_id JOIN cdr_dt_dim ON cdr_dt_dim.cdr_dt_dim_id = fct_inspection_team_activity.calendar_dt_dim_id JOIN inspection_team_dim ON inspection_team_dim.inspection_team_dim_id = fct_inspection_team_activity.inspection_team_dim_id | inspection_team_dim.start_dt IS NOT NULL AND inspection_team_dim.end_dt IS NULL AND cdr_dt_dim.cdr_dt BETWEEN DATE(CONCAT(:Y,'-01-01')) AND CURRENT_DATE()) - COUNT(inspection_team_dim.inspection_team_code | JOIN inspection_team_dim ON inspection_team_dim.inspection_team_dim_id = fct_inspection_team_activity.inspection_team_dim_id JOIN cdr_dt_dim ON cdr_dt_dim.cdr_dt_dim_id = fct_inspection_team_activity.calendar_dt_dim_id JOIN inspection_team_dim ON inspection_team_dim.inspection_team_dim_id = fct_inspection_team_activity.inspection_team_dim_id | inspection_team_dim.start_dt IS NOT NULL AND inspection_team_dim.end_dt IS NULL AND cdr_dt_dim.cdr_dt BETWEEN DATE(CONCAT(:Y-1,'-01-01')) AND DATE(CONCAT(:Y-1,'-',MONTH(CURRENT_DATE()),'-',DAY(CURRENT_DATE())))) ) / NULLIF( COUNT(inspection_team_dim.inspection_team_code | JOIN inspection_team_dim ON inspection_team_dim.inspection_team_dim_id = fct_inspection_team_activity.inspection_team_dim_id JOIN cdr_dt_dim ON cdr_dt_dim.cdr_dt_dim_id = fct_inspection_team_activity.calendar_dt_dim_id JOIN inspection_team_dim ON inspection_team_dim.inspection_team_dim_id = fct_inspection_team_activity.inspection_team_dim_id | inspection_team_dim.start_dt IS NOT NULL AND inspection_team_dim.end_dt IS NULL AND cdr_dt_dim.cdr_dt BETWEEN DATE(CONCAT(:Y-1,'-01-01')) AND DATE(CONCAT(:Y-1,'-',MONTH(CURRENT_DATE()),'-',DAY(CURRENT_DATE())))) , 0) * 100 ELSE ( COUNT(inspection_team_dim.inspection_team_code | JOIN inspection_team_dim ON inspection_team_dim.inspection_team_dim_id = fct_inspection_team_activity.inspection_team_dim_id JOIN cdr_dt_dim ON cdr_dt_dim.cdr_dt_dim_id = fct_inspection_team_activity.calendar_dt_dim_id JOIN inspection_team_dim ON inspection_team_dim.inspection_team_dim_id = fct_inspection_team_activity.inspection_team_dim_id | inspection_team_dim.start_dt IS NOT NULL AND inspection_team_dim.end_dt IS NULL AND cdr_dt_dim.year = :Y) - COUNT(inspection_team_dim.inspection_team_code | JOIN inspection_team_dim ON inspection_team_dim.inspection_team_dim_id = fct_inspection_team_activity.inspection_team_dim_id JOIN cdr_dt_dim ON cdr_dt_dim.cdr_dt_dim_id = fct_inspection_team_activity.calendar_dt_dim_id JOIN inspection_team_dim ON inspection_team_dim.inspection_team_dim_id = fct_inspection_team_activity.inspection_team_dim_id | inspection_team_dim.start_dt IS NOT NULL AND inspection_team_dim.end_dt IS NULL AND cdr_dt_dim.year = :Y-1) ) / NULLIF( COUNT(inspection_team_dim.inspection_team_code | JOIN inspection_team_dim ON inspection_team_dim.inspection_team_dim_id = fct_inspection_team_activity.inspection_team_dim_id JOIN cdr_dt_dim ON cdr_dt_dim.cdr_dt_dim_id = fct_inspection_team_activity.calendar_dt_dim_id JOIN inspection_team_dim ON inspection_team_dim.inspection_team_dim_id = fct_inspection_team_activity.inspection_team_dim_id | inspection_team_dim.start_dt IS NOT NULL AND inspection_team_dim.end_dt IS NULL AND cdr_dt_dim.year = :Y-1) , 0) * 100 END","SSCK % — nếu :Y = năm hiện tại thì so YTD-to-YTD (cùng mốc ngày/tháng), nếu :Y là năm quá khứ thì so cả năm với cả năm — presentation layer resolve CURRENT_DATE()"
K_TT_7,TỔNG QUAN,Nhóm 1 — KPI cards Thống kê chung,Thời gian (năm thống kê),Base,TT,Calendar Date Dimension,Year,SLICER,cdr_dt_dim.year,Chiều lọc dùng chung cho K_TT_1-6
K_TT_8,TỔNG QUAN,Nhóm 2 — Biểu đồ Thống kê số vụ việc theo tháng,Số vụ việc thanh tra theo tháng (tổng),Base,TT,Inspection Team Dimension,Inspection Team Code,MEASURE,JOIN inspection_team_dim ON inspection_team_dim.inspection_team_dim_id = fct_inspection_team_activity.inspection_team_dim_id → COUNT(inspection_team_dim.inspection_team_code),
K_TT_8,TỔNG QUAN,Nhóm 2 — Biểu đồ Thống kê số vụ việc theo tháng,Số vụ việc thanh tra theo tháng (tổng),Base,TT,Fact Inspection Team Activity,Calendar Date Dimension Id,FILTER,JOIN cdr_dt_dim ON cdr_dt_dim.cdr_dt_dim_id = fct_inspection_team_activity.calendar_dt_dim_id WHERE cdr_dt_dim.year = :Y,
K_TT_8,TỔNG QUAN,Nhóm 2 — Biểu đồ Thống kê số vụ việc theo tháng,Số vụ việc thanh tra theo tháng (tổng),Base,TT,Fact Inspection Team Activity,Calendar Date Dimension Id,GROUP_BY,cdr_dt_dim.month,
K_TT_9,TỔNG QUAN,Nhóm 2 — Biểu đồ Thống kê số vụ việc theo tháng,Số vụ việc thanh tra đang thực hiện theo tháng,Base,TT,Inspection Team Dimension,Inspection Team Code,MEASURE,JOIN inspection_team_dim ON inspection_team_dim.inspection_team_dim_id = fct_inspection_team_activity.inspection_team_dim_id → COUNT(inspection_team_dim.inspection_team_code),
K_TT_9,TỔNG QUAN,Nhóm 2 — Biểu đồ Thống kê số vụ việc theo tháng,Số vụ việc thanh tra đang thực hiện theo tháng,Base,TT,Fact Inspection Team Activity,Calendar Date Dimension Id,FILTER,JOIN cdr_dt_dim ON cdr_dt_dim.cdr_dt_dim_id = fct_inspection_team_activity.calendar_dt_dim_id WHERE cdr_dt_dim.year = :Y,
K_TT_9,TỔNG QUAN,Nhóm 2 — Biểu đồ Thống kê số vụ việc theo tháng,Số vụ việc thanh tra đang thực hiện theo tháng,Base,TT,Inspection Team Dimension,Start Date,FILTER,JOIN inspection_team_dim ON inspection_team_dim.inspection_team_dim_id = fct_inspection_team_activity.inspection_team_dim_id WHERE inspection_team_dim.start_dt IS NOT NULL AND inspection_team_dim.end_dt IS NULL,
K_TT_9,TỔNG QUAN,Nhóm 2 — Biểu đồ Thống kê số vụ việc theo tháng,Số vụ việc thanh tra đang thực hiện theo tháng,Base,TT,Fact Inspection Team Activity,Calendar Date Dimension Id,GROUP_BY,cdr_dt_dim.month,
K_TT_10,TỔNG QUAN,Nhóm 2 — Biểu đồ Thống kê số vụ việc theo tháng,Số vụ việc thanh tra đã hoàn thành theo tháng,Base,TT,Inspection Team Dimension,Inspection Team Code,MEASURE,JOIN inspection_team_dim ON inspection_team_dim.inspection_team_dim_id = fct_inspection_team_activity.inspection_team_dim_id → COUNT(inspection_team_dim.inspection_team_code),
K_TT_10,TỔNG QUAN,Nhóm 2 — Biểu đồ Thống kê số vụ việc theo tháng,Số vụ việc thanh tra đã hoàn thành theo tháng,Base,TT,Fact Inspection Team Activity,Calendar Date Dimension Id,FILTER,JOIN cdr_dt_dim ON cdr_dt_dim.cdr_dt_dim_id = fct_inspection_team_activity.calendar_dt_dim_id WHERE cdr_dt_dim.year = :Y,
K_TT_10,TỔNG QUAN,Nhóm 2 — Biểu đồ Thống kê số vụ việc theo tháng,Số vụ việc thanh tra đã hoàn thành theo tháng,Base,TT,Inspection Team Dimension,Start Date,FILTER,JOIN inspection_team_dim ON inspection_team_dim.inspection_team_dim_id = fct_inspection_team_activity.inspection_team_dim_id WHERE inspection_team_dim.start_dt IS NOT NULL AND inspection_team_dim.end_dt IS NOT NULL,
K_TT_10,TỔNG QUAN,Nhóm 2 — Biểu đồ Thống kê số vụ việc theo tháng,Số vụ việc thanh tra đã hoàn thành theo tháng,Base,TT,Fact Inspection Team Activity,Calendar Date Dimension Id,GROUP_BY,cdr_dt_dim.month,
K_TT_11,TỔNG QUAN,Nhóm 3 — Cơ cấu vi phạm theo loại hành vi,Số vi phạm theo loại hành vi,Base,TT,Inspection Team Violation Behavior Dimension,Violation Record Behavior Code,MEASURE,JOIN inspection_team_violation_behavior_dim ON inspection_team_violation_behavior_dim.inspection_team_violation_behavior_dim_id = fct_inspection_team_violation_behavior.inspection_team_violation_behavior_dim_id → COUNT(DISTINCT inspection_team_violation_behavior_dim.violation_record_behavior_code),"COUNT(DISTINCT ...) đã đúng cho ETL populate Fact từ 2 nguồn UNION (Violation Record trực tiếp + qua Violation Case, sửa 2026-08-14) — dedupe xử lý ở tầng ETL populate Fact (xem Attributes _THANHTRA_VIOLATION_RECORD/_THANHTRA_VIOLATION_CASE), logic Detail Mapping không đổi"
K_TT_11,TỔNG QUAN,Nhóm 3 — Cơ cấu vi phạm theo loại hành vi,Số vi phạm theo loại hành vi,Base,TT,Fact Inspection Team Violation Behavior,Calendar Date Dimension Id,FILTER,JOIN cdr_dt_dim ON cdr_dt_dim.cdr_dt_dim_id = fct_inspection_team_violation_behavior.calendar_dt_dim_id WHERE cdr_dt_dim.year = :Y,
K_TT_11,TỔNG QUAN,Nhóm 3 — Cơ cấu vi phạm theo loại hành vi,Số vi phạm theo loại hành vi,Base,TT,Inspection Team Violation Behavior Dimension,Violation Behavior Name,GROUP_BY,"JOIN inspection_team_violation_behavior_dim ON inspection_team_violation_behavior_dim.inspection_team_violation_behavior_dim_id = fct_inspection_team_violation_behavior.inspection_team_violation_behavior_dim_id GROUP BY COALESCE(inspection_team_violation_behavior_dim.violation_behavior_nm,'Khác')","Sửa 2026-08-07 — thay thế text-matching cũ trên Content bằng danh mục hành vi chuẩn hoá thật. GROUP BY động, NULL gộp 'Khác' (không loại bỏ). Tỷ lệ % tính ở tầng Báo cáo: COUNT(nhóm)/SUM(COUNT toàn bộ nhóm cùng năm) × 100%, không phải KPI Derived"
K_TT_12,TỔNG QUAN,Nhóm 3 — Cơ cấu vi phạm theo loại hành vi,Phân loại vi phạm,Base,TT,Inspection Team Violation Behavior Dimension,Violation Behavior Name,SLICER,"COALESCE(inspection_team_violation_behavior_dim.violation_behavior_nm,'Khác')",Chiều lọc/nhóm dùng chung cho K_TT_11. Sửa 2026-08-07 — xem ghi chú K_TT_11
K_TT_13,TỔNG QUAN,Nhóm 4 — Cơ cấu vi phạm theo đối tượng,Số vi phạm theo đối tượng,Base,TT,Inspection Team Target Dimension,Inspection Team Target Code,MEASURE,JOIN inspection_team_target_dim ON inspection_team_target_dim.inspection_team_target_dim_id = fct_inspection_team_target_activity.inspection_team_target_dim_id → COUNT(inspection_team_target_dim.inspection_team_target_code),
K_TT_13,TỔNG QUAN,Nhóm 4 — Cơ cấu vi phạm theo đối tượng,Số vi phạm theo đối tượng,Base,TT,Fact Inspection Team Target Activity,Calendar Date Dimension Id,FILTER,JOIN cdr_dt_dim ON cdr_dt_dim.cdr_dt_dim_id = fct_inspection_team_target_activity.calendar_dt_dim_id WHERE cdr_dt_dim.year = :Y,
K_TT_13,TỔNG QUAN,Nhóm 4 — Cơ cấu vi phạm theo đối tượng,Số vi phạm theo đối tượng,Base,TT,Inspection Team Target Dimension,Target Type Code,GROUP_BY,JOIN inspection_team_target_dim ON inspection_team_target_dim.inspection_team_target_dim_id = fct_inspection_team_target_activity.inspection_team_target_dim_id GROUP BY inspection_team_target_dim.target_tp_code,"GROUP BY động — số dòng kết quả tùy giá trị Target_Type_Code thực tế phát sinh (đã biết qua BA, cập nhật 2026-08-14: SECURITIES_COMPANY/FUND_MANAGEMENT_COMPANY/PUBLIC_COMPANY/AUDIT_COMPANY/CRYPTO_SERVICE_PROVIDER/INDIVIDUAL/ORGANIZATION/BOND_ISSUER — không phải danh sách đóng, GROUP BY động tự phản ánh giá trị mới phát sinh). Tỷ lệ % tính ở tầng Báo cáo: COUNT(nhóm)/SUM(COUNT toàn bộ nhóm cùng năm) × 100%, không phải KPI Derived"
K_TT_14,TỔNG QUAN,Nhóm 4 — Cơ cấu vi phạm theo đối tượng,Phân loại đối tượng,Base,TT,Inspection Team Target Dimension,Target Type Code,SLICER,inspection_team_target_dim.target_tp_code,"Chiều lọc/nhóm dùng chung cho K_TT_13 — lấy trực tiếp toàn bộ giá trị thực tế trong data, không hardcode danh sách cố định. Mapping hiển thị (cập nhật 2026-08-14): INDIVIDUAL=Cá nhân, PUBLIC_COMPANY=CTĐC, SECURITIES_COMPANY=CTCK, FUND_MANAGEMENT_COMPANY=CTQLQ, AUDIT_COMPANY=CTKT, CRYPTO_SERVICE_PROVIDER=Tổ chức cung cấp dịch vụ tài sản mã hoá, ORGANIZATION=Tổ chức khác, BOND_ISSUER=Tổ chức phát hành trái phiếu"
K_TT_15,TỔNG QUAN,Nhóm 5 — Danh sách vụ việc Thanh tra,Mã vụ việc,Attribute,TT,Operational Inspection Case List,Inspection Team Code,SLICER,opr_inspection_case_list.inspection_team_code,
K_TT_15,TỔNG QUAN,Nhóm 5 — Danh sách vụ việc Thanh tra,Mã vụ việc,Attribute,TT,Operational Inspection Case List,Source System Code,FILTER,src_stm_code = 'THANHTRA_INSPECTION_TEAM_TARGET',Forward-compat: lọc đúng nguồn khi bảng có nhiều src_stm_code
K_TT_15,TỔNG QUAN,Nhóm 5 — Danh sách vụ việc Thanh tra,Mã vụ việc,Attribute,TT,Operational Inspection Case List,Decision Year,SLICER,opr_inspection_case_list.decision_year,Slicer Year=selected_year
K_TT_16,TỔNG QUAN,Nhóm 5 — Danh sách vụ việc Thanh tra,Đối tượng,Attribute,TT,Operational Inspection Case List,Target Name,SLICER,opr_inspection_case_list.target_nm,
K_TT_17,TỔNG QUAN,Nhóm 5 — Danh sách vụ việc Thanh tra,Phân loại đối tượng,Attribute,TT,Operational Inspection Case List,Target Type Code,SLICER,opr_inspection_case_list.target_tp_code,
K_TT_18,TỔNG QUAN,Nhóm 5 — Danh sách vụ việc Thanh tra,Loại hình,Attribute,TT,Operational Inspection Case List,Form Type Code,SLICER,opr_inspection_case_list.form_tp_code,scheme TT_REVIEW_FORM_TYPE (PERIODIC/UNSCHEDULED → Định kỳ/Đột xuất)
K_TT_19,TỔNG QUAN,Nhóm 5 — Danh sách vụ việc Thanh tra,Trạng thái,Attribute,TT,Operational Inspection Case List,Status Code,SLICER,opr_inspection_case_list.status_code,3 giá trị: NOT_STARTED/IN_PROGRESS/COMPLETED (Chưa thực hiện/Đang thực hiện/Đã hoàn thành) — ETL-derived từ Start_Date/End_Date
K_TT_20,KIỂM TRA,Nhóm 6 — KPI cards Thống kê chung Kiểm tra,Tổng số cuộc kiểm tra,Base,TT,Examination Team Dimension,Examination Team Code,MEASURE,JOIN examination_team_dim ON examination_team_dim.examination_team_dim_id = fct_examination_team_activity.examination_team_dim_id → COUNT(examination_team_dim.examination_team_code),
K_TT_20,KIỂM TRA,Nhóm 6 — KPI cards Thống kê chung Kiểm tra,Tổng số cuộc kiểm tra,Base,TT,Fact Examination Team Activity,Calendar Date Dimension Id,FILTER,JOIN cdr_dt_dim ON cdr_dt_dim.cdr_dt_dim_id = fct_examination_team_activity.calendar_dt_dim_id WHERE cdr_dt_dim.year = :Y,
K_TT_21,KIỂM TRA,Nhóm 6 — KPI cards Thống kê chung Kiểm tra,Tổng số kiểm tra SSCK (%),Phái sinh,TT,,,DERIVED,"CASE WHEN YEAR(CURRENT_DATE()) = :Y THEN ( COUNT(examination_team_dim.examination_team_code | JOIN cdr_dt_dim ON cdr_dt_dim.cdr_dt_dim_id = fct_examination_team_activity.calendar_dt_dim_id JOIN examination_team_dim ON examination_team_dim.examination_team_dim_id = fct_examination_team_activity.examination_team_dim_id | cdr_dt_dim.cdr_dt BETWEEN DATE(CONCAT(:Y,'-01-01')) AND CURRENT_DATE()) - COUNT(examination_team_dim.examination_team_code | JOIN cdr_dt_dim ON cdr_dt_dim.cdr_dt_dim_id = fct_examination_team_activity.calendar_dt_dim_id JOIN examination_team_dim ON examination_team_dim.examination_team_dim_id = fct_examination_team_activity.examination_team_dim_id | cdr_dt_dim.cdr_dt BETWEEN DATE(CONCAT(:Y-1,'-01-01')) AND DATE(CONCAT(:Y-1,'-',MONTH(CURRENT_DATE()),'-',DAY(CURRENT_DATE())))) ) / NULLIF( COUNT(examination_team_dim.examination_team_code | JOIN cdr_dt_dim ON cdr_dt_dim.cdr_dt_dim_id = fct_examination_team_activity.calendar_dt_dim_id JOIN examination_team_dim ON examination_team_dim.examination_team_dim_id = fct_examination_team_activity.examination_team_dim_id | cdr_dt_dim.cdr_dt BETWEEN DATE(CONCAT(:Y-1,'-01-01')) AND DATE(CONCAT(:Y-1,'-',MONTH(CURRENT_DATE()),'-',DAY(CURRENT_DATE())))) , 0) * 100 ELSE ( COUNT(examination_team_dim.examination_team_code | snpst yr=:Y) - COUNT(examination_team_dim.examination_team_code | snpst yr=:Y-1) ) / NULLIF( COUNT(examination_team_dim.examination_team_code | snpst yr=:Y-1) , 0) * 100 END","SSCK % — nếu :Y = năm hiện tại thì so YTD-to-YTD (cùng mốc ngày/tháng), nếu :Y là năm quá khứ thì so cả năm với cả năm — presentation layer resolve CURRENT_DATE()"
K_TT_22,KIỂM TRA,Nhóm 6 — KPI cards Thống kê chung Kiểm tra,Số cuộc kiểm tra đã hoàn thành,Base,TT,Examination Team Dimension,Examination Team Code,MEASURE,JOIN examination_team_dim ON examination_team_dim.examination_team_dim_id = fct_examination_team_activity.examination_team_dim_id → COUNT(examination_team_dim.examination_team_code),
K_TT_22,KIỂM TRA,Nhóm 6 — KPI cards Thống kê chung Kiểm tra,Số cuộc kiểm tra đã hoàn thành,Base,TT,Fact Examination Team Activity,Calendar Date Dimension Id,FILTER,JOIN cdr_dt_dim ON cdr_dt_dim.cdr_dt_dim_id = fct_examination_team_activity.calendar_dt_dim_id WHERE cdr_dt_dim.year = :Y,
