kpi_id,tab,nhom,kpi_name,tinh_chat,source_module,mart_table,mart_column,column_role,logic,ghi_chu
K_TKNB_23,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,IV. Giao dịch khớp lệnh,Chiều,TKNB,Stock Trading Report (HNX01),Item Value,SLICER,hnx01_stock_trading_rpt.item_value WHERE hnx01_stock_trading_rpt.item_code = 'matched_trading_volume',"Label-only header, item_value luôn NULL"
K_TKNB_24,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,IV.1 Khối lượng giao dịch khớp lệnh,Phái sinh,TKNB,,,DERIVED,"SUM(securities_trade.execution_vol) WHERE securities_trade.market_id_code IN ('STO','STX','UPX') AND securities_trade.board_tp_code IN ('G1','G2','G3','G4','G7','G8') OR (securities_trade JOIN security_trading_snapshot ON symbol=security_symbol_code AND trading_dt=trade_dt WHERE fund_tp_code IN ('M','E') AND securities_trade.board_tp_code IN ('G1','G2','G3','G4','G7','G8'))",Header derived-sum = SUM(K_TKNB_25..28)
K_TKNB_25,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,IV.1a KLGD khớp lệnh — Cổ phiếu Niêm Yết,Base,TKNB,Stock Trading Report (HNX01),Item Value,MEASURE,"SUM(securities_trade.execution_vol) WHERE securities_trade.market_id_code IN ('STO','STX') AND securities_trade.board_tp_code IN ('G1','G2','G3','G4','G7','G8')",
K_TKNB_26,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,IV.1b KLGD khớp lệnh — Cổ phiếu UpCom,Base,TKNB,Stock Trading Report (HNX01),Item Value,MEASURE,"SUM(securities_trade.execution_vol) WHERE securities_trade.market_id_code = 'UPX' AND securities_trade.board_tp_code IN ('G1','G2','G3','G4','G7','G8')",
K_TKNB_27,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,IV.1c KLGD khớp lệnh — Chứng chỉ quỹ,Base,TKNB,Stock Trading Report (HNX01),Item Value,MEASURE,"SUM(t.execution_vol) FROM securities_trade t JOIN security_trading_snapshot s ON s.symbol=t.security_symbol_code AND s.trading_dt=t.trade_dt WHERE s.fund_tp_code='M' AND t.board_tp_code IN ('G1','G2','G3','G4','G7','G8')",
K_TKNB_28,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,IV.1d KLGD khớp lệnh — Chứng chỉ quỹ (ETF),Base,TKNB,Stock Trading Report (HNX01),Item Value,MEASURE,"SUM(t.execution_vol) FROM securities_trade t JOIN security_trading_snapshot s ON s.symbol=t.security_symbol_code AND s.trading_dt=t.trade_dt WHERE s.fund_tp_code='E' AND t.board_tp_code IN ('G1','G2','G3','G4','G7','G8')",
K_TKNB_29,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,IV.2 Giá trị giao dịch khớp lệnh (GTGD),Phái sinh,TKNB,,,DERIVED,"SUM(securities_trade.execution_price * securities_trade.execution_vol) WHERE securities_trade.market_id_code IN ('STO','STX','UPX') AND securities_trade.board_tp_code IN ('G1','G2','G3','G4','G7','G8') OR (securities_trade JOIN security_trading_snapshot ON symbol=security_symbol_code AND trading_dt=trade_dt WHERE fund_tp_code IN ('M','E') AND securities_trade.board_tp_code IN ('G1','G2','G3','G4','G7','G8'))",Header derived-sum = SUM(K_TKNB_30..33)
K_TKNB_30,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,IV.2a GTGD khớp lệnh — Cổ phiếu Niêm Yết,Base,TKNB,Stock Trading Report (HNX01),Item Value,MEASURE,"SUM(securities_trade.execution_price * securities_trade.execution_vol) WHERE securities_trade.market_id_code IN ('STO','STX') AND securities_trade.board_tp_code IN ('G1','G2','G3','G4','G7','G8')",
K_TKNB_31,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,IV.2b GTGD khớp lệnh — Cổ phiếu UpCom,Base,TKNB,Stock Trading Report (HNX01),Item Value,MEASURE,"SUM(securities_trade.execution_price * securities_trade.execution_vol) WHERE securities_trade.market_id_code = 'UPX' AND securities_trade.board_tp_code IN ('G1','G2','G3','G4','G7','G8')",
K_TKNB_32,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,IV.2c GTGD khớp lệnh — Chứng chỉ quỹ,Base,TKNB,Stock Trading Report (HNX01),Item Value,MEASURE,"SUM(t.execution_price * t.execution_vol) FROM securities_trade t JOIN security_trading_snapshot s ON s.symbol=t.security_symbol_code AND s.trading_dt=t.trade_dt WHERE s.fund_tp_code='M' AND t.board_tp_code IN ('G1','G2','G3','G4','G7','G8')",
K_TKNB_33,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,IV.2d GTGD khớp lệnh — Chứng chỉ quỹ (ETF),Base,TKNB,Stock Trading Report (HNX01),Item Value,MEASURE,"SUM(t.execution_price * t.execution_vol) FROM securities_trade t JOIN security_trading_snapshot s ON s.symbol=t.security_symbol_code AND s.trading_dt=t.trade_dt WHERE s.fund_tp_code='E' AND t.board_tp_code IN ('G1','G2','G3','G4','G7','G8')",
K_TKNB_34,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,V. Giao dịch thỏa thuận,Chiều,TKNB,Stock Trading Report (HNX01),Item Value,SLICER,hnx01_stock_trading_rpt.item_value WHERE hnx01_stock_trading_rpt.item_code = 'put_through_trading',"Label-only header, item_value luôn NULL"
K_TKNB_35,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,V.1 Khối lượng giao dịch thỏa thuận,Phái sinh,TKNB,,,DERIVED,"SUM(securities_trade.execution_vol) WHERE securities_trade.market_id_code IN ('STO','STX','UPX','HCX') AND securities_trade.board_tp_code IN ('T1','T2','T3','T4','T6','R1') OR (securities_trade JOIN security_trading_snapshot ON symbol=security_symbol_code AND trading_dt=trade_dt WHERE fund_tp_code IN ('M','E') AND securities_trade.board_tp_code IN ('T1','T2','T3','T4','T6','R1'))",Header derived-sum = SUM(K_TKNB_36..40)
K_TKNB_36,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,V.1a KLGD thỏa thuận — Cổ phiếu Niêm Yết,Base,TKNB,Stock Trading Report (HNX01),Item Value,MEASURE,"SUM(securities_trade.execution_vol) WHERE securities_trade.market_id_code IN ('STO','STX') AND securities_trade.board_tp_code IN ('T1','T2','T3','T4','T6','R1')",
K_TKNB_37,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,V.1b KLGD thỏa thuận — Cổ phiếu UpCom,Base,TKNB,Stock Trading Report (HNX01),Item Value,MEASURE,"SUM(securities_trade.execution_vol) WHERE securities_trade.market_id_code = 'UPX' AND securities_trade.board_tp_code IN ('T1','T2','T3','T4','T6','R1')",
K_TKNB_38,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,V.1c KLGD thỏa thuận — Trái phiếu doanh nghiệp,Base,TKNB,Stock Trading Report (HNX01),Item Value,MEASURE,"SUM(securities_trade.execution_vol) WHERE securities_trade.market_id_code = 'HCX' AND securities_trade.board_tp_code IN ('T1','T2','T3','T4','T6','R1')",
K_TKNB_39,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,V.1d KLGD thỏa thuận — Chứng chỉ quỹ,Base,TKNB,Stock Trading Report (HNX01),Item Value,MEASURE,"SUM(t.execution_vol) FROM securities_trade t JOIN security_trading_snapshot s ON s.symbol=t.security_symbol_code AND s.trading_dt=t.trade_dt WHERE s.fund_tp_code='M' AND t.board_tp_code IN ('T1','T2','T3','T4','T6','R1')",
K_TKNB_40,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,V.1e KLGD thỏa thuận — Chứng chỉ quỹ (ETF),Base,TKNB,Stock Trading Report (HNX01),Item Value,MEASURE,"SUM(t.execution_vol) FROM securities_trade t JOIN security_trading_snapshot s ON s.symbol=t.security_symbol_code AND s.trading_dt=t.trade_dt WHERE s.fund_tp_code='E' AND t.board_tp_code IN ('T1','T2','T3','T4','T6','R1')",
K_TKNB_41,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,V.2 Giá trị giao dịch thỏa thuận (GTGD),Base,TKNB,,,DERIVED,"SUM(securities_trade.execution_price * securities_trade.execution_vol) WHERE securities_trade.market_id_code IN ('STO','STX','UPX','HCX') AND securities_trade.board_tp_code IN ('T1','T2','T3','T4','T6','R1') OR (securities_trade JOIN security_trading_snapshot ON symbol=security_symbol_code AND trading_dt=trade_dt WHERE fund_tp_code IN ('M','E') AND securities_trade.board_tp_code IN ('T1','T2','T3','T4','T6','R1'))",Header derived-sum = SUM(K_TKNB_42..46)
K_TKNB_42,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,V.2a GTGD thỏa thuận — Cổ phiếu Niêm Yết,Base,TKNB,Stock Trading Report (HNX01),Item Value,MEASURE,"SUM(securities_trade.execution_price * securities_trade.execution_vol) WHERE securities_trade.market_id_code IN ('STO','STX') AND securities_trade.board_tp_code IN ('T1','T2','T3','T4','T6','R1')",
K_TKNB_43,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,V.2b GTGD thỏa thuận — Cổ phiếu UpCom,Base,TKNB,Stock Trading Report (HNX01),Item Value,MEASURE,"SUM(securities_trade.execution_price * securities_trade.execution_vol) WHERE securities_trade.market_id_code = 'UPX' AND securities_trade.board_tp_code IN ('T1','T2','T3','T4','T6','R1')",
K_TKNB_44,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,V.2c GTGD thỏa thuận — Trái phiếu doanh nghiệp,Base,TKNB,Stock Trading Report (HNX01),Item Value,MEASURE,"SUM(securities_trade.execution_price * securities_trade.execution_vol) WHERE securities_trade.market_id_code = 'HCX' AND securities_trade.board_tp_code IN ('T1','T2','T3','T4','T6','R1')",
K_TKNB_45,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,V.2d GTGD thỏa thuận — Chứng chỉ quỹ,Base,TKNB,Stock Trading Report (HNX01),Item Value,MEASURE,"SUM(t.execution_price * t.execution_vol) FROM securities_trade t JOIN security_trading_snapshot s ON s.symbol=t.security_symbol_code AND s.trading_dt=t.trade_dt WHERE s.fund_tp_code='M' AND t.board_tp_code IN ('T1','T2','T3','T4','T6','R1')",
K_TKNB_46,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,V.2e GTGD thỏa thuận — Chứng chỉ quỹ (ETF),Base,TKNB,Stock Trading Report (HNX01),Item Value,MEASURE,"SUM(t.execution_price * t.execution_vol) FROM securities_trade t JOIN security_trading_snapshot s ON s.symbol=t.security_symbol_code AND s.trading_dt=t.trade_dt WHERE s.fund_tp_code='E' AND t.board_tp_code IN ('T1','T2','T3','T4','T6','R1')",
K_TKNB_47,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,VI.1 Giao dịch cổ phiếu quỹ — Khối lượng giao dịch,Phái sinh,TKNB,,,,,Pending - chưa thiết kế nguồn
K_TKNB_48,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,VI.2 Giao dịch cổ phiếu quỹ — Giá trị giao dịch,Base,TKNB,,,,,Pending - chưa thiết kế nguồn
K_TKNB_108,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,VI. Giao dịch cổ phiếu quỹ,Chiều,TKNB,,,,,Pending - chưa thiết kế nguồn
K_TKNB_49,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,VII. Giao dịch Nhà đầu tư nước ngoài (GDNĐTNN),Chiều,TKNB,Stock Trading Report (HNX01),Item Value,SLICER,hnx01_stock_trading_rpt.item_value WHERE hnx01_stock_trading_rpt.item_code = 'foreign_investor_trading',"Label-only header, item_value luôn NULL"
K_TKNB_50,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,VII.1 Giao dịch khớp lệnh (GDNĐTNN),Chiều,TKNB,Stock Trading Report (HNX01),Item Value,SLICER,hnx01_stock_trading_rpt.item_value WHERE hnx01_stock_trading_rpt.item_code = 'foreign_matched_trading',"Label-only header, item_value luôn NULL"
K_TKNB_51,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,VII.1a GDNĐTNN khớp lệnh — Cổ phiếu niêm yết,Chiều,TKNB,Stock Trading Report (HNX01),Item Value,SLICER,hnx01_stock_trading_rpt.item_value WHERE hnx01_stock_trading_rpt.item_code = 'foreign_matched_cpny',"Label-only header, item_value luôn NULL"
K_TKNB_52,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,KLGD khớp lệnh NĐTNN CPNY,Phái sinh,TKNB,,,DERIVED,"(SUM(securities_trade.execution_vol) WHERE securities_trade.buy_foreign_investor_tp_code <> '00' AND securities_trade.market_id_code IN ('STO','STX') AND securities_trade.board_tp_code IN ('G1','G2','G3','G4','G7','G8')) + (SUM(securities_trade.execution_vol) WHERE securities_trade.sell_foreign_investor_tp_code <> '00' AND securities_trade.market_id_code IN ('STO','STX') AND securities_trade.board_tp_code IN ('G1','G2','G3','G4','G7','G8'))",Header derived-sum = K_TKNB_53+54
K_TKNB_53,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,KLGD khớp lệnh NĐTNN CPNY — Mua,Phái sinh,TKNB,Stock Trading Report (HNX01),Item Value,MEASURE,"SUM(securities_trade.execution_vol) WHERE securities_trade.buy_foreign_investor_tp_code <> '00' AND securities_trade.market_id_code IN ('STO','STX') AND securities_trade.board_tp_code IN ('G1','G2','G3','G4','G7','G8')",
K_TKNB_54,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,KLGD khớp lệnh NĐTNN CPNY — Bán,Base,TKNB,Stock Trading Report (HNX01),Item Value,MEASURE,"SUM(securities_trade.execution_vol) WHERE securities_trade.sell_foreign_investor_tp_code <> '00' AND securities_trade.market_id_code IN ('STO','STX') AND securities_trade.board_tp_code IN ('G1','G2','G3','G4','G7','G8')",
K_TKNB_55,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,GTGD khớp lệnh NĐTNN CPNY,Phái sinh,TKNB,,,DERIVED,"(SUM(securities_trade.execution_price * securities_trade.execution_vol) WHERE securities_trade.buy_foreign_investor_tp_code <> '00' AND securities_trade.market_id_code IN ('STO','STX') AND securities_trade.board_tp_code IN ('G1','G2','G3','G4','G7','G8')) + (SUM(securities_trade.execution_price * securities_trade.execution_vol) WHERE securities_trade.sell_foreign_investor_tp_code <> '00' AND securities_trade.market_id_code IN ('STO','STX') AND securities_trade.board_tp_code IN ('G1','G2','G3','G4','G7','G8'))",
K_TKNB_56,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,GTGD khớp lệnh NĐTNN CPNY — Mua,Phái sinh,TKNB,Stock Trading Report (HNX01),Item Value,MEASURE,"SUM(securities_trade.execution_price * securities_trade.execution_vol) WHERE securities_trade.buy_foreign_investor_tp_code <> '00' AND securities_trade.market_id_code IN ('STO','STX') AND securities_trade.board_tp_code IN ('G1','G2','G3','G4','G7','G8')",
K_TKNB_57,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,GTGD khớp lệnh NĐTNN CPNY — Bán,Base,TKNB,Stock Trading Report (HNX01),Item Value,MEASURE,"SUM(securities_trade.execution_price * securities_trade.execution_vol) WHERE securities_trade.sell_foreign_investor_tp_code <> '00' AND securities_trade.market_id_code IN ('STO','STX') AND securities_trade.board_tp_code IN ('G1','G2','G3','G4','G7','G8')",
K_TKNB_58,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,VII.1b GDNĐTNN khớp lệnh — Chứng chỉ quỹ,Chiều,TKNB,Stock Trading Report (HNX01),Item Value,SLICER,hnx01_stock_trading_rpt.item_value WHERE hnx01_stock_trading_rpt.item_code = 'foreign_matched_ccq',"Label-only header, item_value luôn NULL"
K_TKNB_59,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,KLGD khớp lệnh NĐTNN CCQ,Phái sinh,TKNB,,,DERIVED,"(SUM(t.execution_vol) FROM securities_trade t JOIN security_trading_snapshot s ON s.symbol=t.security_symbol_code AND s.trading_dt=t.trade_dt WHERE t.buy_foreign_investor_tp_code <> '00' AND s.fund_tp_code='M' AND t.board_tp_code IN ('G1','G2','G3','G4','G7','G8')) + (SUM(t.execution_vol) FROM securities_trade t JOIN security_trading_snapshot s ON s.symbol=t.security_symbol_code AND s.trading_dt=t.trade_dt WHERE t.sell_foreign_investor_tp_code <> '00' AND s.fund_tp_code='M' AND t.board_tp_code IN ('G1','G2','G3','G4','G7','G8'))",
K_TKNB_60,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,KLGD khớp lệnh NĐTNN CCQ — Mua,Base,TKNB,Stock Trading Report (HNX01),Item Value,MEASURE,"SUM(t.execution_vol) FROM securities_trade t JOIN security_trading_snapshot s ON s.symbol=t.security_symbol_code AND s.trading_dt=t.trade_dt WHERE t.buy_foreign_investor_tp_code <> '00' AND s.fund_tp_code='M' AND t.board_tp_code IN ('G1','G2','G3','G4','G7','G8')",
K_TKNB_61,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,KLGD khớp lệnh NĐTNN CCQ — Bán,Base,TKNB,Stock Trading Report (HNX01),Item Value,MEASURE,"SUM(t.execution_vol) FROM securities_trade t JOIN security_trading_snapshot s ON s.symbol=t.security_symbol_code AND s.trading_dt=t.trade_dt WHERE t.sell_foreign_investor_tp_code <> '00' AND s.fund_tp_code='M' AND t.board_tp_code IN ('G1','G2','G3','G4','G7','G8')",
K_TKNB_62,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,GTGD khớp lệnh NĐTNN CCQ,Phái sinh,TKNB,,,DERIVED,"(SUM(t.execution_price * t.execution_vol) FROM securities_trade t JOIN security_trading_snapshot s ON s.symbol=t.security_symbol_code AND s.trading_dt=t.trade_dt WHERE t.buy_foreign_investor_tp_code <> '00' AND s.fund_tp_code='M' AND t.board_tp_code IN ('G1','G2','G3','G4','G7','G8')) + (SUM(t.execution_price * t.execution_vol) FROM securities_trade t JOIN security_trading_snapshot s ON s.symbol=t.security_symbol_code AND s.trading_dt=t.trade_dt WHERE t.sell_foreign_investor_tp_code <> '00' AND s.fund_tp_code='M' AND t.board_tp_code IN ('G1','G2','G3','G4','G7','G8'))",
K_TKNB_63,HNX01,Nhóm 1 - Báo cáo về giao dịch trên thị trường cổ phiếu,GTGD khớp lệnh NĐTNN CCQ — Mua,Base,TKNB,Stock Trading Report (HNX01),Item Value,MEASURE,"SUM(t.execution_price * t.execution_vol) FROM securities_trade t JOIN security_trading_snapshot s ON s.symbol=t.security_symbol_code AND s.trading_dt=t.trade_dt WHERE t.buy_foreign_investor_tp_code <> '00' AND s.fund_tp_code='M' AND t.board_tp_code IN ('G1','G2','G3','G4','G7','G8')",
