kpi_id,tab,nhom,kpi_name,tinh_chat,source_module,mart_table,mart_column,column_role,logic,ghi_chu
K_NDTNN_14,GIAO DỊCH,Nhóm 2 — Tổng giá trị mua/bán ròng của NĐTNN,Top 5 mã bán ròng,Phái sinh,NDTNN,Fact Securities Foreign Trading Snapshot,Trade Date Dimension Id,FILTER,JOIN cdr_dt_dim ON cdr_dt_dim.cdr_dt_dim_id = fct_securities_foreign_trading_snpst.trade_dt_dim_id WHERE cdr_dt_dim.cdr_dt BETWEEN :pdate AND :pdate1,
K_NDTNN_14,GIAO DỊCH,Nhóm 2 — Tổng giá trị mua/bán ròng của NĐTNN,Top 5 mã bán ròng,Phái sinh,NDTNN,Securities Dimension,Symbol,GROUP_BY,securities_dim.symbol ORDER BY kết quả DESC FETCH FIRST 5 ROWS ONLY,
K_NDTNN_15,GIAO DỊCH,Nhóm 2 — Tổng giá trị mua/bán ròng của NĐTNN,Top 5 mã mua ròng,Phái sinh,NDTNN,Fact Securities Foreign Trading Snapshot,,MEASURE,SUM(fct_securities_foreign_trading_snpst.foreign_buy_val) - SUM(fct_securities_foreign_trading_snpst.foreign_sell_val),
K_NDTNN_15,GIAO DỊCH,Nhóm 2 — Tổng giá trị mua/bán ròng của NĐTNN,Top 5 mã mua ròng,Phái sinh,NDTNN,Fact Securities Foreign Trading Snapshot,Trade Date Dimension Id,FILTER,JOIN cdr_dt_dim ON cdr_dt_dim.cdr_dt_dim_id = fct_securities_foreign_trading_snpst.trade_dt_dim_id WHERE cdr_dt_dim.cdr_dt BETWEEN :pdate AND :pdate1,
K_NDTNN_15,GIAO DỊCH,Nhóm 2 — Tổng giá trị mua/bán ròng của NĐTNN,Top 5 mã mua ròng,Phái sinh,NDTNN,Securities Dimension,Symbol,GROUP_BY,securities_dim.symbol ORDER BY kết quả DESC FETCH FIRST 5 ROWS ONLY,
K_NDTNN_16,GIAO DỊCH,Nhóm 2 — Tổng giá trị mua/bán ròng của NĐTNN,Tỷ trọng theo ngành,Phái sinh,NDTNN,Fact Securities Foreign Trading Snapshot,,MEASURE,"ROUND(SUM(fct_securities_foreign_trading_snpst.foreign_buy_val + fct_securities_foreign_trading_snpst.foreign_sell_val) / NULLIF(SUM(fct_securities_foreign_trading_snpst.total_market_val)*2, 0) * 100, 2)",Mẫu số SUM theo TOÀN NGÀNH
K_NDTNN_16,GIAO DỊCH,Nhóm 2 — Tổng giá trị mua/bán ròng của NĐTNN,Tỷ trọng theo ngành,Phái sinh,NDTNN,Fact Securities Foreign Trading Snapshot,Trade Date Dimension Id,FILTER,JOIN cdr_dt_dim ON cdr_dt_dim.cdr_dt_dim_id = fct_securities_foreign_trading_snpst.trade_dt_dim_id WHERE cdr_dt_dim.cdr_dt = :pdate,
K_NDTNN_16,GIAO DỊCH,Nhóm 2 — Tổng giá trị mua/bán ròng của NĐTNN,Tỷ trọng theo ngành,Phái sinh,NDTNN,Public Company Dimension,Classification Business Line Name,GROUP_BY,JOIN public_company_dim ON public_company_dim.public_company_dim_id = fct_securities_foreign_trading_snpst.public_company_dim_id → public_company_dim.classification_business_line_nm,
K_NDTNN_17,GIAO DỊCH,Nhóm 2 — Tổng giá trị mua/bán ròng của NĐTNN,Top mã tỷ trọng cao,Phái sinh,NDTNN,Fact Securities Foreign Trading Snapshot,,MEASURE,"ROUND(SUM(fct_securities_foreign_trading_snpst.foreign_buy_val + fct_securities_foreign_trading_snpst.foreign_sell_val) / NULLIF(SUM(fct_securities_foreign_trading_snpst.total_market_val)*2, 0) * 100, 2)",Mẫu số SUM theo TỪNG MÃ CK
K_NDTNN_17,GIAO DỊCH,Nhóm 2 — Tổng giá trị mua/bán ròng của NĐTNN,Top mã tỷ trọng cao,Phái sinh,NDTNN,Fact Securities Foreign Trading Snapshot,Trade Date Dimension Id,FILTER,JOIN cdr_dt_dim ON cdr_dt_dim.cdr_dt_dim_id = fct_securities_foreign_trading_snpst.trade_dt_dim_id WHERE cdr_dt_dim.cdr_dt = :pdate,
K_NDTNN_17,GIAO DỊCH,Nhóm 2 — Tổng giá trị mua/bán ròng của NĐTNN,Top mã tỷ trọng cao,Phái sinh,NDTNN,Securities Dimension,Symbol,GROUP_BY,securities_dim.symbol ORDER BY kết quả DESC FETCH FIRST 5 ROWS ONLY,
K_NDTNN_1,GIAO DỊCH,Nhóm 2 — Tổng giá trị mua/bán ròng của NĐTNN,Tổng giá trị mua của NĐTNN,Base,NDTNN,Fact Securities Foreign Trading Snapshot,Foreign Buy Value,MEASURE,SUM(fct_securities_foreign_trading_snpst.foreign_buy_val),Reuse từ Nhóm 1
K_NDTNN_2,GIAO DỊCH,Nhóm 2 — Tổng giá trị mua/bán ròng của NĐTNN,Tổng giá trị bán của NĐTNN,Base,NDTNN,Fact Securities Foreign Trading Snapshot,Foreign Sell Value,MEASURE,SUM(fct_securities_foreign_trading_snpst.foreign_sell_val),Reuse từ Nhóm 1
K_NDTNN_3,GIAO DỊCH,Nhóm 2 — Tổng giá trị mua/bán ròng của NĐTNN,Tổng giá trị giao dịch toàn thị trường,Base,NDTNN,Fact Securities Foreign Trading Snapshot,Total Market Value,MEASURE,SUM(fct_securities_foreign_trading_snpst.total_market_val),Reuse từ Nhóm 1
K_NDTNN_4,GIAO DỊCH,Nhóm 2 — Tổng giá trị mua/bán ròng của NĐTNN,Tỷ trọng giao dịch theo ngày,Phái sinh,NDTNN,,,DERIVED,(SUM(fct_securities_foreign_trading_snpst.foreign_buy_val) + SUM(fct_securities_foreign_trading_snpst.foreign_sell_val)) * 100 / (SUM(fct_securities_foreign_trading_snpst.total_market_val) * 2),Reuse công thức K_NDTNN_4 (Nhóm 1) — tên hiển thị khác
K_NDTNN_18,GIAO DỊCH,Nhóm 2 — Tổng giá trị mua/bán ròng của NĐTNN,Tổng giá trị giao dịch NĐTNN,Phái sinh,NDTNN,,,DERIVED,SUM(fct_securities_foreign_trading_snpst.foreign_buy_val) + SUM(fct_securities_foreign_trading_snpst.foreign_sell_val),Đánh giá Trùng — tái sử dụng logic K_NDTNN_1/2
K_NDTNN_19,GIAO DỊCH,Nhóm 2 — Tổng giá trị mua/bán ròng của NĐTNN,Tỷ trọng TB phiên,Phái sinh,NDTNN,Fact Securities Foreign Trading Snapshot,,MEASURE,"AVG(ty_trong_ngay) trong đó ty_trong_ngay = (SUM(fct_securities_foreign_trading_snpst.foreign_buy_val) + SUM(fct_securities_foreign_trading_snpst.foreign_sell_val)) / (SUM(fct_securities_foreign_trading_snpst.total_market_val) * 2) * 100, mỗi SUM GROUP BY fct_securities_foreign_trading_snpst.trade_dt_dim_id (xuyên suốt mọi Securities_Dimension_Id trong ngày) TRƯỚC khi tính ty_trong_ngay và AVG qua các ngày","Sửa 2026-07-24 (datamart-review): logic cũ AVG trực tiếp trên grain 1 mã CK x 1 ngày của Fact, thiếu buoc SUM theo ngày trước - sai với công thức BA/HLD (Tổng tỷ trọng trong kỳ / Số ngày GD thực tế)"
K_NDTNN_19,GIAO DỊCH,Nhóm 2 — Tổng giá trị mua/bán ròng của NĐTNN,Tỷ trọng TB phiên,Phái sinh,NDTNN,Fact Securities Foreign Trading Snapshot,Trade Date Dimension Id,FILTER,JOIN cdr_dt_dim ON cdr_dt_dim.cdr_dt_dim_id = fct_securities_foreign_trading_snpst.trade_dt_dim_id WHERE cdr_dt_dim.cdr_dt BETWEEN :pdate AND :pdate1,
K_NDTNN_20,GIÁM SÁT DÒNG VỐN,Nhóm 3 — KPI Cards Dòng tiền vào/ra/ròng,Dòng tiền vào,Phái sinh,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_21,GIÁM SÁT DÒNG VỐN,Nhóm 3 — KPI Cards Dòng tiền vào/ra/ròng,Dòng tiền ra,Phái sinh,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_22,GIÁM SÁT DÒNG VỐN,Nhóm 3 — KPI Cards Dòng tiền vào/ra/ròng,Dòng tiền ròng,Phái sinh,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_23,GIÁM SÁT DÒNG VỐN,Nhóm 4 — Dòng vốn đầu tư gián tiếp nước ngoài,Loại hình NĐTNN,,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_24,GIÁM SÁT DÒNG VỐN,Nhóm 4 — Dòng vốn đầu tư gián tiếp nước ngoài,Quốc gia,,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_25,GIÁM SÁT DÒNG VỐN,Nhóm 4 — Dòng vốn đầu tư gián tiếp nước ngoài,Dòng vốn ròng,Phái sinh,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_26,GIÁM SÁT DÒNG VỐN,Nhóm 4 — Dòng vốn đầu tư gián tiếp nước ngoài,Dòng vốn ròng — Quỹ,Phái sinh,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_27,GIÁM SÁT DÒNG VỐN,Nhóm 4 — Dòng vốn đầu tư gián tiếp nước ngoài,Dòng vốn ròng — Cá nhân,Phái sinh,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_28,GIÁM SÁT DÒNG VỐN,Nhóm 4 — Dòng vốn đầu tư gián tiếp nước ngoài,Dòng vốn ròng — Tổ chức khác quỹ,Phái sinh,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_29,GIÁM SÁT DÒNG VỐN,Nhóm 4 — Dòng vốn đầu tư gián tiếp nước ngoài,Top 5 quốc gia vào ròng,Phái sinh,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_30,GIÁM SÁT DÒNG VỐN,Nhóm 4 — Dòng vốn đầu tư gián tiếp nước ngoài,Top 5 quốc gia rút ròng,Phái sinh,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_31,GIÁM SÁT DÒNG VỐN,Nhóm 4 — Dòng vốn đầu tư gián tiếp nước ngoài,Top 5 NĐT vào ròng,Phái sinh,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_32,GIÁM SÁT DÒNG VỐN,Nhóm 4 — Dòng vốn đầu tư gián tiếp nước ngoài,Top 5 NĐT rút ròng,Phái sinh,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_33,GIÁM SÁT DÒNG VỐN,Nhóm 5 — Tương quan Net Flow & VN-Index,Giá trị mua/bán ròng,Phái sinh,NDTNN,Fact Securities Foreign Trading Snapshot,,MEASURE,SUM(fct_securities_foreign_trading_snpst.foreign_buy_val) - SUM(fct_securities_foreign_trading_snpst.foreign_sell_val),Reuse công thức K_NDTNN_10 (Nhóm 2)
K_NDTNN_33,GIÁM SÁT DÒNG VỐN,Nhóm 5 — Tương quan Net Flow & VN-Index,Giá trị mua/bán ròng,Phái sinh,NDTNN,Fact Securities Foreign Trading Snapshot,Trade Date Dimension Id,GROUP_BY,JOIN cdr_dt_dim ON cdr_dt_dim.cdr_dt_dim_id = fct_securities_foreign_trading_snpst.trade_dt_dim_id,
K_NDTNN_34,GIÁM SÁT DÒNG VỐN,Nhóm 5 — Tương quan Net Flow & VN-Index,Điểm đóng cửa chỉ số (VN-Index),Base,NDTNN,Fact Market Index Snapshot,Market Index Value,MEASURE,fct_market_index_snpst.market_index_val,
K_NDTNN_34,GIÁM SÁT DÒNG VỐN,Nhóm 5 — Tương quan Net Flow & VN-Index,Điểm đóng cửa chỉ số (VN-Index),Base,NDTNN,Fact Market Index Snapshot,Market Index Dimension Id,FILTER,JOIN market_index_dim ON market_index_dim.market_index_dim_id = fct_market_index_snpst.market_index_dim_id WHERE market_index_dim.market_id = '10' AND market_index_dim.market_code = 'HOSE',
K_NDTNN_34,GIÁM SÁT DÒNG VỐN,Nhóm 5 — Tương quan Net Flow & VN-Index,Điểm đóng cửa chỉ số (VN-Index),Base,NDTNN,Fact Market Index Snapshot,Snapshot Date Dimension Id,FILTER,JOIN cdr_dt_dim ON cdr_dt_dim.cdr_dt_dim_id = fct_market_index_snpst.snpst_dt_dim_id WHERE cdr_dt_dim.cdr_dt = :pdate,ETL đã lấy MAX Index Time mỗi Trading Date khi populate Fact
K_NDTNN_35,GIÁM SÁT DÒNG VỐN,Nhóm 5 — Tương quan Net Flow & VN-Index,Dòng tiền ròng lũy kế (tháng),Phái sinh,NDTNN,,,,,"Pending - chưa thiết kế nguồn — reuse K_NDTNN_22 (Nhóm 3, PENDING)"
K_NDTNN_36,DANH MỤC,Nhóm 6 — Thống kê danh mục,Loại hình nhà đầu tư,Base,NDTNN,Foreign Investor Dimension,Investor Type Code,SLICER,foreign_investor_dim.investor_tp_code,"Sửa 2026-07-24 (datamart-review): đổi từ Investor Object Type Code (2 giá trị Cá nhân/Tổ chức, sai) sang Investor Type Code (3 giá trị Cá nhân/Quỹ/Tổ chức khác quỹ, đúng nguồn INVESTORTYPE.Name) để filter đúng K_NDTNN_38/39/40"
K_NDTNN_37,DANH MỤC,Nhóm 6 — Thống kê danh mục,Tổng giá trị danh mục,Phái sinh,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_38,DANH MỤC,Nhóm 6 — Thống kê danh mục,Danh mục Cá nhân,Phái sinh,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_39,DANH MỤC,Nhóm 6 — Thống kê danh mục,Danh mục Quỹ,Phái sinh,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_40,DANH MỤC,Nhóm 6 — Thống kê danh mục,Danh mục Tổ chức khác quỹ,Phái sinh,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_41,DANH MỤC,Nhóm 6 — Thống kê danh mục,Top 5 quốc gia theo GTDM,Phái sinh,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_42,DANH MỤC,Nhóm 6 — Thống kê danh mục,Top 5 NĐT theo GTDM,Phái sinh,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_43,DANH MỤC,Nhóm 7 — Cơ cấu danh mục theo loại hình tài sản,Giá trị tài sản,Base,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_44,DANH MỤC,Nhóm 7 — Cơ cấu danh mục theo loại hình tài sản,Loại tài sản,,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_45,DANH MỤC,Nhóm 7 — Cơ cấu danh mục theo loại hình tài sản,GT tài sản — Cổ phiếu/CCQ niêm yết,Phái sinh,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_46,DANH MỤC,Nhóm 7 — Cơ cấu danh mục theo loại hình tài sản,GT tài sản — Trái phiếu,Phái sinh,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_47,DANH MỤC,Nhóm 7 — Cơ cấu danh mục theo loại hình tài sản,GT tài sản — UPCoM,Phái sinh,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_48,DANH MỤC,Nhóm 7 — Cơ cấu danh mục theo loại hình tài sản,GT tài sản — Vốn góp/CP tư/CK khác,Phái sinh,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_49,DANH MỤC,Nhóm 7 — Cơ cấu danh mục theo loại hình tài sản,GT tài sản — Tiền và tương đương,Phái sinh,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_50,DANH MỤC,Nhóm 8 — Phân ngành của NĐTNN,Nhóm ngành,,NDTNN,,,,,"Pending - chưa thiết kế nguồn — Chiều đứng độc lập không measure đi kèm (xem O_NDTNN_12), Atomic Public Company Dimension đã READY"
K_NDTNN_51,DANH MỤC,Nhóm 8 — Phân ngành của NĐTNN,Tỷ trọng danh mục theo ngành,Phái sinh,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_52,DANH MỤC,Nhóm 9 — Sở hữu NĐT nước ngoài ROOM,Mã CK,Base,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_53,DANH MỤC,Nhóm 9 — Sở hữu NĐT nước ngoài ROOM,Tỷ lệ sở hữu (theo mã CK),Base,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_54,DANH MỤC,Nhóm 9 — Sở hữu NĐT nước ngoài ROOM,Room còn lại (theo mã CK),Phái sinh,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_55,DANH MỤC,Nhóm 9 — Sở hữu NĐT nước ngoài ROOM,Room tối đa,Base,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_56,DANH MỤC,Nhóm 9 — Sở hữu NĐT nước ngoài ROOM,Top 5 mã có room còn lại thấp nhất,Phái sinh,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_57,DANH MỤC,Nhóm 9 — Sở hữu NĐT nước ngoài ROOM,Room theo ngành (%),Phái sinh,NDTNN,,,,,Pending - chưa thiết kế nguồn
K_NDTNN_54,DANH MỤC,Nhóm 10 — Cảnh báo ngưỡng Room còn lại của NĐTNN,Room còn lại (cổ phiếu),Phái sinh,NDTNN,,,,,"Pending - chưa thiết kế nguồn — reuse K_NDTNN_54 (Nhóm 9, PENDING), filter Room còn lại = 0"
K_NDTNN_58,NĐTNN 360,Nhóm 11 — Hồ sơ định danh,Thông tin nhà đầu tư,Attribute,NDTNN,Operational Foreign Investor 360 Profile,Investor Name,SLICER,opr_foreign_investor_360_profile.investor_nm,
K_NDTNN_59,NĐTNN 360,Nhóm 11 — Hồ sơ định danh,Quốc tịch,Attribute,NDTNN,Operational Foreign Investor 360 Profile,Nationality Code,SLICER,opr_foreign_investor_360_profile.nationality_code,
K_NDTNN_60,NĐTNN 360,Nhóm 11 — Hồ sơ định danh,Mã số giao dịch (MSGD),Attribute,NDTNN,Operational Foreign Investor 360 Profile,Investor Code,SLICER,opr_foreign_investor_360_profile.investor_code,
K_NDTNN_61,NĐTNN 360,Nhóm 11 — Hồ sơ định danh,Ngân hàng lưu ký,Attribute,NDTNN,Operational Foreign Investor 360 Profile,Custodian Bank Name,SLICER,opr_foreign_investor_360_profile.custodian_bank_nm,
K_NDTNN_62,NĐTNN 360,Nhóm 11 — Hồ sơ định danh,Loại hình NĐT,Attribute,NDTNN,Operational Foreign Investor 360 Profile,Investor Type Code,SLICER,opr_foreign_investor_360_profile.investor_tp_code,
K_NDTNN_63,NĐTNN 360,Nhóm 11 — Hồ sơ định danh,Đại diện giao dịch,Attribute,NDTNN,Operational Foreign Investor 360 Profile,Director Name,SLICER,opr_foreign_investor_360_profile.director_nm,
K_NDTNN_60,NĐTNN 360,Nhóm 11 — Hồ sơ định danh,Mã số giao dịch (MSGD),Attribute,NDTNN,Operational Foreign Investor 360 Profile,Source System Code,FILTER,src_stm_code = 'FIMS_INVESTOR',Forward-compat: lọc đúng nguồn khi bảng có nhiều src_stm_code
K_NDTNN_64,NĐTNN 360,Nhóm 12 — Biến động tài sản,Thông tin nhà đầu tư,Attribute,NDTNN,Foreign Investor Dimension,Investor Name,SLICER,foreign_investor_dim.investor_nm,Reuse Foreign Investor Dimension (đã thiết kế Nhóm 6) — không qua Fact
K_NDTNN_65,NĐTNN 360,Nhóm 12 — Biến động tài sản,Tổng giá trị danh mục,Phái sinh,NDTNN,,,,,Pending - chưa thiết kế nguồn — cùng nguồn K_NDTNN_37 (Nhóm 6)
K_NDTNN_66,NĐTNN 360,Nhóm 13 — Lịch sử tuân thủ,Thông tin nhà đầu tư,Base,NDTNN,Operational Investor Compliance History,Subject Name,SLICER,opr_investor_compliance_hist.subject_nm,"Đánh giá Trùng — tên/MSGD NĐTNN, dùng chung hồ sơ 360"
K_NDTNN_67,NĐTNN 360,Nhóm 13 — Lịch sử tuân thủ,Ngày quyết định,Base,NDTNN,Operational Investor Compliance History,Issued Date,SLICER,opr_investor_compliance_hist.issued_dt,
K_NDTNN_68,NĐTNN 360,Nhóm 13 — Lịch sử tuân thủ,Phân loại,Base,NDTNN,Operational Investor Compliance History,Penalty Type Name,SLICER,opr_investor_compliance_hist.penalty_tp_nm,
K_NDTNN_69,NĐTNN 360,Nhóm 13 — Lịch sử tuân thủ,Nội dung/Trích yếu,Base,NDTNN,Operational Investor Compliance History,Description,SLICER,opr_investor_compliance_hist.description,
