attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Note,Ghi chú bổ sung.,Text,true,false,draft,NHNCK.qlnhn.APPLICATIONS.NOTE,,,
Securities Practitioner Id,FK đến Securities Practitioner.,Surrogate Key,false,false,draft,NHNCK.qlnhn.APPLICATIONS.PROFESSIONAL_ID,FK target: Securities Practitioner.Securities Practitioner Id.,,
Securities Practitioner Code,Mã người hành nghề.,Text,false,false,draft,NHNCK.qlnhn.APPLICATIONS.PROFESSIONAL_ID,Lookup pair: Securities Practitioner.Securities Practitioner Code. Pair with Securities Practitioner Id.,,
License Certificate Document Id,FK đến License Certificate Document (CCHN trong sổ đăng bộ).,Surrogate Key,true,false,draft,NHNCK.qlnhn.APPLICATIONS.CERTIFICATE_RECORD_ID,FK target: Securities Practitioner License Certificate Document.Securities Practitioner License Certificate Document Id.,,
License Certificate Document Code,Mã CCHN trong sổ đăng bộ.,Text,true,false,draft,NHNCK.qlnhn.APPLICATIONS.CERTIFICATE_RECORD_ID,Lookup pair: Securities Practitioner License Certificate Document.Securities Practitioner License Certificate Document Code. Pair with License Certificate Document Id.,,
Previous License Certificate Document Id,FK đến CCHN cũ (khi cấp lại).,Surrogate Key,true,false,draft,NHNCK.qlnhn.APPLICATIONS.PREVIOUS_CERTIFICATE_RECORD_ID,FK target: Securities Practitioner License Certificate Document.Securities Practitioner License Certificate Document Id.,,
Previous License Certificate Document Code,Mã CCHN cũ.,Text,true,false,draft,NHNCK.qlnhn.APPLICATIONS.PREVIOUS_CERTIFICATE_RECORD_ID,Lookup pair: Securities Practitioner License Certificate Document.Securities Practitioner License Certificate Document Code. Pair with Previous License Certificate Document Id.,,
Examination Assessment Id,FK đến Exam Session (đợt thi sát hạch liên quan — nullable).,Surrogate Key,true,false,draft,NHNCK.qlnhn.APPLICATIONS.EXAM_SESSION_ID,FK target: Securities Practitioner Qualification Examination Assessment.Securities Practitioner Qualification Examination Assessment Id.,,
Examination Assessment Code,Mã đợt thi sát hạch.,Text,true,false,draft,NHNCK.qlnhn.APPLICATIONS.EXAM_SESSION_ID,Lookup pair: Securities Practitioner Qualification Examination Assessment.Securities Practitioner Qualification Examination Assessment Code. Pair with Examination Assessment Id.,,
Assignee Officer Id,FK đến Regulatory Authority Officer — cán bộ được phân công xử lý hồ sơ.,Surrogate Key,true,false,draft,NHNCK.qlnhn.APPLICATIONS.ASSIGNEE_ID,FK target: Regulatory Authority Officer.Regulatory Authority Officer Id.,,
Assignee Officer Code,Mã cán bộ được phân công.,Text,true,false,draft,NHNCK.qlnhn.APPLICATIONS.ASSIGNEE_ID,Lookup pair: Regulatory Authority Officer.Regulatory Authority Officer Code. Pair with Assignee Officer Id.,,
Info Verify Officer Id,FK đến Regulatory Authority Officer — cán bộ xác minh thông tin.,Surrogate Key,true,false,draft,NHNCK.qlnhn.APPLICATIONS.INFO_VERIFY_ID,FK target: Regulatory Authority Officer.Regulatory Authority Officer Id.,,
Info Verify Officer Code,Mã cán bộ xác minh thông tin.,Text,true,false,draft,NHNCK.qlnhn.APPLICATIONS.INFO_VERIFY_ID,Lookup pair: Regulatory Authority Officer.Regulatory Authority Officer Code. Pair with Info Verify Officer Id.,,
