Tên bảng,Tên trường,Kiểu dữ liệu,Mô tả,Khóa,Ghi chú (FK suy luận)
JAD_STOCKINFOR,OPEN,double precision,Giá mở cửa,,
JAD_STOCKINFOR,HIGH,double precision,Giá khớp cao nhất tính đến thời điểm hiện tại,,
JAD_STOCKINFOR,LOW,double precision,Giá khớp thấp nhất tính đến thời điểm hiện tại,,
JAD_STOCKINFOR,FOREIGNBUY,bigint,Khối lượng NĐT NN mua,,
JAD_STOCKINFOR,FOREIGNSELL,bigint,Khối lượng NĐT NN bán,,
JAD_STOCKINFOR,FOREIGNREMAIN,bigint,Room còn lại cho NĐT NN,,
JAD_STOCKINFOR,FOREIGNROOM,bigint,Tổng room của NĐT NN,,
JAD_STOCKINFOR,TOTAL_OFFER_QTTY,bigint,Tổng khối lượng dư bán,,
JAD_STOCKINFOR,TOTAL_BID_QTTY,bigint,Tổng khối lượng dư mua,,
JAD_STOCKINFOR,PT_MATCH_QTTY,bigint,Khối lượng khớp thỏa thuận gần nhất,,
JAD_STOCKINFOR,PT_MATCH_PRICE,bigint,Giá khớp thỏa thuận gần nhất,,
JAD_STOCKINFOR,PT_TOTAL_TRADED_QTTY,bigint,Tổng khối lượng khớp thỏa thuận từ đầu ngày,,
JAD_STOCKINFOR,PT_TOTAL_TRADED_VALUE,double precision,Tổng giá trị khớp thỏa thuận từ đầu ngày,,
JAD_STOCKINFOR,STATUS,character varying,Trạng thái sự kiện quyền của CK,,
JAD_STOCKINFOR,TRADINGSESSIONID,character varying,Sessionid tại thời điểm (1 dạng trạng thái phiên mà Mã đang được áp),,
JAD_STOCKINFOR,OPENINTEREST,character varying,Khối lượng mở (OI) của mã PS,,
JAD_STOCKINFOR,FIRSTTRADINGDATE,character varying,Ngày giao dịch đầu tiên,,
JAD_STOCKINFOR,LASTTRADINGDATE,character varying,Ngày giao dịch cuối cùng,,
JAD_STOCKINFOR,UNDERLYINGSYMBOL,character varying,Chứng khoán cơ sở,,
JAD_STOCKINFOR,ISSUERNAME,character varying,Tổ chức phát hành,,
JAD_STOCKINFOR,COVEREDWARRANTTYPE,character varying,Kiểu CW,,
JAD_STOCKINFOR,MATURITYDATE,character varying,Ngày đáo hạn,,
JAD_STOCKINFOR,EXERCISEPRICE,character varying,Giá thực hiện CW,,
JAD_STOCKINFOR,EXERCISERATIO,character varying,Tỉ lệ thực hiện CW,,
JAD_STOCKINFOR,LISTEDSHARE,character varying,Khối lượng chứng khoán niêm yết,,
JAD_STOCKINFOR,FUNDTYPE,character varying,Loại quỹ - Do FSS quy định,,
JAD_STOCKINFOR,TOTALLISTINGQTTY,character varying,Khối lượng chứng khoán niêm yết,,
JAD_STOCKINFOR,SYMBOLSTATUSCODE,character varying,"Trạng thái mã CK, ghép của 3 tag 30635|30636|30637",,
JAD_STOCKINFOR,SYMBOLISIN,character varying,Mã ISIN của CK,,
JAD_STOCKINFOR,MARKETID,character varying,Mã sàn - theo bộ thông tin của Sở,,
JAD_STOCKINFOR,BOARDID,character varying,"board của mã chứng khoán Hiện tại ck đang chia theo nhiều board, nhưng cơ sở mặc định là board G1",,
JAD_STOCKINFOR,PRODUCTGRPID,character varying,"Theo trường của Sở, mô tả mã sản phẩm của CK",,
JAD_STOCKINFOR,PRODUCTID,character varying,"Theo tag 20003 của sở, chủ yếu để xác định CK thuộc bộ sp nào",,
JAD_STOCKINFOR,LASTCOLOR,character varying,Chiều mua/bán chủ động gần nhất,,
JAD_STOCKINFOR,TRADINGTIME,character varying,Thời gian,,
JAD_STOCKINFOR,COUPONRATE,character varying,Lãi suất trái phiếu,,
JAD_STOCKINFOR,YIELD,character varying,YTM,,
JAD_STOCKINFOR,ISSUEDATE,character varying,Ngày phát hành,,
JAD_STOCKINFOR,SETTLEMENTPRICE,character varying,Giá tham chiếu cho ngày giao dịch tiếp theo của HĐTL,,
JAD_STOCKINFOR,MATURITYMONTHYEAR,character varying,Năm tháng đáo hạn,,
JAD_STOCKINFOR,LISTINGDATE,character varying,Ngày niêm yết sản phẩm phái sinh,,
JAD_STOCKINFOR,CONTRACTMULTIPLIER,character varying,Hệ số nhân,,
JAD_STOCKINFOR,PUTORCALL,character varying,Loại quyền của CK phái sinh: P/C,,
JAD_STOCKINFOR,EXERCISESTYLE,character varying,Kiểu thực hiện của CK phái sinh: A/E/B/Z,,
JAD_TRANSLOG,ID,character varying,ID unique,,
JAD_TRANSLOG,SEQUENCEMSG,character varying,Sequence tín hiệu của sở,,
JAD_TRANSLOG,TRADINGDATE,character varying,Ngày giao dịch,,
JAD_TRANSLOG,SYMBOL,character varying,Mã chứng khoán,,
JAD_TRANSLOG,FORMATTEDTIME,character varying,Thời gian khớp,,
JAD_TRANSLOG,LASTCOLOR,character varying,Chiều mua/bán chủ động,,
JAD_TRANSLOG,FORMATTEDMATCHPRICE,double precision,Giá trị khớp,,
JAD_TRANSLOG,CHANGECOLOR,character varying,Indicator tăng/giảm,,
JAD_TRANSLOG,FORMATTEDVOL,bigint,Khối lượng khớp,,
JAD_TRANSLOG,FORMATTEDACCVOL,bigint,Tổng khối lượng khớp lũy kế của mã trong ngày (chỉ tính lô chẵn),,
JAD_TRANSLOG,FORMATTEDACCVAL,double precision,Tổng giá trị khớp lũy kế của mã trong ngày (chỉ tính lô chẵn),,
JAD_TRANSLOG,TOTALBUYVOL,bigint,Tổng khối lượng mua chủ động,,
JAD_TRANSLOG,TOTALSELLVOL,bigint,Tổng khối lượng bán chủ động,,
JAD_TRANSLOG,BOARDID,character varying,"Board của mã, bảng này mặc định = G1",,
JAD_CSIDXINFOR,ID,character varying,guid,,
JAD_CSIDXINFOR,INDEXCODE,character varying,Mã chỉ số,,
JAD_CSIDXINFOR,SYMBOL,character varying,Mã chứng khoán,,
JAD_CSIDXINFOR,TOTALQTTY,character varying,Tổng khối lượng khớp lệnh (Lô chẵn),,
JAD_CSIDXINFOR,ADDDATE,character varying,Ngày thêm vào chỉ số,,
JAD_CSIDXINFOR,INDEXID,int,,,
JAD_CSIDXINFOR,FLOORCODE,character varying,Mã sở GD CK,,
JAD_CSIDXINFOR,TRADINGDATE,character varying,Thời gian theo dạng ngày (dd/MM/yyyy),,
JAD_CORPBONDINFOR,KID,,guid,,
JAD_CORPBONDINFOR,SYMBOL,character varying,Mã chứng khoán,,
JAD_CORPBONDINFOR,FULLNAME,character varying,Tên đầy đủ của chứng khoán,,
JAD_CORPBONDINFOR,TRADINGDATE,character varying,Ngày giao dịch format dd/mm/yyyy,,
JAD_CORPBONDINFOR,FLOORCODE,character varying,6,,
JAD_CORPBONDINFOR,STOCKTYPE,character varying,12,,
JAD_CORPBONDINFOR,CEILING,single precision,Giá trần GD khớp lệnh,,
JAD_CORPBONDINFOR,FLOOR,single precision,Giá sàn GD khớp lệnh,,
JAD_CORPBONDINFOR,REFERENCE,single precision,Giá tham chiếu,,
JAD_CORPBONDINFOR,CLOSEPRICE,single precision,Giá đóng cửa ngày,,
JAD_CORPBONDINFOR,CLOSEVOL,single precision,KL đóng cửa,,
JAD_CORPBONDINFOR,CHANGE,single precision,"Trường này là thể hiện sự thay đổi của giá khớp gần nhất (giá thị trường) so với giá  tham chiếu ngày hôm đó, là trường +/- trên bảng giá",,
JAD_CORPBONDINFOR,TOTALTRADING,double precision,Tổng giao dịch,,
JAD_CORPBONDINFOR,TOTALTRADINGVALUE,double precision,Tổng giá trị giao dịch,,
JAD_CORPBONDINFOR,AVERAGEPRICE,single precision,Giá trung bình,,
JAD_CORPBONDINFOR,OPEN,single precision,Giá mở cửa,,
JAD_CORPBONDINFOR,HIGH,single precision,Giá thực hiện cao nhất của GD khớp lệnh,,
JAD_CORPBONDINFOR,LOW,single precision,Giá thực hiện thấp nhất của GD khớp lệnh,,
JAD_CORPBONDINFOR,FOREIGNREMAIN,single precision,- Số lượng còn lại mà nhà đầu tư nước ngoài được phép mua.  - Cập nhật ngay sau khi có giao dịch liên quan đến nhà đầu tư nước ngoài.  Của cả 2 hình thức GD.,,
JAD_CORPBONDINFOR,PT_MATCH_QTTY,double precision,Khối lượng thực hiện gần nhất của giao dịch thỏa thuận Outright,,
JAD_CORPBONDINFOR,PT_MATCH_PRICE,double precision,Khối lượng thực hiện gần nhất của giao dịch thỏa thuận Outright,,
JAD_CORPBONDINFOR,PT_TOTAL_TRADED_QTTY,double precision,Tổng khối lượng giao dịch của lệnh thoả thuận Outright,,
JAD_CORPBONDINFOR,PT_TOTAL_TRADED_VALUE,double precision,Tổng giá trị giao dịch thoả thuận Outright,,
JAD_CORPBONDINFOR,TRADINGSESSIONID,character varying,Mã trạng thái giao dịch. Theo quy định kết cấu phiên của HNX,,
JAD_CORPBONDINFOR,ISSUERNAME,character varying,Mã Tổ chức phát hành,,
JAD_CORPBONDINFOR,MATURITYDATE,character varying,Ngày đáo hạn,,
JAD_CORPBONDINFOR,TOTALLISTINGQTTY,double precision,Khối lượng niêm yết,,
JAD_CORPBONDINFOR,BOND_PERIOD,character varying,Kỳ hạn trái phiếu,,
JAD_CORPBONDINFOR,PERIOD_UNIT,character varying,Đơn vi kỳ hạn trái phiếu 1: Ngày 2: Tuần 3: Tháng 4: Năm,,
JAD_CORPBONDINFOR,PERIOD_REMAIN,character varying,"Kỳ hạn còn lại (tính bằng ngày, được tính toán lại hàng ngày)",,
JAD_CORPBONDINFOR,INTEREST_TYPE,character varying,Loại hình trả lãi: 1: Coupon 2: Zero Coupon,,
JAD_CORPBONDINFOR,INTEREST_PERIOD,character varying,Kỳ hạn trả lãi,,
JAD_CORPBONDINFOR,INTEREST_PERIOD_UNIT,character varying,Đơn vi kỳ hạn trả lãi 1: Ngày 2: Tuần 3: Tháng 4: Năm,,
JAD_CORPBONDINFOR,INTEREST_COUPON_TYPE,character varying,Kiểu trả lãi: 1: Standard Coupon 2: Long Coupon 3: Short Coupon 4: Khác,,
JAD_CORPBONDINFOR,INTERESTRATE_TYPE,character varying,Loại lãi suất: 1: Cố định 2: Thả nổi,,
JAD_CORPBONDINFOR,INTEREST_PAYMENT_TYPE,character varying,Phương thức trả lãi: 1: Định kỳ - Cuối kỳ 2: Định kỳ - Đầu kỳ,,
JAD_CORPBONDINFOR,INTEREST_RATE,character varying,Lãi suất danh nghĩa,,
JAD_CORPBONDINFOR,PT_BESTBIDQTTY,double precision,Tổng khối lượng chào mua cao nhất của giao dịch thỏa thuận Outright,,
JAD_CORPBONDINFOR,PT_BESTBIDPRICE,double precision,Giá chào mua cao nhất của giao dịch thỏa thuận Outright,,
JAD_CORPBONDINFOR,PT_BESTOFFERQTTY,double precision,Tổng khối lượng chào bán thấp nhất của giao dịch thỏa thuận Outright,,
JAD_CORPBONDINFOR,PT_BESTOFFERPRICE,double precision,Giá chào bán thấp nhất của giao dịch thỏa thuận Outright,,
JAD_CORPBONDINFOR,PT_TOTALBIDQTTY,double precision,Tổng khối lượng chào mua của giao dịch thỏa thuận Outright,,
JAD_CORPBONDINFOR,PT_TOTALOFFERQTTY,double precision,Tổng khối lượng chào bán của giao dịch thỏa thuận Outright,,
JAD_CORPBONDINFOR,PT_MAXQTTY,double precision,Tổng khối lượng thực hiện tương ứng với giá cao nhất của giao dịch thỏa thuận Outright,,
JAD_CORPBONDINFOR,PT_MAXPRICE,double precision,Giá thực hiện cao nhất của giao dịch thỏa thuận Outright,,
JAD_CORPBONDINFOR,PT_MINQTTY,double precision,Tổng khối lượng thực hiện tương ứng với giá thấp nhất của giao dịch thỏa thuận Outright,,
JAD_CORPBONDINFOR,PT_MINPRICE,double precision,Giá thực hiện thấp nhất của giao dịch thỏa thuận Outright,,
JAD_CORPBONDINFOR,ISSUEDATE,character varying,Ngày phát hành,,
JAD_CORPBONDINFOR,CHARACTERISTICS,character varying,Đặc điểm của trái phiếu,,
JAD_CORPBONDINFOR,SECURITYTRADINGSTATUS,character varying,Trạng thái trái phiếu: 0: Bình thường 1: Tạm ngừng giao dịch do ngày nghỉ 10: Tạm ngừng giao dịch 2: Ngừng giao dịch 11: Hạn chế giao dịch 25: Giao dịch đặc biệt,,
JAD_CORPBONDINFOR,TRADSESSTATUS,character varying,Trạng thái giao dịch: = 1 Đang nhận lệnh = 2 Tạm dừng giao dịch = 13 Kết thúc nhận lệnh của ngày giao dịch hiện tại = 90 Thị trường đang ở trạng thái chờ nhận lệnh. = 97 Đóng cửa thị trường.,,
JAD_CORPBONDINFOR,PARVALUE,character varying,Mệnh giá trái phiếu,,
JAD_CORPBONDINFOR,TRADINGTIME,character varying,,,
