Tên bảng,Tên trường,Kiểu dữ liệu,Mô tả,Khóa,Ghi chú (FK suy luận)
COMPANY_PROFILES,APPROVER_COMMENT,VARCHAR2(1020),Ghi chú phê duyệt,,
COMPANY_PROFILES,SPECIALIST_NOTES,VARCHAR2(4000),Ghi chú chuyên viên,,
COMPANY_PROFILES,IDS_REG_STATUS_FLG,"NUMBER(1,0)",Trạng thái đăng ký IDS,,
COMPANY_PROFILES,IDS_REG_DATE,DATE,Ngày đăng ký IDS,,
COMPANY_PROFILES,OPERATING_STATUS_CD,VARCHAR2(400),Trạng thái hoạt động,,
COMPANY_PROFILES,FY_END_DATE,DATE,Ngày kết thúc năm tài chính,,
COMPANY_PROFILES,PUBLIC_COMPANY_FORM_CD,VARCHAR2(400),Hình thức công ty đại chúng,,
COMPANY_PROFILES,PUBLIC_COM_TYPE_CD,VARCHAR2(400),Loại công ty đại chúng,,
COMPANY_PROFILES,PUBLIC_BOND_ISSUER_FLG,"NUMBER(1,0)",Doanh nghiệp phát hành trái phiếu,,
COMPANY_PROFILES,FORMER_STATE_OWNED_FLG,"NUMBER(1,0)",Doanh nghiệp nhà nước (trước đây),,
COMPANY_PROFILES,EQUIT_LICENSE_DATE,DATE,Ngày cấp phép cổ phần hóa,,
COMPANY_PROFILES,CAPITAL_AT_EQUIT,"NUMBER(18,0)",Vốn điều lệ tại thời điểm CPH,,
COMPANY_PROFILES,HAS_STATE_OWN_FLG,"NUMBER(1,0)",Có vốn nhà nước,,
COMPANY_PROFILES,FDI_COM_FLG,"NUMBER(1,0)",Doanh nghiệp FDI,,
COMPANY_PROFILES,HAS_PARENT_COM_FLG,"NUMBER(1,0)",Có công ty mẹ,,
COMPANY_PROFILES,HAS_SUBSIDIARIES_FLG,"NUMBER(1,0)",Có công ty con,,
COMPANY_PROFILES,HAS_JOINT_VENTURES_FLG,"NUMBER(1,0)",Có liên doanh,,
COMPANY_PROFILES,DELETE_FLG,"NUMBER(1,0)",Trạng thái xoá,,
COMPANY_PROFILES,CREATED_BY,VARCHAR2(1020),Người tạo,,FK suy luận → LOGINS.ID
COMPANY_PROFILES,CREATED_DATE,DATE,Ngày tạo,,
COMPANY_PROFILES,UPDATED_BY,VARCHAR2(1020),Người cập nhật,,FK suy luận → LOGINS.ID
COMPANY_PROFILES,UPDATED_DATE,DATE,Ngày cập nhật,,
COMPANY_PROFILES,HEAD_OFFICE_PROV,VARCHAR2(200),Tỉnh/TP trụ sở chính,,
COMPANY_PROFILES,IPO_COMPANY_FLG,"NUMBER(1,0)","1-Công ty đang IPO, 0-Công ty đại chúng",,
COMPANY_PROFILES,APPROVAL_STATUS_CD,VARCHAR2(400),Trạng thái phê duyệt hồ sơ,,
CATEGORIES,ID,"NUMBER(10,0)",Khóa chính,PK,
CATEGORIES,INDUSTRY_CD,VARCHAR2(1020),Mã ngành nghề,,
CATEGORIES,INDUSTRY_NAME,VARCHAR2(1020),Tên ngành nghề,,
CATEGORIES,DESCRIPTION,VARCHAR2(4000),Mô tả,,
CATEGORIES,PARENT_ID,"NUMBER(10,0)",Mã cha,FK,FK → CATEGORIES.ID
CATEGORIES,ACTIVE_FLG,"NUMBER(1,0)",Chọn,,
CATEGORIES,CREATED_BY,VARCHAR2(120),Người tạo,,FK suy luận → LOGINS.ID
CATEGORIES,CREATED_DATE,DATE,Ngày tạo,,
CATEGORIES,UPDATED_BY,VARCHAR2(120),Người sửa,,FK suy luận → LOGINS.ID
CATEGORIES,UPDATED_DATE,DATE,Ngày sửa,,
CATEGORIES,STATUS_FLG,"NUMBER(1,0)",1: Active (Hiệu lực);  0: Inactive (Hết hiệu lực),,
CATEGORIES,ID_SYNC,VARCHAR2(64),,,
FOREIGN_OWNER_LIMIT,ID,"NUMBER(10,0)",Khóa chính,PK,
FOREIGN_OWNER_LIMIT,COMPANY_PROFILE_ID,"NUMBER(10,0)",Khóa link đến bảng COMPANY_PROFILES,,FK suy luận → COMPANY_PROFILES.ID
FOREIGN_OWNER_LIMIT,MAX_OWNER_RATE,"NUMBER(10,4)",Tỷ lệ sở hữu nước ngoài tối đa,,
FOREIGN_OWNER_LIMIT,FROM_DATE,DATE,Thời gian áp dụng (từ ngày),,
FOREIGN_OWNER_LIMIT,TO_DATE,DATE,Thời gian áp dụng (đến ngày),,
FOREIGN_OWNER_LIMIT,CREATED_BY,VARCHAR2(120),Người tạo,,FK suy luận → LOGINS.ID
FOREIGN_OWNER_LIMIT,CREATED_DATE,DATE,Ngày tạo,,
FOREIGN_OWNER_LIMIT,UPDATED_BY,VARCHAR2(120),Người sửa,,FK suy luận → LOGINS.ID
FOREIGN_OWNER_LIMIT,UPDATED_DATE,DATE,Ngày sửa,,
FOREIGN_OWNER_LIMIT,DELETE_FLG,"NUMBER(1,0)","Đánh dấu xóa mềm (1 - Xóa, 0 - Chưa xóa)",,
FOREIGN_OWNER_LIMIT,SYNC_FLG,"NUMBER(1,0)","Đánh dấu đồng bộ (1 - Đồng bộ, 0 - Thêm trên giao diện)",,
LEGAL_REPRESENTATIVE,ID,"NUMBER(10,0)",Khóa chính,PK,
LEGAL_REPRESENTATIVE,COMPANY_PROFILE_ID,"NUMBER(10,0)",Khóa link đến bảng COMPANY_PROFILES,,FK suy luận → COMPANY_PROFILES.ID
LEGAL_REPRESENTATIVE,NAME,VARCHAR2(200),Tên,,
LEGAL_REPRESENTATIVE,POSITION_CD,VARCHAR2(400),Loại chức vụ (LOOKUP_VALUES.LOOKUP_GROUP = 'POSITION'),,
LEGAL_REPRESENTATIVE,APPOINTMENT_DATE,DATE,Ngày bổ nhiệm,,
LEGAL_REPRESENTATIVE,PHONE_NO,VARCHAR2(80),Số điện thoại,,
LEGAL_REPRESENTATIVE,EMAIL,VARCHAR2(200),Email,,
LEGAL_REPRESENTATIVE,IDENTITY_NO,VARCHAR2(100),"Số CMND, CCCD, Hộ chiếu",,
LEGAL_REPRESENTATIVE,ISSUE_DATE,DATE,Ngày cấp,,
LEGAL_REPRESENTATIVE,ISSUE_PLACE,VARCHAR2(400),Nơi cấp,,
LEGAL_REPRESENTATIVE,REPRESENTATIVE_ROLE,"NUMBER(1,0)","0 - người đại diện pháp luật, 1 - người thực hiện CBTT",,
LEGAL_REPRESENTATIVE,CREATED_BY,VARCHAR2(120),Người tạo,,FK suy luận → LOGINS.ID
LEGAL_REPRESENTATIVE,CREATED_DATE,DATE,Ngày tạo,,
LEGAL_REPRESENTATIVE,UPDATED_BY,VARCHAR2(120),Người sửa,,FK suy luận → LOGINS.ID
LEGAL_REPRESENTATIVE,UPDATED_DATE,DATE,Ngày sửa,,
LEGAL_REPRESENTATIVE,DELETE_FLG,"NUMBER(1,0)","Đánh dấu xóa mềm (1 - Xóa, 0 - Chưa xóa)",,
STATE_CAPITAL,ID,"NUMBER(19,0)",Khóa chính,PK,
STATE_CAPITAL,COMPANY_PROFILE_ID,"NUMBER(19,0)",Khóa link đến bảng COMPANY_PROFILES,,FK suy luận → COMPANY_PROFILES.ID
STATE_CAPITAL,STATE_REP_NAME_VI,VARCHAR2(1020),Tên đại diện nhà nước (tiếng Việt),,
STATE_CAPITAL,STATE_REP_NAME_EN,VARCHAR2(1020),Tên đại diện nhà nước (tiếng anh),,
STATE_CAPITAL,OWNED_SHARE_QTY,NUMBER,Số cổ phiếu sở hữu,,
STATE_CAPITAL,OWNERSHIP_RATIO,NUMBER,Phần trăm sở hữu,,
STATE_CAPITAL,CREATED_BY,VARCHAR2(120),Người tạo,,FK suy luận → LOGINS.ID
STATE_CAPITAL,CREATED_DATE,DATE,Ngày tạo,,
STATE_CAPITAL,UPDATED_BY,VARCHAR2(120),Người sửa,,FK suy luận → LOGINS.ID
STATE_CAPITAL,UPDATED_DATE,DATE,Ngày sửa,,
STATE_CAPITAL,DELETE_FLG,"NUMBER(1,0)","Đánh dấu xóa mềm (1 - Xóa, 0 - Chưa xóa)",,
STATE_CAPITAL,STATE_OWNER_ORG_VI,VARCHAR2(1020),,,
STATE_CAPITAL,STATE_OWNER_ORG_EN,VARCHAR2(1020),,,
COMPANY_RELATIONSHIP,ID,"NUMBER(10,0)",Khóa chính,PK,
COMPANY_RELATIONSHIP,COMPANY_PROFILE_ID,"NUMBER(10,0)",Khóa link đến bảng COMPANY_PROFILES,FK,FK → COMPANY_PROFILES.ID
COMPANY_RELATIONSHIP,RELATIONSHIP_TYPE_CD,VARCHAR2(100),"Kiểu công ty (mẹ, con, liên danh liên kết): LOOKUP_VALUES LOOKUP_GROUP = COMPANY_RELATIONSHIP_TYPE",,
COMPANY_RELATIONSHIP,FULL_NAME_VI,VARCHAR2(255),Tên (tiếng Việt),,
COMPANY_RELATIONSHIP,FULL_NAME_EN,VARCHAR2(255),Tên (tiếng Anh),,
COMPANY_RELATIONSHIP,BUSINESS_REG_NO,"NUMBER(15,0)",Mã số doanh nghiệp,,
COMPANY_RELATIONSHIP,HEAD_OFFICE_ADDR,VARCHAR2(255),Địa chỉ trụ sở chính,,
COMPANY_RELATIONSHIP,RELATED_PARTY_INFO,VARCHAR2(255),Thông tin người liên quan,,
COMPANY_RELATIONSHIP,PAID_IN_CAPITAL,"NUMBER(19,0)",Vốn điều lệ thực góp,,
COMPANY_RELATIONSHIP,OWNED_SHARE_QTY,"NUMBER(19,0)",Số cổ phiếu sở hữu,,
COMPANY_RELATIONSHIP,OWNERSHIP_RATIO,"NUMBER(8,6)",Phần trăm sở hữu,,
COMPANY_RELATIONSHIP,VOTING_SHARE_RATIO,"NUMBER(8,6)",Tỷ lệ cổ phiếu biểu quyết,,
COMPANY_RELATIONSHIP,EFFECTIVE_FROM_DATE,DATE,Ngày hiệu lực (từ ngày),,
COMPANY_RELATIONSHIP,EFFECTIVE_TO_DATE,DATE,Ngày hiệu lực (đến ngày),,
COMPANY_RELATIONSHIP,CREATED_BY,VARCHAR2(30),Người tạo,,FK suy luận → LOGINS.ID
COMPANY_RELATIONSHIP,CREATED_DATE,DATE,Ngày tạo,,
COMPANY_RELATIONSHIP,UPDATED_BY,VARCHAR2(30),Người sửa,,FK suy luận → LOGINS.ID
COMPANY_RELATIONSHIP,UPDATED_DATE,DATE,Ngày sửa,,
COMPANY_RELATIONSHIP,DELETE_FLG,"NUMBER(1,0)",Đánh dấu xóa mềm (0 - Chưa xóa; 1 - Đã xóa),,
COMPANY_RELATIONSHIP,IS_SYNC,"NUMBER(1,0)",Đánh dấu đồng bộ (1- Đồng bộ; 0 - Thêm tay),,
CAPITAL_MOBILIZATION,ID,"NUMBER(19,0)",Khóa chính,PK,
CAPITAL_MOBILIZATION,COMPANY_PROFILE_ID,"NUMBER(19,0)",Khóa link đến bảng COMPANY_PROFILES,,FK suy luận → COMPANY_PROFILES.ID
CAPITAL_MOBILIZATION,REPORT_YEAR,VARCHAR2(16),Năm điều chỉnh vốn góp,,
CAPITAL_MOBILIZATION,PAID_IN_CAPITAL_EOY,NUMBER,Vốn điều lệ thực góp (tính đến thời điểm cuối năm),,
CAPITAL_MOBILIZATION,CAPITAL_INCREASE_COUNT,"NUMBER(19,0)",Số đợt tăng vốn trong năm,,
CAPITAL_MOBILIZATION,CAPITAL_INCREASE_METHOD,VARCHAR2(1020),Hình thức tăng vốn,,
CAPITAL_MOBILIZATION,AUDIT_FIRM_NAME_VI,VARCHAR2(2400),Tên công ty kiểm toán (tiếng Việt),,
CAPITAL_MOBILIZATION,AUDIT_FIRM_NAME_EN,VARCHAR2(2400),Tên công ty kiểm toán (tiếng Anh),,
CAPITAL_MOBILIZATION,DELETE_FLG,"NUMBER(1,0)",Ghi nhận bản ghi đã xóa hay không,,
CAPITAL_MOBILIZATION,CREATED_BY,VARCHAR2(120),Người tạo,,FK suy luận → LOGINS.ID
CAPITAL_MOBILIZATION,CREATED_DATE,DATE,Ngày tạo,,
CAPITAL_MOBILIZATION,UPDATED_BY,VARCHAR2(120),Người sửa,,FK suy luận → LOGINS.ID
CAPITAL_MOBILIZATION,UPDATED_DATE,DATE,Ngày sửa,,
COMPANY_ADD_CAPITAL,ID,"NUMBER(10,0)",Khóa chính,PK,
COMPANY_ADD_CAPITAL,COMPANY_PROFILE_ID,"NUMBER(10,0)",Khóa link đến bảng COMPANY_PROFILES,,FK suy luận → COMPANY_PROFILES.ID
COMPANY_ADD_CAPITAL,REPORT_YEAR,VARCHAR2(16),Năm điều chỉnh vốn góp,,
COMPANY_ADD_CAPITAL,PAID_IN_CAPITAL_EOFY,"NUMBER(19,0)",Vốn điều lệ thực góp (tính đến thời điểm kết thúc năm tài chính),,
COMPANY_ADD_CAPITAL,CAPITAL_INCREASE_AM,"NUMBER(19,0)",Vốn điều lệ tăng thêm so với năm trước,,
COMPANY_ADD_CAPITAL,CAPITAL_INCREASE_COUNT,"NUMBER(2,0)",Số đợt tăng vốn trong năm,,
COMPANY_ADD_CAPITAL,CAPITAL_INCREASE_PURPOSE,VARCHAR2(2048),Mục đích tăng vốn,,
COMPANY_ADD_CAPITAL,OFFICIAL_LETTER_NO,VARCHAR2(72),Số công văn,,
COMPANY_ADD_CAPITAL,OFFICIAL_LETTER_DATE,DATE,Ngày công văn,,
COMPANY_ADD_CAPITAL,LICENSING_AUTHORITY_VI,VARCHAR2(2000),Đơn vị cấp phép (tiếng Việt),,
COMPANY_ADD_CAPITAL,LICENSING_AUTHORITY_EN,VARCHAR2(2000),Đơn vị cấp phép (tiếng Anh),,
COMPANY_ADD_CAPITAL,DELETE_FLG,"NUMBER(1,0)",Ghi nhận bản ghi đã xóa hay không,,
COMPANY_ADD_CAPITAL,CREATED_BY,VARCHAR2(120),Người tạo,,FK suy luận → LOGINS.ID
COMPANY_ADD_CAPITAL,CREATED_DATE,DATE,Ngày tạo,,
COMPANY_ADD_CAPITAL,UPDATED_BY,VARCHAR2(120),Người sửa,,FK suy luận → LOGINS.ID
COMPANY_ADD_CAPITAL,UPDATED_DATE,DATE,Ngày sửa,,
COMPANY_ADD_CAPITAL,IS_SYNC,"NUMBER(1,0)",Trạng thái đồng bộ,,
COMPANY_TENDER_OFFER,ID,"NUMBER(10,0)",,PK,
COMPANY_TENDER_OFFER,COMPANY_PROFILE_ID,"NUMBER(10,0)",Khóa link đến bảng COMPANY_PROFILES,FK,FK → COMPANY_PROFILES.ID
COMPANY_TENDER_OFFER,TARGET_COMPANY_NAME_VI,VARCHAR2(1020),Tên công ty (tiếng Việt),,
COMPANY_TENDER_OFFER,TARGET_COMPANY_NAME_EN,VARCHAR2(1020),Tên công ty (tiếng Anh),,
COMPANY_TENDER_OFFER,TARGET_EQUITY_TICKER,VARCHAR2(80),Mã chứng khoán (Cổ phiếu),,
COMPANY_TENDER_OFFER,TARGET_LISTING_EXCH,VARCHAR2(400),Sàn niêm yết LOOKUP_GROUP = EQUITY_LISTING_EXCH,,
COMPANY_TENDER_OFFER,TARGET_HO_ADDR,VARCHAR2(1020),Địa chỉ trụ sở chính,,
COMPANY_TENDER_OFFER,TARGET_WEBSITE,VARCHAR2(1020),Website,,
COMPANY_TENDER_OFFER,TARGET_CHARTER_CAPITAL,"NUMBER(24,0)",Vốn điều lệ,,
COMPANY_TENDER_OFFER,TARGET_SHARE_TYPE,VARCHAR2(512),Loại cổ phiếu đăng ký chào mua,,
COMPANY_TENDER_OFFER,RELATIONSHIP_WITH_TARGET,VARCHAR2(1020),Mối quan hệ với CT mục tiêu,,
COMPANY_TENDER_OFFER,PRE_OFFER_SHARE_QTY,"NUMBER(15,0)",SL nắm giữ trước chào mua,,
COMPANY_TENDER_OFFER,PRE_OFFER_OWNERSHIP_RATIO,"NUMBER(7,4)",Tỷ lệ nắm giữ hiện tại,,
COMPANY_TENDER_OFFER,PLANNED_OFFER_SHARE_QTY,"NUMBER(15,0)",SL dự kiến chào mua,,
COMPANY_TENDER_OFFER,PLANNED_OFFER_SHARE_RATIO,"NUMBER(7,4)",Tỷ lệ dự kiến chào mua,,
COMPANY_TENDER_OFFER,PLANNED_OFFER_PRICE,"NUMBER(19,0)",Giá chào mua,,
COMPANY_TENDER_OFFER,PLANNED_TOTAL_VALUE,"NUMBER(24,0)",Tổng giá trị dự kiến chào mua (VND),,
COMPANY_TENDER_OFFER,FUNDING_SOURCE,VARCHAR2(2048),Nguồn vốn thực hiện,,
COMPANY_TENDER_OFFER,PAYMENT_TERMS_AND_METHOD,VARCHAR2(2048),Thời hạn và phương thức thanh toán,,
COMPANY_TENDER_OFFER,PLANNED_OFFER_FROM_DATE,DATE,Thời gian dự kiến chào mua từ ngày,,
COMPANY_TENDER_OFFER,PLANNED_OFFER_TO_DATE,DATE,Thời gian dự kiến chào mua đến ngày,,
COMPANY_TENDER_OFFER,SECURITIES_AGENT_NAME_VI,VARCHAR2(1020),Tên công ty chứng khoán làm đại lý (tiếng Việt),,
COMPANY_TENDER_OFFER,SECURITIES_AGENT_NAME_EN,VARCHAR2(1020),Tên công ty chứng khoán làm đại lý (tiếng Anh),,
COMPANY_TENDER_OFFER,APPLICATION_CD,VARCHAR2(400),Mã hồ sơ,,
COMPANY_TENDER_OFFER,ADMINISTRATIVE_PROC_CD,VARCHAR2(400),Thủ tục hành chính (LOOKUP_GROUP = SO_ADMINISTRATIVE_PROCEDURE),,
COMPANY_TENDER_OFFER,CERTIFICATE_NO,VARCHAR2(72),Số giấy chứng nhận,,
COMPANY_TENDER_OFFER,CERTIFICATE_DATE,DATE,Ngày giấy chứng nhận,,
COMPANY_TENDER_OFFER,OFFICIAL_LETTER_NO,VARCHAR2(72),Số công văn của UBCKNN,,
COMPANY_TENDER_OFFER,OFFICIAL_LETTER_DATE,DATE,Ngày công văn,,
COMPANY_TENDER_OFFER,APPROVAL_STATUS_CD,VARCHAR2(400),Trạng thái phê duyệt phương án (LOOKUP_GROUP = SO_APPROVAL_STATUS),,
COMPANY_TENDER_OFFER,APPROVER_USER_ID,VARCHAR2(120),ID Login của Lãnh đạo phê duyệt,,
COMPANY_TENDER_OFFER,APPROVER_USER_NAME,VARCHAR2(512),Lãnh đạo duyệt phương án,,
COMPANY_TENDER_OFFER,PROCESSOR_USER_ID,VARCHAR2(120),ID Login của Chuyên viên xử lý,,
COMPANY_TENDER_OFFER,PROCESSOR_USER_NAME,VARCHAR2(512),Chuyên viên xử lý,,
COMPANY_TENDER_OFFER,REVISION_REASON,VARCHAR2(2048),Lý do chỉnh sửa,,
COMPANY_TENDER_OFFER,CREATED_BY,VARCHAR2(120),Người tạo,,FK suy luận → LOGINS.ID
COMPANY_TENDER_OFFER,CREATED_DATE,DATE,Ngày tạo,,
COMPANY_TENDER_OFFER,UPDATED_BY,VARCHAR2(120),Người sửa,,FK suy luận → LOGINS.ID
COMPANY_TENDER_OFFER,UPDATED_DATE,DATE,Ngày sửa,,
COMPANY_TENDER_OFFER,DELETE_FLG,"NUMBER(1,0)",Đánh dấu xóa mềm (0 - Chưa xóa; 1 - Đã xóa),,
COMPANY_TENDER_OFFER,APPROVER_COMMENT,VARCHAR2(1020),Nội dung đề xuất phê duyệt / Lý do từ chối (uc.md 2.4.3),,
COMPANY_TENDER_OFFER,SUBMISSION_DATE,DATE,,,
COMPANY_TENDER_OFFER,ADMINISTRATIVE_STATUS_CD,VARCHAR2(12),,,
COMPANY_TENDER_OFFER_RESULT,ID,"NUMBER(10,0)",,PK,
COMPANY_TENDER_OFFER_RESULT,COMPANY_TENDER_OFFER_ID,"NUMBER(10,0)",Khóa link đến bảng COMPANY_TENDER_OFFER,FK,FK → COMPANY_TENDER_OFFER.ID
COMPANY_TENDER_OFFER_RESULT,REGISTERED_SALE_SHARE_QTY,"NUMBER(15,0)",Số lượng cổ phiếu NĐT đăng ký bán,,
COMPANY_TENDER_OFFER_RESULT,REGISTERED_SALE_INVESTOR_QTY,"NUMBER(7,0)",Số NĐT đăng ký bán,,
COMPANY_TENDER_OFFER_RESULT,ACTUAL_PURCHASED_SHARE_QTY,"NUMBER(15,0)",Số lượng cổ phiếu thực tế đã mua,,
COMPANY_TENDER_OFFER_RESULT,ACTUAL_PURCHASED_OWNERSHIP_RATIO,"NUMBER(7,4)",Tỷ lệ cổ phiếu thực tế đã mua,,
COMPANY_TENDER_OFFER_RESULT,ACTUAL_PURCHASED_INVESTOR_QTY,"NUMBER(7,0)",Số NĐT thực tế đã mua,,
COMPANY_TENDER_OFFER_RESULT,TOTAL_FUNDING_AM,"NUMBER(24,0)",Tổng nguồn vốn thực hiện chào mua,,
COMPANY_TENDER_OFFER_RESULT,POST_OFFER_SHARE_QTY,"NUMBER(15,0)",Số lượng CP sở hữu SAU chào mua,,
COMPANY_TENDER_OFFER_RESULT,POST_OFFER_OWNERSHIP_RATIO,"NUMBER(7,4)",Tỷ lệ CP sở hữu SAU chào mua,,
COMPANY_TENDER_OFFER_RESULT,ACTUAL_OFFER_END_DATE,DATE,Ngày kết thúc đợt chào mua,,
COMPANY_TENDER_OFFER_RESULT,SECURITIES_AGENT_NAME_VI,VARCHAR2(1020),Tên công ty chứng khoán làm đại lý (tiếng Việt),,
COMPANY_TENDER_OFFER_RESULT,SECURITIES_AGENT_NAME_EN,VARCHAR2(1020),Tên công ty chứng khoán làm đại lý (tiếng Anh),,
COMPANY_TENDER_OFFER_RESULT,CERTIFICATE_NO,VARCHAR2(72),Số giấy chứng nhận,,
COMPANY_TENDER_OFFER_RESULT,CERTIFICATE_DATE,DATE,Ngày giấy chứng nhận,,
COMPANY_TENDER_OFFER_RESULT,OFFICIAL_LETTER_NO,VARCHAR2(72),Số công văn của UBCKNN,,
COMPANY_TENDER_OFFER_RESULT,OFFICIAL_LETTER_DATE,DATE,Ngày công văn,,
COMPANY_TENDER_OFFER_RESULT,APPROVAL_STATUS_CD,VARCHAR2(400),Trạng thái phê duyệt kết quả (LOOKUP_GROUP = SO_APPROVAL_STATUS),,
COMPANY_TENDER_OFFER_RESULT,APPROVER_USER_ID,VARCHAR2(120),ID Login của Lãnh đạo phê duyệt,,
COMPANY_TENDER_OFFER_RESULT,APPROVER_USER_NAME,VARCHAR2(512),Lãnh đạo duyệt kết quả,,
COMPANY_TENDER_OFFER_RESULT,PROCESSOR_USER_ID,VARCHAR2(120),ID Login của Chuyên viên xử lý,,
COMPANY_TENDER_OFFER_RESULT,PROCESSOR_USER_NAME,VARCHAR2(512),Chuyên viên xử lý,,
COMPANY_TENDER_OFFER_RESULT,REVISION_REASON,VARCHAR2(2048),Lý do chỉnh sửa,,
COMPANY_TENDER_OFFER_RESULT,OFFERING_PHASE_NAME,VARCHAR2(512),Tên đợt chào mua,,
COMPANY_TENDER_OFFER_RESULT,CREATED_BY,VARCHAR2(120),Người tạo,,
COMPANY_TENDER_OFFER_RESULT,CREATED_DATE,DATE,Ngày tạo,,
COMPANY_TENDER_OFFER_RESULT,UPDATED_BY,VARCHAR2(120),Người sửa,,
COMPANY_TENDER_OFFER_RESULT,UPDATED_DATE,DATE,Ngày sửa,,
COMPANY_TENDER_OFFER_RESULT,DELETE_FLG,"NUMBER(1,0)",Đánh dấu xóa mềm (0 - Chưa xóa; 1 - Đã xóa),,
COMPANY_TENDER_OFFER_RESULT,APPROVER_COMMENT,VARCHAR2(1020),Nội dung đề xuất phê duyệt / Lý do từ chối (uc.md 2.4.3),,
TENDER_OFFER,ID,"NUMBER(10,0)",Khóa chính,PK,
TENDER_OFFER,COMPANY_PROFILE_ID,"NUMBER(10,0)",Khóa link đến bảng COMPANY_PROFILES,,
TENDER_OFFER,TARGET_COMPANY_NAME_VI,VARCHAR2(1020),Tên công ty mục tiêu (tiếng Việt),,
TENDER_OFFER,TARGET_COMPANY_NAME_EN,VARCHAR2(1020),Tên công ty mục tiêu (tiếng Anh),,
TENDER_OFFER,TARGET_EQUITY_TICKER,VARCHAR2(80),Mã chứng khoán,,
TENDER_OFFER,TARGET_LISTING_EXCH,VARCHAR2(400),Sàn niêm yết,,
TENDER_OFFER,TARGET_HO_ADDR,VARCHAR2(1020),Địa chỉ trụ sở chính,,
TENDER_OFFER,TARGET_WEBSITE,VARCHAR2(1020),Website,,
TENDER_OFFER,TARGET_CHARTER_CAPITAL,"NUMBER(24,0)",Vốn điều lệ,,
TENDER_OFFER,TARGET_SHARE_TYPE,VARCHAR2(512),Loại cổ phiếu đăng ký chào mua,,
TENDER_OFFER,RELATIONSHIP_WITH_TARGET,VARCHAR2(1020),Mối quan hệ với CT mục tiêu,,
