Tên bảng,Tên trường,Kiểu dữ liệu,Mô tả,Khóa,Ghi chú (FK suy luận)
ALERT_INDICATOR,LOWER_THRESHOLD,"NUMBER(38,2)",Ngưỡng cảnh báo dưới,,
ALERT_INDICATOR,UPPER_THRESHOLD,"NUMBER(38,2)",Ngưỡng cảnh báo trên,,
ALERT_INDICATOR,INDICATOR_NAME,VARCHAR2(255),Tên chỉ tiêu,,
ALERT_INDICATOR,SORT_ORDER,NUMBER(10),Thứ tự sắp xếp hiển thị,,
ALERT_INDICATOR,WEIGHT,"NUMBER(38,2)",Trọng số của chỉ tiêu trong công thức tính điểm (%),,
ALERT_INDICATOR,LEGAL_BASIS,NCLOB,"Căn cứ pháp lý (tên/số thông tư, nghị định áp dụng)",,
ALERT_INDICATOR_CONDITION,ID,NUMBER(10),Khóa chính của bản ghi (ID tự tăng hoặc UUID),PK,
ALERT_INDICATOR_CONDITION,ALERT_INDICATOR_ID,NUMBER(10),null,,FK suy luận → ALERT_INDICATOR.ID
ALERT_INDICATOR_CONDITION,CONDITION,NVARCHAR2(50),Điều kiện áp dụng (biểu thức logic),,
ALERT_INDICATOR_CONDITION,GIA_TRI_SO_SANH,NUMBER,Cột gia_tri_so_sanh — xem thêm tài liệu đặc tả SCMS,,
ALERT_INDICATOR_CONDITION,NOTE,NVARCHAR2(2000),"Ghi chú bổ sung, không bắt buộc",,
ALERT_INDICATOR_CONDITION,CREATED_BY,NUMBER(10),ID tài khoản người dùng tạo bản ghi,,FK suy luận → SYS_USER.ID
ALERT_INDICATOR_CONDITION,CREATED_AT,TIMESTAMP(6),Thời điểm tạo bản ghi (tự động ghi nhận bởi hệ thống),,
ALERT_INDICATOR_CONDITION,LAST_MODIFIED_BY,NUMBER(10),ID tài khoản người dùng cập nhật lần cuối,,FK suy luận → SYS_USER.ID
ALERT_INDICATOR_CONDITION,LAST_MODIFIED_AT,TIMESTAMP(6),Thời điểm cập nhật lần cuối (tự động ghi nhận bởi hệ thống),,
ALERT_INDICATOR_CONDITION,RECORD_STATUS,NUMBER(1),Trang thai dieu kien canh bao: 0 = Khong su dung; 1 = Dang su dung,,
ALERT_INDICATOR_CONDITION,CONDITION_NAME,NVARCHAR2(500),null,,
ALERT_INDICATOR_CONDITION,UPPER_CONDITION,VARCHAR2(50 BYTE),null,,
ALERT_INDICATOR_CONDITION,SCORE,"NUMBER(38,2)",Điểm số đánh giá,,
ALERT_INDICATOR_CONDITION,ITEM_VALUE,"NUMBER(38,2)",null,,
ALERT_INDICATOR_CONDITION,VALUE_2,"NUMBER(38,2)",null,,
ALERT_INDICATOR_CONDITION,DESCRIPTION,VARCHAR2(500),Mô tả chi tiết nội dung/mục đích của bản ghi,,
ALERT_INDICATOR_CONDITION,SEVERITY,NUMBER(10),"Mức độ nghiêm trọng: 1=Thấp, 2=Trung bình, 3=Cao",,
ALERT_INDICATOR_CONDITION,NGAY_SUA,TIMESTAMP(6),null,,
ALERT_INDICATOR_CONDITION,NGUOI_SUA_ID,NUMBER(10),null,,
ALERT_INDICATOR_CONDITION,SORT_ORDER,NUMBER(10),Thứ tự sắp xếp hiển thị,,
ALERT_INDICATOR_CONDITION,OPERATOR,VARCHAR2(20),"Toán tử so sánh (>, <, =, >=, <=, !=)",,
ALERT_INDICATOR_CONDITION,FREQUENCY,NVARCHAR2(200),null,,
ALERT_INDICATOR_CONDITION,COMPARISON_VALUE_TYPE,NVARCHAR2(20),Loai gia tri so sanh: FIXED = Gia tri co dinh; PERCENTAGE = Ty le phan tram; FORMULA = Cong thuc tinh toan,,
ALERT_INDICATOR_CONDITION,OPERATOR_2,NVARCHAR2(20),null,,
ALERT_RUN,ID,NUMBER(19),Khóa chính của bản ghi (ID tự tăng hoặc UUID),PK,
ALERT_RUN,RUN_ID,NVARCHAR2(64),Mã định danh của lần chạy cảnh báo,,
ALERT_RUN,ALERT_TARGET_ENTITY,NVARCHAR2(80),null,,
ALERT_RUN,DATA_YEAR,NUMBER(10),Năm dữ liệu được lấy để kiểm tra cảnh báo,,
ALERT_RUN,DATA_PERIOD,NVARCHAR2(20),Kỳ dữ liệu được lấy để kiểm tra cảnh báo,,
ALERT_RUN,ALERT_INDICATOR_ID,NUMBER(19),null,,FK suy luận → ALERT_INDICATOR.ID
ALERT_RUN,PERFORMER_NAME,NVARCHAR2(200),null,,
ALERT_RUN,START_TIME,TIMESTAMP(6),Thời điểm bắt đầu thực hiện,,
ALERT_RUN,END_TIME,TIMESTAMP(6),Thời điểm kết thúc thực hiện,,
ALERT_RUN,RECORD_STATUS,NVARCHAR2(30),Trang thai lan chay canh bao: 0 = Dang xu ly; 1 = Hoan thanh; -1 = Loi; 2 = Bi huy,,
ALERT_RUN,ALERT_COUNT_GENERATED,NUMBER(10),null,,
ALERT_RUN,ERROR_MESSAGE,NVARCHAR2(2000),Thông báo lỗi phát sinh (nếu có),,
ALERT_RUN,CREATED_AT,TIMESTAMP(6),Thời điểm tạo bản ghi (tự động ghi nhận bởi hệ thống),,
AUDITOR,ID,NUMBER(10),Khóa chính của bản ghi (ID tự tăng hoặc UUID),PK,
AUDITOR,AUDIT_FIRM_ID,NUMBER(10),FK -> audit_firm: Công ty kiểm toán,FK,FK → AUDIT_FIRM.ID
AUDITOR,FULL_NAME,NVARCHAR2(250),Họ và tên đầy đủ (cá nhân) hoặc tên đầy đủ (tổ chức),,
AUDITOR,CERTIFICATE_NUMBER,NVARCHAR2(30),Số chứng chỉ hành nghề kiểm toán,,
AUDITOR,ISSUE_DATE,TIMESTAMP(6),Ngày cấp giấy tờ/chứng chỉ,,
AUDITOR,APPROVAL_DATE,DATE,null,,
AUDITOR,APPROVAL_REVOCATION_DATE,DATE,null,,
AUDITOR,NOTE,NVARCHAR2(1000),"Ghi chú bổ sung, không bắt buộc",,
AUDITOR,CREATED_AT,TIMESTAMP(6),Thời điểm tạo bản ghi (tự động ghi nhận bởi hệ thống),,
AUDITOR,LAST_MODIFIED_AT,TIMESTAMP(6),Thời điểm cập nhật lần cuối (tự động ghi nhận bởi hệ thống),,
AUDITOR,RECORD_STATUS,NUMBER(1),Trang thai kiem toan vien: 1 = Hoat dong/Con hanh nghe; 0 = Ngung hanh nghe,,
AUDIT_FIRM,ID,NUMBER(10),Khóa chính của bản ghi (ID tự tăng hoặc UUID),PK,
AUDIT_FIRM,CODE,NVARCHAR2(50),"Mã định danh (mã viết tắt, mã nghiệp vụ)",,
AUDIT_FIRM,SHORT_NAME,NVARCHAR2(50),"Tên viết tắt (VD: SSI, VPS, MBS)",,
AUDIT_FIRM,NAME_VI,NVARCHAR2(500),Tên đầy đủ bằng tiếng Việt,,
AUDIT_FIRM,NAME_EN,NVARCHAR2(500),Tên đầy đủ bằng tiếng Anh,,
AUDIT_FIRM,ADDRESS,NVARCHAR2(1000),Địa chỉ trụ sở chính/văn phòng,,
AUDIT_FIRM,PHONE,NVARCHAR2(100),Số điện thoại liên hệ,,
AUDIT_FIRM,FAX,NVARCHAR2(50),Số fax,,
AUDIT_FIRM,EMAIL,NVARCHAR2(100),Địa chỉ email liên hệ,,
AUDIT_FIRM,WEBSITE,NVARCHAR2(250),Địa chỉ website,,
AUDIT_FIRM,CHARTER_CAPITAL,NUMBER(38),Vốn điều lệ (đơn vị: đồng),,
AUDIT_FIRM,BUSINESS_LICENSE_NUMBER,NVARCHAR2(30),Số giấy phép thành lập và hoạt động do UBCKNN cấp,,
AUDIT_FIRM,BUSINESS_LICENSE_DATE,TIMESTAMP(6),Ngày cấp giấy phép kinh doanh/thành lập lần đầu,,
AUDIT_FIRM,BUSINESS_LICENSE_ISSUER,NVARCHAR2(250),Nơi cấp giấy phép kinh doanh (mặc định: UBCKNN),,
AUDIT_FIRM,DECISION_NUMBER,NVARCHAR2(30),null,,
AUDIT_FIRM,NOTE,NVARCHAR2(1000),"Ghi chú bổ sung, không bắt buộc",,
AUDIT_FIRM,CREATED_BY,NUMBER(10),ID tài khoản người dùng tạo bản ghi,,FK suy luận → SYS_USER.ID
AUDIT_FIRM,CREATED_AT,TIMESTAMP(6),Thời điểm tạo bản ghi (tự động ghi nhận bởi hệ thống),,
AUDIT_FIRM,LAST_MODIFIED_BY,NUMBER(10),ID tài khoản người dùng cập nhật lần cuối,,FK suy luận → SYS_USER.ID
AUDIT_FIRM,LAST_MODIFIED_AT,TIMESTAMP(6),Thời điểm cập nhật lần cuối (tự động ghi nhận bởi hệ thống),,
AUDIT_FIRM,RECORD_STATUS,NUMBER(1),Trang thai cong ty kiem toan: 1 = Hoat dong; 0 = Ngung hoat dong,,
BANK,ID,NUMBER(10),Khóa chính của bản ghi (ID tự tăng hoặc UUID),PK,
BANK,ADDRESS,VARCHAR2(1000),Địa chỉ trụ sở chính/văn phòng,,
BANK,PHONE,VARCHAR2(50),Số điện thoại liên hệ,,
BANK,EMAIL,VARCHAR2(255),Địa chỉ email liên hệ,,
BANK,ENTERPRISE_CODE,VARCHAR2(50),Mã số doanh nghiệp đăng ký tại Sở KH,,
BANK,TAX_CODE,VARCHAR2(50),Mã số thuế doanh nghiệp,,
BANK,CREATED_AT,TIMESTAMP(6),Thời điểm tạo bản ghi (tự động ghi nhận bởi hệ thống),,
BANK,CREATED_BY,NUMBER(10),ID tài khoản người dùng tạo bản ghi,,FK suy luận → SYS_USER.ID
BANK,BANK_NAME,VARCHAR2(500),Tên ngân hàng,,
BANK,RECORD_STATUS,NUMBER(1),Trang thai ngan hang: 1 = Hoat dong; 0 = Ngung hoat dong,,
BANK,LAST_MODIFIED_BY,NUMBER,ID tài khoản người dùng cập nhật lần cuối,,FK suy luận → SYS_USER.ID
BANK,LAST_MODIFIED_AT,TIMESTAMP(6),Thời điểm cập nhật lần cuối (tự động ghi nhận bởi hệ thống),,
BANK,NAME_EN,VARCHAR2(500 BYTE),Tên đầy đủ bằng tiếng Anh,,
BANK,SHORT_NAME,VARCHAR2(200 BYTE),"Tên viết tắt (VD: SSI, VPS, MBS)",,
BANK,FAX,VARCHAR2(50 BYTE),Số fax,,
BANK,WEBSITE,VARCHAR2(500 BYTE),Địa chỉ website,,
BANK,OPERATION_LICENSE_NUMBER,VARCHAR2(100 BYTE),null,,
BANK,LICENSE_ISSUE_DATE,DATE,null,,
BANK,LICENSE_ISSUER,VARCHAR2(500 BYTE),null,,
BANK,CHARTER_CAPITAL,"NUMBER(20,2)",Vốn điều lệ (đơn vị: đồng),,
BANK,CATEGORY,NUMBER(1),Cột category — xem thêm tài liệu đặc tả SCMS,,
BANK,SETTLEMENT_BANK_DECISION_NUMBER,VARCHAR2(200 BYTE),Số quyết định chỉ định ngân hàng thanh toán,,
BANK,SETTLEMENT_BANK_DECISION_DATE,DATE,null,,
BANK,SETTLEMENT_START_DATE,DATE,Ngày bắt đầu thực hiện chức năng thanh toán,,
BANK,SETTLEMENT_FUNCTION_DESCRIPTION,NCLOB,Mô tả chức năng thanh toán của ngân hàng,,
BANK,BUSINESS_REG_CERT_NUMBER,VARCHAR2(200 BYTE),null,,
BANK,BUSINESS_REG_CERT_DATE,DATE,null,,
BANK,CUSTODIAN_START_DATE,DATE,null,,
BANK,CUSTODIAN_MEMBER_CERT_NUMBER,VARCHAR2(200 BYTE),null,,
BANK,CUSTODIAN_CERT_DATE,DATE,null,,
BANK,CUSTODIAN_MEMBER_CODE,VARCHAR2(200 BYTE),null,,
BANK,CUSTODIAN_FUNCTION_DESCRIPTION,NCLOB,Mô tả chức năng lưu ký của ngân hàng,,
BANK,ATTACHMENT_PATH,VARCHAR2(500 BYTE),Đường dẫn file đính kèm trên hệ thống lưu trữ,,
BANK,NOTE,NCLOB,"Ghi chú bổ sung, không bắt buộc",,
BANK,INPUT_REPORT_DATA,NUMBER(1),null,,
BANK_HISTORY,ID,NUMBER,Khóa chính của bản ghi (ID tự tăng hoặc UUID),PK,
BANK_HISTORY,BANK_ID,NUMBER,FK -> bank: Ngân hàng liên quan,FK,FK → BANK.ID
BANK_HISTORY,NGAY_THUC_HIEN,TIMESTAMP(6),Cột ngay_thuc_hien — xem thêm tài liệu đặc tả SCMS,,
BANK_HISTORY,SU_VU_CODE,VARCHAR2(64 BYTE),Cột su_vu_code — xem thêm tài liệu đặc tả SCMS,,
BANK_HISTORY,EVENT_TYPE_NAME,NVARCHAR2(500),"Ten loai su vu/su kien (luu tru truc tiep, khong FK)",,
BANK_HISTORY,CONTENT_BEFORE,NCLOB,null,,
BANK_HISTORY,CONTENT_AFTER,NCLOB,null,,
BANK_HISTORY,DOCUMENT_NUMBER,NVARCHAR2(200),Số văn bản pháp lý (QĐ/GP/CV/Thông tư),,
BANK_HISTORY,EFFECTIVE_DATE,DATE,Ngày văn bản/thay đổi có hiệu lực,,
BANK_HISTORY,FILE_VAN_BAN_TEN,NVARCHAR2(500),Cột file_van_ban_ten — xem thêm tài liệu đặc tả SCMS,,
BANK_HISTORY,FILE_VAN_BAN_DUONG_DAN,VARCHAR2(500 BYTE),Cột file_van_ban_duong_dan — xem thêm tài liệu đặc tả SCMS,,
BANK_HISTORY,PERFORMED_BY,NUMBER,FK -> sys_user: Người thực hiện,FK,FK suy luận → SYS_USER.ID
BANK_HISTORY,PERFORMER_NAME,NVARCHAR2(255),Tên người thực hiện,,
BANK_PERIODIC_REPORT,ID,NUMBER(19),Khóa chính của bản ghi (ID tự tăng hoặc UUID),PK,
BANK_PERIODIC_REPORT,FORM_REPORT_ID,NUMBER(19),FK -> form_report: Biểu mẫu báo cáo liên quan,FK,FK → FORM_REPORT.ID
BANK_PERIODIC_REPORT,EVENT_TYPE_ID,NUMBER(19),FK -> cat_event_type: Loai su vu/su kien nghiep vu ngan hang,FK,FK → CAT_EVENT_TYPE.ID
BANK_PERIODIC_REPORT,BANK_ID,NUMBER(19),FK -> bank: Ngân hàng liên quan,FK,FK → BANK.ID
BANK_PERIODIC_REPORT,REPORT_NAME,NVARCHAR2(2000),Tên báo cáo/biểu mẫu,,
BANK_PERIODIC_REPORT,REPORT_YEAR,NUMBER(10),null,,
BANK_PERIODIC_REPORT,PERIOD,NUMBER(10),"Kỳ số (1-4 cho quý, 1-12 cho tháng)",,
BANK_PERIODIC_REPORT,REPORT_PERIOD,NVARCHAR2(20),Kỳ báo cáo (Ngày/Tuần/Tháng/Quý/Bán niên/Năm),,
BANK_PERIODIC_REPORT,QUARTER,NUMBER(10),"Quý trong năm (1, 2, 3, 4)",,
BANK_PERIODIC_REPORT,REPORT_MONTH,NUMBER(10),null,,
BANK_PERIODIC_REPORT,START_DATE,DATE,Ngày bắt đầu kỳ báo cáo hoặc hiệu lực,,
BANK_PERIODIC_REPORT,END_DATE,DATE,Ngày kết thúc kỳ báo cáo hoặc hết hiệu lực,,
BANK_PERIODIC_REPORT,SUBMISSION_DEADLINE,DATE,Hạn nộp báo cáo theo quy định,,
BANK_PERIODIC_REPORT,RECORD_STATUS,NUMBER(10),Trang thai bao cao dinh ky ngan hang: 0 = Chua gui; 1 = Da gui; 2 = Da duyet; -1 = Tu choi; 3 = Bi huy,,
BANK_PERIODIC_REPORT,IMPORT_FILE_PATH,NVARCHAR2(2000),Đường dẫn file Excel import dữ liệu,,
BANK_PERIODIC_REPORT,DIGITAL_SIGNATURE_FILE,NVARCHAR2(2000),null,,
BANK_PERIODIC_REPORT,VALID_DIGITAL_SIGNATURE,NUMBER(1),null,,
BANK_PERIODIC_REPORT,VALID_DATA,NUMBER(1),null,,
BANK_PERIODIC_REPORT,SENT_AT,TIMESTAMP(6),Thời điểm gửi thông báo/tin nhắn,,
BANK_PERIODIC_REPORT,SENDER_ID,NUMBER(19),FK -> sys_user: Người gửi thông báo/tin nhắn,FK,FK suy luận → SYS_USER.ID
BANK_PERIODIC_REPORT,APPROVED_AT,TIMESTAMP(6),Thời điểm phê duyệt,,
BANK_PERIODIC_REPORT,APPROVED_BY,NUMBER(19),FK -> sys_user: Người phê duyệt/chấp thuận,FK,FK suy luận → SYS_USER.ID
BANK_PERIODIC_REPORT,REJECTION_REASON,NCLOB,Lý do từ chối báo cáo,,
BANK_PERIODIC_REPORT,NOTE,NCLOB,"Ghi chú bổ sung, không bắt buộc",,
BANK_PERIODIC_REPORT,OVERDUE_DAYS,NUMBER(10),Số ngày nộp báo cáo quá hạn,,
BANK_PERIODIC_REPORT,CANCELLED_AT,TIMESTAMP(6),Thời điểm hủy báo cáo,,
BANK_PERIODIC_REPORT,CANCELLED_BY,NUMBER(19),FK -> sys_user: Người hủy báo cáo,FK,FK suy luận → SYS_USER.ID
BANK_PERIODIC_REPORT,CANCELLATION_REASON,NCLOB,Lý do hủy báo cáo,,
BANK_PERIODIC_REPORT,LAST_MODIFIED_AT,TIMESTAMP(6),Thời điểm cập nhật lần cuối (tự động ghi nhận bởi hệ thống),,
BANK_PERIODIC_REPORT,CREATED_AT,TIMESTAMP(6),Thời điểm tạo bản ghi (tự động ghi nhận bởi hệ thống),,
BANK_PERIODIC_REPORT,SUBMISSION_DEADLINE_AT,TIMESTAMP(0),null,,
BANK_PERIODIC_REPORT_HISTORY,ID,NUMBER(19),Khóa chính của bản ghi (ID tự tăng hoặc UUID),PK,
BANK_PERIODIC_REPORT_HISTORY,BANK_PERIODIC_REPORT_ID,NUMBER(19),FK -> bank_periodic_report: Báo cáo định kỳ ngân hàng liên quan,FK,FK → BANK_PERIODIC_REPORT.ID
BANK_PERIODIC_REPORT_HISTORY,PERFORMED_AT,TIMESTAMP(6),Thời điểm thực hiện,,
BANK_PERIODIC_REPORT_HISTORY,PERFORMER_NAME,NVARCHAR2(255),null,,
BANK_PERIODIC_REPORT_HISTORY,ACTION,NVARCHAR2(100),Tên hành động/thao tác thực hiện,,
BANK_PERIODIC_REPORT_HISTORY,RECORD_STATUS,NUMBER(10),Trang thai lich su bao cao ngan hang (tham chieu BANK_PERIODIC_REPORT.RECORD_STATUS),,
BANK_PERIODIC_REPORT_HISTORY,NOTE,NCLOB,"Ghi chú bổ sung, không bắt buộc",,
BANK_PERIODIC_REPORT_HISTORY,DATA_FILE_PATH,NCLOB,Cột data_file_path — xem thêm tài liệu đặc tả SCMS,,
CATEGORY,ID,RAW,Khóa chính của bản ghi (ID tự tăng hoặc UUID),PK,
CATEGORY,CODE,VARCHAR2(50),"Mã định danh (mã viết tắt, mã nghiệp vụ)",,
CATEGORY,CREATED_AT,TIMESTAMP(6),Thời điểm tạo bản ghi (tự động ghi nhận bởi hệ thống),,
CATEGORY,CREATED_BY,VARCHAR2(100),ID tài khoản người dùng tạo bản ghi,,FK suy luận → SYS_USER.ID
CATEGORY,DESCRIPTION,VARCHAR2(1000),Mô tả chi tiết nội dung/mục đích của bản ghi,,
CATEGORY,ITEM_NAME,VARCHAR2(255),null,,
CATEGORY,RECORD_STATUS,VARCHAR2(20),Trang thai danh muc: ACTIVE = Dang su dung; INACTIVE = Ngung su dung,,
CATEGORY,UPDATED_AT,TIMESTAMP(6),Cột updated_at — xem thêm tài liệu đặc tả SCMS,,
CATEGORY,UPDATED_BY,VARCHAR2(100),Cột updated_by — xem thêm tài liệu đặc tả SCMS,,FK suy luận → SYS_USER.ID
CAT_ALERT,ID,NUMBER(10),Khóa chính của bản ghi (ID tự tăng hoặc UUID),PK,
CAT_ALERT,FORM_REPORT_ID,NUMBER(10),FK -> form_report: Biểu mẫu báo cáo liên quan,FK,FK → FORM_REPORT.ID
CAT_ALERT,FORM_SHEET_CELL_ID,NUMBER(10),null,,FK suy luận → FORM_SHEET_CELL.ID
CAT_ALERT,ALERT_CODE,NVARCHAR2(200),Mã chỉ tiêu cảnh báo,,
CAT_ALERT,ALERT_NAME,NVARCHAR2(2000),Tên chỉ tiêu cảnh báo,,
CAT_ALERT,FORMULA,NVARCHAR2(1020),Công thức tính toán giá trị ô,,
CAT_ALERT,CONDITION,NVARCHAR2(200),Điều kiện áp dụng (biểu thức logic),,
CAT_ALERT,ITEM_VALUE,NVARCHAR2(200),null,,
CAT_ALERT,HIERARCHY_LEVEL,NUMBER(4),null,,
CAT_ALERT,DESCRIPTION,NVARCHAR2(2000),Mô tả chi tiết nội dung/mục đích của bản ghi,,
CAT_ALERT,START_DATE,DATE,Ngày bắt đầu kỳ báo cáo hoặc hiệu lực,,
CAT_ALERT,END_DATE,DATE,Ngày kết thúc kỳ báo cáo hoặc hết hiệu lực,,
CAT_ALERT,CREATED_AT,DATE,Thời điểm tạo bản ghi (tự động ghi nhận bởi hệ thống),,
CAT_ALERT,CREATED_BY,NUMBER(10),ID tài khoản người dùng tạo bản ghi,,FK suy luận → SYS_USER.ID
CAT_ALERT,LAST_MODIFIED_AT,DATE,Thời điểm cập nhật lần cuối (tự động ghi nhận bởi hệ thống),,
CAT_ALERT,LAST_MODIFIED_BY,NUMBER(10),ID tài khoản người dùng cập nhật lần cuối,,FK suy luận → SYS_USER.ID
CAT_ALERT,DELETED,NUMBER(1),"Cờ xóa mềm: 0=Chưa xóa (đang sử dụng), 1=Đã xóa",,
CAT_ALERT,RECORD_STATUS,NUMBER,Trang thai ban ghi danh muc canh bao: 1 = Dang su dung; 0 = Ngung su dung,,
CAT_BUSINESS_LINE,ID,NUMBER(10),Khóa chính của bản ghi (ID tự tăng hoặc UUID),PK,
CAT_BUSINESS_LINE,BUSINESS_LINE_CODE,NVARCHAR2(50),Mã nghiệp vụ kinh doanh chứng khoán,,
CAT_BUSINESS_LINE,BUSINESS_LINE_NAME,NVARCHAR2(250),Tên nghiệp vụ kinh doanh chứng khoán,,
CAT_BUSINESS_LINE,NOTE,NVARCHAR2(1000),"Ghi chú bổ sung, không bắt buộc",,
CAT_BUSINESS_LINE,CREATED_BY,NUMBER(10),ID tài khoản người dùng tạo bản ghi,,FK suy luận → SYS_USER.ID
CAT_BUSINESS_LINE,CREATED_AT,TIMESTAMP(6),Thời điểm tạo bản ghi (tự động ghi nhận bởi hệ thống),,
CAT_BUSINESS_LINE,RECORD_STATUS,NUMBER(1),Trang thai ban ghi nghiep vu kinh doanh: 1 = Dang su dung; 0 = Ngung su dung,,
CAT_BUSINESS_LINE,LEGAL_CAPITAL,NUMBER(38),null,,
CAT_COMPANY_TYPE,ID,NUMBER(10),Khóa chính của bản ghi (ID tự tăng hoặc UUID),PK,
CAT_COMPANY_TYPE,COMPANY_TYPE_CODE,NVARCHAR2(50),Mã loại hình doanh nghiệp,,
CAT_COMPANY_TYPE,COMPANY_TYPE_NAME,NVARCHAR2(250),Tên loại hình doanh nghiệp,,
CAT_COMPANY_TYPE,NOTE,NVARCHAR2(1000),"Ghi chú bổ sung, không bắt buộc",,
CAT_COMPANY_TYPE,CREATED_BY,NUMBER(10),ID tài khoản người dùng tạo bản ghi,,FK suy luận → SYS_USER.ID
CAT_COMPANY_TYPE,CREATED_AT,TIMESTAMP(6),Thời điểm tạo bản ghi (tự động ghi nhận bởi hệ thống),,
CAT_COMPANY_TYPE,RECORD_STATUS,NUMBER(1),Trang thai ban ghi loai hinh cong ty: 1 = Dang su dung; 0 = Ngung su dung,,
CAT_COMPANY_TYPE,JOINT_STOCK_COMPANY,NUMBER(1),"Cờ là công ty cổ phần: 1=Có (tính số lượng CP), 0=Không",,
