Tên bảng,Tên trường,Kiểu dữ liệu,Mô tả,Khóa,Ghi chú (FK suy luận)
INSPECTION_TEAM,INSPECTION_ANNUAL_PLAN_ID,VARCHAR2(36 CHAR),FK -> inspection_annual_plan (chỉ có khi form_type=PERIODIC),FK,FK → INSPECTION_ANNUAL_PLAN.ID
INSPECTION_TEAM,PLAN_YEAR,"NUMBER(4,0)",Năm thanh tra,,
INSPECTION_TEAM,FORM_TYPE,VARCHAR2(50 CHAR),"Hình thức: PERIODIC (Định kỳ), UNSCHEDULED (Đột xuất)",,
INSPECTION_TEAM,START_DATE,DATE,Ngày bắt đầu đoàn thanh tra,,
INSPECTION_TEAM,END_DATE,DATE,Ngày kết thúc đoàn thanh tra (phải >= start_date),,
INSPECTION_TEAM,DURATION_DAYS,"NUMBER(5,0)","Thời hạn thanh tra (số ngày, chỉ nhập số nguyên > 0)",,
INSPECTION_TEAM,DECISION_NUMBER,VARCHAR2(100 CHAR),Số quyết định thanh tra (UNIQUE trên phân hệ),,
INSPECTION_TEAM,DECISION_DATE,DATE,Ngày ban hành quyết định thanh tra,,
INSPECTION_TEAM,DECISION_NAME,VARCHAR2(500 CHAR),Tên quyết định thanh tra,,
INSPECTION_TEAM,ANNOUNCEMENT_DATE,DATE,Ngày công bố quyết định thanh tra,,
INSPECTION_TEAM,CONTENT,CLOB,Nội dung tổng quát cuộc thanh tra,,
INSPECTION_TEAM,INSPECTION_PERIOD_FROM,DATE,Thời kỳ thanh tra - Từ ngày,,
INSPECTION_TEAM,INSPECTION_PERIOD_TO,DATE,Thời kỳ thanh tra - Đến ngày,,
INSPECTION_TEAM,ANTI_MONEY_LAUNDERING,"NUMBER(1,0)","Có thanh tra PCRT: 0=Không, 1=Có",,
INSPECTION_TEAM,ABNORMAL_TRANSACTION_CHECK,"NUMBER(1,0)","Kiểm tra giao dịch bất thường: 0=Không, 1=Có",,
INSPECTION_TEAM,NOTE,CLOB,Ghi chú bổ sung,,
INSPECTION_TEAM,CREATED_AT,DATE,Thời điểm tạo bản ghi,,
INSPECTION_TEAM,LAST_MODIFIED_AT,DATE,Thời điểm cập nhật gần nhất,,
INSPECTION_TEAM,CREATED_BY,VARCHAR2(100 CHAR),ID người dùng tạo bản ghi,,FK suy luận → system_user.ID
INSPECTION_TEAM,LAST_MODIFIED_BY,VARCHAR2(100 CHAR),ID người dùng cập nhật gần nhất,,FK suy luận → system_user.ID
INSPECTION_TEAM,VERSION,"NUMBER(10,0)",Số phiên bản bản ghi (optimistic locking),,
INSPECTION_TEAM,DELETED,"NUMBER(1,0)","Cờ xóa mềm: 0=Chưa xóa, 1=Đã xóa",,
INSPECTION_TEAM,VERIFICATION_MINUTES_SIGN_DATE,DATE,Ngày ký biên bản xác minh — mốc tính thời hạn lập kết luận thanh tra; phải nhập trước khi hệ thống gửi nhắc nhở kết luận,,
INSPECTION_TEAM_MEMBER,ID,VARCHAR2(36 CHAR),Khóa chính UUID,PK,
INSPECTION_TEAM_MEMBER,INSPECTION_TEAM_ID,VARCHAR2(36 CHAR),FK -> inspection_team,FK,FK → INSPECTION_TEAM.ID
INSPECTION_TEAM_MEMBER,USER_ID,VARCHAR2(36 CHAR),ID người dùng trong hệ thống,,FK suy luận → system_user.ID
INSPECTION_TEAM_MEMBER,USER_FULL_NAME,VARCHAR2(200 CHAR),Họ tên đầy đủ thành viên đoàn thanh tra,,
INSPECTION_TEAM_MEMBER,USER_ACCOUNT,VARCHAR2(100 CHAR),Tài khoản đăng nhập hệ thống của thành viên,,
INSPECTION_TEAM_MEMBER,DEPARTMENT_ID,VARCHAR2(36 CHAR),ID phòng ban/đơn vị của thành viên,,FK suy luận → DEPARTMENTS.ID
INSPECTION_TEAM_MEMBER,DEPARTMENT_NAME,VARCHAR2(200 CHAR),Tên phòng ban/đơn vị của thành viên,,
INSPECTION_TEAM_MEMBER,ROLE_IN_TEAM,VARCHAR2(50 CHAR),"Vai trò: LEADER (Trưởng đoàn), SECRETARY (Thư ký đoàn), MEMBER (Thành viên - mặc định)",,
INSPECTION_TEAM_MEMBER,CREATED_AT,DATE,Thời điểm tạo bản ghi,,
INSPECTION_TEAM_MEMBER,LAST_MODIFIED_AT,DATE,Thời điểm cập nhật gần nhất,,
INSPECTION_TEAM_MEMBER,CREATED_BY,VARCHAR2(100 CHAR),ID người dùng tạo bản ghi,,FK suy luận → system_user.ID
INSPECTION_TEAM_MEMBER,LAST_MODIFIED_BY,VARCHAR2(100 CHAR),ID người dùng cập nhật gần nhất,,FK suy luận → system_user.ID
INSPECTION_TEAM_MEMBER,VERSION,"NUMBER(10,0)",Số phiên bản bản ghi (optimistic locking),,
INSPECTION_TEAM_MEMBER,DELETED,"NUMBER(1,0)","Cờ xóa mềm: 0=Chưa xóa, 1=Đã xóa",,
INSPECTION_TEAM_TARGET,ID,VARCHAR2(36 CHAR),Khóa chính UUID,PK,
INSPECTION_TEAM_TARGET,INSPECTION_TEAM_ID,VARCHAR2(36 CHAR),FK -> inspection_team,FK,FK → INSPECTION_TEAM.ID
INSPECTION_TEAM_TARGET,TARGET_TYPE,VARCHAR2(50 CHAR),"Loại đối tượng thanh tra: SECURITIES_COMPANY, FUND_MANAGEMENT_COMPANY, PUBLIC_COMPANY, AUDIT_COMPANY, CRYPTO_SERVICE_PROVIDER, INDIVIDUAL, ORGANIZATION",,
INSPECTION_TEAM_TARGET,TARGET_REFERENCE_ID,VARCHAR2(36 CHAR),ID tham chiếu đối tượng thanh tra trong hệ thống nguồn (SCMS/FMS/IDS),,
INSPECTION_TEAM_TARGET,TARGET_NAME,VARCHAR2(500 CHAR),Tên đối tượng thanh tra,,
INSPECTION_TEAM_TARGET,CREATED_AT,DATE,Thời điểm tạo bản ghi,,
INSPECTION_TEAM_TARGET,LAST_MODIFIED_AT,DATE,Thời điểm cập nhật gần nhất,,
INSPECTION_TEAM_TARGET,CREATED_BY,VARCHAR2(100 CHAR),ID người dùng tạo bản ghi,,FK suy luận → system_user.ID
INSPECTION_TEAM_TARGET,LAST_MODIFIED_BY,VARCHAR2(100 CHAR),ID người dùng cập nhật gần nhất,,FK suy luận → system_user.ID
INSPECTION_TEAM_TARGET,VERSION,"NUMBER(10,0)",Số phiên bản bản ghi (optimistic locking),,
INSPECTION_TEAM_TARGET,DELETED,"NUMBER(1,0)","Cờ xóa mềm: 0=Chưa xóa, 1=Đã xóa",,
INSPECTION_TEAM_TARGET,CONTENT,CLOB,Nội dung thanh tra đối với đối tượng này,,
INSPECTION_TEAM_TARGET,INSPECTION_PERIOD_FROM,DATE,Thời kỳ thanh tra từ (per-target),,
INSPECTION_TEAM_TARGET,INSPECTION_PERIOD_TO,DATE,Thời kỳ thanh tra đến (per-target),,
INSPECTION_TEAM_TARGET,ANTI_MONEY_LAUNDERING,"NUMBER(1,0)","Có/không thanh tra về PCRT: 1=Có, 0=Không",,
INSPECTION_TEAM_TARGET,ABNORMAL_TRANSACTION_CHECK,"NUMBER(1,0)","Kiểm tra giao dịch bất thường: 1=Có, 0=Không. Nếu =1 thì không tạo thông báo kết quả kiểm tra",,
INSPECTION_TEAM_TARGET,NOTE,CLOB,Ghi chú (per-target),,
INSPECTION_CONCLUSION,ID,VARCHAR2(36 CHAR),Khóa chính UUID,PK,
INSPECTION_CONCLUSION,INSPECTION_TEAM_ID,VARCHAR2(36 CHAR),FK -> inspection_team: hồ sơ đoàn thanh tra liên quan,FK,FK → INSPECTION_TEAM.ID
INSPECTION_CONCLUSION,CONCLUSION_NUMBER,VARCHAR2(100 CHAR),Số kết luận thanh tra,,
INSPECTION_CONCLUSION,ISSUED_DATE,DATE,Ngày ban hành kết luận thanh tra,,
INSPECTION_CONCLUSION,ANNOUNCED_DATE,DATE,Ngày công bố kết luận thanh tra,,
INSPECTION_CONCLUSION,TARGET_TYPE,VARCHAR2(50 CHAR),"Loại đối tượng thanh tra: SECURITIES_COMPANY, FUND_MANAGEMENT_COMPANY, PUBLIC_COMPANY",,
INSPECTION_CONCLUSION,TARGET_REFERENCE_ID,VARCHAR2(36 CHAR),ID tham chiếu đối tượng thanh tra trong hệ thống nguồn,,
INSPECTION_CONCLUSION,TARGET_NAME,VARCHAR2(500 CHAR),Tên đối tượng thanh tra,,
INSPECTION_CONCLUSION,CONTENT,CLOB,Nội dung kết luận thanh tra,,
INSPECTION_CONCLUSION,GOVERNMENT_INSPECTOR_SENT_DATE,DATE,Ngày gửi cho Thanh tra Chính phủ,,
INSPECTION_CONCLUSION,RECOMMENDATION,CLOB,Ý kiến kiến nghị trong kết luận thanh tra,,
INSPECTION_CONCLUSION,EXECUTION_STATUS,VARCHAR2(50 CHAR),"Trạng thái thực hiện: NOT_EXECUTED (Chưa thực hiện), FULLY_EXECUTED (Đã khắc phục xong), PARTIALLY_EXECUTED (Đã khắc phục 1 phần)",,
INSPECTION_CONCLUSION,EXECUTION_DESCRIPTION,CLOB,Mô tả tình hình thực hiện kết luận thanh tra (xử lý sau thanh tra),,
INSPECTION_CONCLUSION,CREATED_AT,DATE,Thời điểm tạo bản ghi,,
INSPECTION_CONCLUSION,LAST_MODIFIED_AT,DATE,Thời điểm cập nhật gần nhất,,
INSPECTION_CONCLUSION,CREATED_BY,VARCHAR2(100 CHAR),ID người dùng tạo bản ghi,,FK suy luận → system_user.ID
INSPECTION_CONCLUSION,LAST_MODIFIED_BY,VARCHAR2(100 CHAR),ID người dùng cập nhật gần nhất,,FK suy luận → system_user.ID
INSPECTION_CONCLUSION,VERSION,"NUMBER(10,0)",Số phiên bản bản ghi (optimistic locking),,
INSPECTION_CONCLUSION,DELETED,"NUMBER(1,0)","Cờ xóa mềm: 0=Chưa xóa, 1=Đã xóa",,
INSPECTION_CONCLUSION_REMEDIAL,ID,VARCHAR2(36 CHAR),Khóa chính UUID,PK,
INSPECTION_CONCLUSION_REMEDIAL,INSPECTION_CONCLUSION_ID,VARCHAR2(36 CHAR),FK -> inspection_conclusion,FK,FK → INSPECTION_CONCLUSION.ID
INSPECTION_CONCLUSION_REMEDIAL,DESCRIPTION,CLOB,Nội dung biện pháp khắc phục trong kết luận thanh tra,,
INSPECTION_CONCLUSION_REMEDIAL,SORT_ORDER,"NUMBER(5,0)",Thứ tự hiển thị biện pháp khắc phục,,
INSPECTION_CONCLUSION_REMEDIAL,CREATED_AT,DATE,Thời điểm tạo bản ghi,,
INSPECTION_CONCLUSION_REMEDIAL,LAST_MODIFIED_AT,DATE,Thời điểm cập nhật gần nhất,,
INSPECTION_CONCLUSION_REMEDIAL,CREATED_BY,VARCHAR2(100 CHAR),ID người dùng tạo bản ghi,,FK suy luận → system_user.ID
INSPECTION_CONCLUSION_REMEDIAL,LAST_MODIFIED_BY,VARCHAR2(100 CHAR),ID người dùng cập nhật gần nhất,,FK suy luận → system_user.ID
INSPECTION_CONCLUSION_REMEDIAL,VERSION,"NUMBER(10,0)",Số phiên bản bản ghi (optimistic locking),,
INSPECTION_CONCLUSION_REMEDIAL,DELETED,"NUMBER(1,0)","Cờ xóa mềm: 0=Chưa xóa, 1=Đã xóa",,
INSPECTION_REPORT_OUTLINE,ID,VARCHAR2(36 CHAR),Khóa chính UUID,PK,
INSPECTION_REPORT_OUTLINE,TITLE,VARCHAR2(500 CHAR),Tiêu đề đề cương báo cáo về công tác thanh tra,,
INSPECTION_REPORT_OUTLINE,PERIOD_TYPE,VARCHAR2(50 CHAR),"Loại kỳ: QUARTER, HALF_YEAR, NINE_MONTHS, YEAR",,
INSPECTION_REPORT_OUTLINE,PERIOD_VALUE,"NUMBER(2,0)",Giá trị kỳ báo cáo (số quý/tháng tương ứng period_type),,
INSPECTION_REPORT_OUTLINE,REPORT_YEAR,"NUMBER(4,0)",Năm báo cáo,,
INSPECTION_REPORT_OUTLINE,NOTE,CLOB,Ghi chú bổ sung,,
INSPECTION_REPORT_OUTLINE,CREATED_AT,DATE,Thời điểm tạo bản ghi,,
INSPECTION_REPORT_OUTLINE,LAST_MODIFIED_AT,DATE,Thời điểm cập nhật gần nhất,,
INSPECTION_REPORT_OUTLINE,CREATED_BY,VARCHAR2(100 CHAR),ID người dùng tạo bản ghi,,FK suy luận → system_user.ID
INSPECTION_REPORT_OUTLINE,LAST_MODIFIED_BY,VARCHAR2(100 CHAR),ID người dùng cập nhật gần nhất,,FK suy luận → system_user.ID
INSPECTION_REPORT_OUTLINE,VERSION,"NUMBER(10,0)",Số phiên bản bản ghi (optimistic locking),,
INSPECTION_REPORT_OUTLINE,DELETED,"NUMBER(1,0)","Cờ xóa mềm: 0=Chưa xóa, 1=Đã xóa",,
POST_INSPECTION_PROCESSING,ID,VARCHAR2(36 CHAR),Khóa chính UUID,PK,
POST_INSPECTION_PROCESSING,INSPECTION_CONCLUSION_ID,VARCHAR2(36 CHAR),FK -> inspection_conclusion: kết luận thanh tra liên quan,FK,FK → INSPECTION_CONCLUSION.ID
POST_INSPECTION_PROCESSING,REQUIREMENT_TYPE,VARCHAR2(50 CHAR),Loại yêu cầu xử lý sau thanh tra,,
POST_INSPECTION_PROCESSING,RESPONSIBLE_PARTY,VARCHAR2(500 CHAR),Đơn vị/cá nhân chịu trách nhiệm thực hiện kiến nghị,,
POST_INSPECTION_PROCESSING,DUE_DATE,DATE,Thời hạn thực hiện kiến nghị theo kết luận thanh tra,,
POST_INSPECTION_PROCESSING,STATUS,VARCHAR2(50 CHAR),"Trạng thái: PENDING (Chưa thực hiện - mặc định), IN_PROGRESS (Đang thực hiện), PARTIALLY_DONE (Thực hiện một phần), COMPLETED (Hoàn thành), OVERDUE (Quá hạn)",,
POST_INSPECTION_PROCESSING,IMPLEMENTATION_NOTES,CLOB,Mô tả chi tiết tình hình thực hiện kết luận,,
POST_INSPECTION_PROCESSING,LAST_UPDATED_DATE,DATE,Ngày cập nhật tình hình thực hiện gần nhất,,
POST_INSPECTION_PROCESSING,MONITORING_OFFICER_ID,VARCHAR2(36 CHAR),ID cán bộ phụ trách theo dõi xử lý sau thanh tra,,FK suy luận → system_user.ID
POST_INSPECTION_PROCESSING,MONITORING_OFFICER_NAME,VARCHAR2(200 CHAR),Tên cán bộ phụ trách theo dõi xử lý sau thanh tra,,
POST_INSPECTION_PROCESSING,CREATED_AT,DATE,Thời điểm tạo bản ghi,,
POST_INSPECTION_PROCESSING,CREATED_BY,VARCHAR2(200 CHAR),ID người dùng tạo bản ghi,,FK suy luận → system_user.ID
POST_INSPECTION_PROCESSING,LAST_MODIFIED_AT,TIMESTAMP(6),Thời điểm cập nhật gần nhất,,
POST_INSPECTION_PROCESSING,LAST_MODIFIED_BY,VARCHAR2(50 CHAR),ID người dùng cập nhật gần nhất,,FK suy luận → system_user.ID
POST_INSPECTION_PROCESSING,VERSION,"NUMBER(10,0)",Số phiên bản bản ghi (optimistic locking),,
POST_INSPECTION_PROCESSING,DELETED,"NUMBER(1,0)","Cờ xóa mềm: 0=Chưa xóa, 1=Đã xóa",,
POST_INSPECTION_PROCESSING,REQUIREMENT_SUMMARY,CLOB,Tóm tắt yêu cầu/kiến nghị cần thực hiện từ kết luận thanh tra,,
POST_INSPECTION_PROCESSING,RESULT_SUMMARY,CLOB,Kết quả xử lý sau thanh tra,,
PROACTIVE_NOTICE,ID,VARCHAR2(36 BYTE),Khóa chính UUID,PK,
PROACTIVE_NOTICE,TITLE,VARCHAR2(500 BYTE),Tiêu đề thông báo chủ động gửi đến công ty,,
PROACTIVE_NOTICE,CONTENT,CLOB,Nội dung thông báo chủ động,,
PROACTIVE_NOTICE,NOTICE_TYPE,VARCHAR2(100 BYTE),"Loại thông báo: PENALTY_DECISION (Quyết định xử phạt VPHC), MARKET_SECURITY_MEASURE (Quyết định BPBĐ an ninh thị trường), GUIDANCE_DOCUMENT (Công văn hướng dẫn), OTHER (Thông báo khác)",,
PROACTIVE_NOTICE,PRIORITY,VARCHAR2(50 BYTE),"Mức độ ưu tiên: NORMAL (Bình thường), URGENT (Khẩn)",,
PROACTIVE_NOTICE,SENDER_ID,VARCHAR2(100 BYTE),ID cán bộ Thanh tra gửi thông báo,,FK suy luận → system_user.ID
PROACTIVE_NOTICE,SENDER_NAME,VARCHAR2(200 BYTE),Tên cán bộ Thanh tra gửi thông báo,,
PROACTIVE_NOTICE,SENT_AT,TIMESTAMP(6),Thời điểm gửi thông báo,,
PROACTIVE_NOTICE,STATUS,VARCHAR2(50 BYTE),"Trạng thái: DRAFT (Nháp), SENT (Đã gửi) — sau khi SENT không thể sửa hoặc thu hồi",,
PROACTIVE_NOTICE,ATTACHMENT_IDS_JSON,CLOB,JSON danh sách ID file đính kèm thông báo,,
PROACTIVE_NOTICE,CREATED_AT,TIMESTAMP(6),Thời điểm tạo bản ghi,,
PROACTIVE_NOTICE,LAST_MODIFIED_AT,TIMESTAMP(6),Thời điểm cập nhật gần nhất,,
PROACTIVE_NOTICE,CREATED_BY,VARCHAR2(200 BYTE),ID người dùng tạo bản ghi,,FK suy luận → system_user.ID
PROACTIVE_NOTICE,LAST_MODIFIED_BY,VARCHAR2(200 BYTE),ID người dùng cập nhật gần nhất,,FK suy luận → system_user.ID
PROACTIVE_NOTICE,VERSION,"NUMBER(10,0)",Số phiên bản bản ghi (optimistic locking),,
PROACTIVE_NOTICE,DELETED,"NUMBER(1,0)","Cờ xóa mềm: 0=Chưa xóa, 1=Đã xóa",,
PROACTIVE_NOTICE_RECIPIENT,ID,VARCHAR2(36 BYTE),Khóa chính UUID,PK,
PROACTIVE_NOTICE_RECIPIENT,PROACTIVE_NOTICE_ID,VARCHAR2(36 BYTE),FK -> proactive_notice,FK,FK → PROACTIVE_NOTICE.ID
PROACTIVE_NOTICE_RECIPIENT,COMPANY_CODE,VARCHAR2(100 BYTE),Mã công ty nhận thông báo (CTCK hoặc CTQLQ),,
PROACTIVE_NOTICE_RECIPIENT,COMPANY_NAME,VARCHAR2(500 BYTE),Tên công ty nhận thông báo,,
PROACTIVE_NOTICE_RECIPIENT,COMPANY_TYPE,VARCHAR2(50 BYTE),"Loại công ty: SECURITIES_COMPANY (CTCK), FUND_MANAGEMENT_COMPANY (CT QLQ)",,
PROACTIVE_NOTICE_RECIPIENT,CONFIRMATION_STATUS,VARCHAR2(50 BYTE),"Trạng thái xác nhận: PENDING (Chưa xác nhận), CONFIRMED (Đã xác nhận)",,
PROACTIVE_NOTICE_RECIPIENT,CONFIRMED_AT,TIMESTAMP(6),Thời điểm công ty xác nhận đã nhận thông báo,,
PROACTIVE_NOTICE_RECIPIENT,CONFIRMED_BY,VARCHAR2(200 BYTE),Người đại diện công ty xác nhận nhận thông báo,,
PROACTIVE_NOTICE_RECIPIENT,PUSH_STATUS,VARCHAR2(50 BYTE),"Trạng thái đẩy thông báo sang SCMS/FMS: PENDING (Chờ gửi), SUCCESS (Thành công), FAILED (Thất bại)",,
PROACTIVE_NOTICE_RECIPIENT,PUSH_ERROR,VARCHAR2(1000 BYTE),Thông tin lỗi khi đẩy thông báo thất bại,,
PROACTIVE_NOTICE_RECIPIENT,CREATED_AT,TIMESTAMP(6),Thời điểm tạo bản ghi,,
PROACTIVE_NOTICE_RECIPIENT,LAST_MODIFIED_AT,TIMESTAMP(6),Thời điểm cập nhật gần nhất,,
PROACTIVE_NOTICE_RECIPIENT,CREATED_BY,VARCHAR2(200 BYTE),ID người dùng tạo bản ghi,,FK suy luận → system_user.ID
PROACTIVE_NOTICE_RECIPIENT,LAST_MODIFIED_BY,VARCHAR2(200 BYTE),ID người dùng cập nhật gần nhất,,FK suy luận → system_user.ID
PROACTIVE_NOTICE_RECIPIENT,VERSION,"NUMBER(10,0)",Số phiên bản bản ghi (optimistic locking),,
PROACTIVE_NOTICE_RECIPIENT,DELETED,"NUMBER(1,0)","Cờ xóa mềm: 0=Chưa xóa, 1=Đã xóa",,
EXAMINATION_ANNUAL_PLAN,ID,VARCHAR2(36 CHAR),Khóa chính UUID,PK,
EXAMINATION_ANNUAL_PLAN,NAME,VARCHAR2(500 CHAR),Tên kế hoạch kiểm tra chuyên đề hàng năm,,
EXAMINATION_ANNUAL_PLAN,PLAN_YEAR,"NUMBER(4,0)","Năm kiểm tra, UNIQUE (mỗi năm chỉ 1 kế hoạch)",,
EXAMINATION_ANNUAL_PLAN,DECISION_NUMBER,VARCHAR2(100 CHAR),Số quyết định phê duyệt kế hoạch (bắt buộc khi status=APPROVED),,
EXAMINATION_ANNUAL_PLAN,DECISION_DATE,DATE,Ngày quyết định phê duyệt (bắt buộc khi status=APPROVED),,
EXAMINATION_ANNUAL_PLAN,STATUS,VARCHAR2(50 CHAR),"Trạng thái: DRAFT (Dự thảo), APPROVED (Đã duyệt)",,
EXAMINATION_ANNUAL_PLAN,NOTE,CLOB,Ghi chú bổ sung,,
EXAMINATION_ANNUAL_PLAN,CREATED_AT,DATE,Thời điểm tạo bản ghi,,
EXAMINATION_ANNUAL_PLAN,LAST_MODIFIED_AT,DATE,Thời điểm cập nhật gần nhất,,
EXAMINATION_ANNUAL_PLAN,CREATED_BY,VARCHAR2(100 CHAR),ID người dùng tạo bản ghi,,FK suy luận → system_user.ID
EXAMINATION_ANNUAL_PLAN,LAST_MODIFIED_BY,VARCHAR2(100 CHAR),ID người dùng cập nhật gần nhất,,FK suy luận → system_user.ID
EXAMINATION_ANNUAL_PLAN,VERSION,"NUMBER(10,0)",Số phiên bản bản ghi (optimistic locking),,
EXAMINATION_ANNUAL_PLAN,DELETED,"NUMBER(1,0)","Cờ xóa mềm: 0=Chưa xóa, 1=Đã xóa",,
EXAMINATION_ANNUAL_PLAN_TARGET,ID,VARCHAR2(36 CHAR),Khóa chính UUID,PK,
EXAMINATION_ANNUAL_PLAN_TARGET,EXAMINATION_ANNUAL_PLAN_ID,VARCHAR2(36 CHAR),FK -> examination_annual_plan,FK,FK → EXAMINATION_ANNUAL_PLAN.ID
EXAMINATION_ANNUAL_PLAN_TARGET,TARGET_TYPE,VARCHAR2(50 CHAR),"Loại đối tượng: SECURITIES_COMPANY (CTCK), FUND_MANAGEMENT_COMPANY (CTQLQ), PUBLIC_COMPANY (CTĐC)",,
EXAMINATION_ANNUAL_PLAN_TARGET,TARGET_REFERENCE_ID,VARCHAR2(36 CHAR),ID tham chiếu đối tượng trong hệ thống nguồn (IDS/SCMS/FMS),,
EXAMINATION_ANNUAL_PLAN_TARGET,TARGET_NAME,VARCHAR2(500 CHAR),Tên đối tượng kiểm tra,,
EXAMINATION_ANNUAL_PLAN_TARGET,PLANNED_CONTENT,CLOB,Nội dung kiểm tra dự kiến,,
EXAMINATION_ANNUAL_PLAN_TARGET,PLANNED_QUARTER,"NUMBER(1,0)","Quý kiểm tra dự kiến: 1, 2, 3, 4",,
EXAMINATION_ANNUAL_PLAN_TARGET,LEADING_UNIT_ID,VARCHAR2(36 CHAR),ID đơn vị chủ trì kiểm tra,,
EXAMINATION_ANNUAL_PLAN_TARGET,LEADING_UNIT_NAME,VARCHAR2(200 CHAR),Tên đơn vị chủ trì kiểm tra,,
EXAMINATION_ANNUAL_PLAN_TARGET,CREATED_AT,DATE,Thời điểm tạo bản ghi,,
EXAMINATION_ANNUAL_PLAN_TARGET,LAST_MODIFIED_AT,DATE,Thời điểm cập nhật gần nhất,,
EXAMINATION_ANNUAL_PLAN_TARGET,CREATED_BY,VARCHAR2(100 CHAR),ID người dùng tạo bản ghi,,FK suy luận → system_user.ID
EXAMINATION_ANNUAL_PLAN_TARGET,LAST_MODIFIED_BY,VARCHAR2(100 CHAR),ID người dùng cập nhật gần nhất,,FK suy luận → system_user.ID
