attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Short Sell Type Code,Phân loại bán khống: 00=Bình thường / 10=Lệnh bán khống.,Classification Value,true,false,draft,OrderTrade.Order_HOSE.Short Sell Indicator,"Scheme: ORDERTRADE_SHORT_SELL_TYPE. Chỉ có trên HOSE — nullable trên entity gộp.",ORDERTRADE_SHORT_SELL_TYPE,
Market Maker Order Indicator,Cờ lệnh nhà tạo lập thị trường: Y=Có / N=Không.,Indicator,true,false,draft,OrderTrade.Order_HOSE.Market Maker Order,Giá trị tường minh Y/N — dùng Indicator thay vì Boolean vì nguồn không lưu true/false.,,
Order Price,Giá đặt lệnh. 0 nếu Market order hoặc lệnh hủy.,Currency Amount,true,false,draft,OrderTrade.Order_HOSE.Order Price,"Nguồn Number(15) — khớp domain. Nullable vì Market order có giá trị 0 (có thể ETL chuẩn hóa 0 → NULL).",,
Order Volume,Khối lượng đặt lệnh.,Small Counter,false,false,draft,OrderTrade.Order_HOSE.Order VOL,"Nguồn Number(10). Khối lượng lệnh — giá trị nguyên dương, dùng Small Counter.",,
Matched Volume,Tổng khối lượng đã khớp của lệnh (tích lũy đến thời điểm event này).,Small Counter,true,false,draft,OrderTrade.Order_HOSE.Matched VOL,Nguồn Number(10). Giá trị tích lũy tại thời điểm event — đúng cho Fact Append.,,
Remaining Volume,Khối lượng còn lại chưa khớp. Bằng Order VOL − Matched VOL − Cancelled VOL.,Small Counter,true,false,draft,OrderTrade.Order_HOSE.Order Rqty,Nguồn Number(10).,,
Immediate Matched Volume,Khối lượng khớp ngay tại thời điểm hệ thống ghi nhận lệnh.,Small Counter,true,false,draft,OrderTrade.Order_HOSE.Immed. Matched VOL,"Khác Matched VOL (tích lũy) — đây là khối lượng khớp tức thì tại event này. Giữ nguyên theo T1-04 confirm.",,
Execution Price,Giá khớp lệnh thực tế snapshot tại thời điểm event lệnh.,Currency Amount,true,false,draft,OrderTrade.Order_HOSE.Execution Price,"Snapshot giá khớp tại event lệnh — khác với Exec Price trên Trade (confirmed per-match). Nullable vì lệnh chưa khớp. Giữ theo T1-04 confirm.",,
Last Traded Price,Last Traded Price — giá khớp gần nhất trên thị trường tại thời điểm đặt lệnh.,Currency Amount,true,false,draft,OrderTrade.Order_HOSE.LTP,"Market reference snapshot tại thời điểm đặt lệnh. Giữ theo T1-04 confirm.",,
Order Price Vs Ltp,Chênh lệch giữa giá đặt và LTP tại thời điểm đặt lệnh (Order Price − LTP).,Currency Amount,true,false,draft,OrderTrade.Order_HOSE.Order Price-LTP,"Derived từ Order Price và LTP trên cùng bản ghi. Giữ nguyên từ nguồn theo T1-04 confirm — không tính lại trên Atomic.",,
Buy Up Sell Down Amount,Mức tăng/giảm giá so với giá tham chiếu theo giá trị tiền.,Currency Amount,true,false,draft,OrderTrade.Order_HOSE.Buy Up/Sell Down Amt,"Nguồn Number(15). Giữ theo T1-04 confirm.",,
Buy Up Sell Down Tick,Mức tăng/giảm theo số bước giá (tick).,Small Counter,true,false,draft,OrderTrade.Order_HOSE.Buy Up/Sell Down Tick,"Nguồn Number. Giữ theo T1-04 confirm.",,
Matched Ratio,Tỷ lệ khớp lệnh = Matched VOL / Order VOL.,Percentage,true,false,draft,OrderTrade.Order_HOSE.Matched Ratio,"Nguồn Number — dạng phần trăm. ETL cần verify đơn vị nguồn (0–1 hay 0–100) và chuẩn hóa sang Percentage domain. Giữ theo T1-04 confirm.",,
New High Low Price Indicator,Đánh dấu nếu lệnh tạo giá cao/thấp mới trong ngày theo mã chứng khoán.,Indicator,true,false,draft,OrderTrade.Order_HOSE.New High/Low Price,"Nguồn Character — giá trị tường minh. Giữ theo T1-04 confirm.",,
Expected Execution Price,Giá khớp dự kiến dựa trên thị trường hiện tại (estimated — không phải confirmed).,Currency Amount,true,false,draft,OrderTrade.Order_HOSE.Expected execution price,"Nguồn Number(15). Giữ theo T1-04 confirm — cần chú ý phân biệt với Execution Price (confirmed).",,
Expected Execution Volume,Khối lượng khớp dự kiến (estimated — không phải confirmed).,Small Counter,true,false,draft,OrderTrade.Order_HOSE.Expected execution volume,"Nguồn Number(10). Giữ theo T1-04 confirm.",,
Icd Bug Quantity,Khối lượng điều chỉnh lỗi trong hệ thống giao dịch KRX (operational).,Small Counter,true,false,draft,OrderTrade.Order_HOSE.Icd-Bug Qty,"Nguồn Number — operational correction field. Giữ theo T1-05 confirm: lấy đủ các trường nguồn OrderTrade.",,
Member Code,Mã công ty chứng khoán (thành viên giao dịch). Ví dụ: 003=SSI / 011=HSC.,Text,false,false,draft,OrderTrade.Order_HOSE.BRK #,FK suy luận đến Member entity ngoài scope — lưu Text denormalized.,,
Member Name,Tên công ty chứng khoán (derived từ mã CTCK).,Text,true,false,draft,OrderTrade.Order_HOSE.BRK,"Trường derived từ BRK # — denormalized snapshot tại thời điểm event. Tham chiếu HLD D-04 không bỏ trường này vì là text reference, không phải calculated metric.",,
Account Number,Mã số tài khoản giao dịch của nhà đầu tư tại CTCK.,Text,false,false,draft,OrderTrade.Order_HOSE.Acct No,FK suy luận đến Account entity ngoài scope — lưu Text denormalized.,,
Account Holder Name,Tên nhà đầu tư / chủ tài khoản.,Text,true,false,draft,OrderTrade.Order_HOSE.Name,Snapshot denormalized tại thời điểm event.,,
Account Pin Code,Mã PIN của tài khoản giao dịch tại CTCK.,Text,true,false,draft,OrderTrade.Order_HOSE.PIN,"Mã định danh phụ của tài khoản tại CTCK — denormalized.",,
Orig Securities Order Code,Order ID của lệnh gốc khi sửa/hủy (17 ký tự). Trống nếu là lệnh mới.,Text,true,false,draft,OrderTrade.Order_HOSE.Orig Order ID,"Self-reference: trỏ về Securities Order Code của lệnh gốc. Không tạo FK surrogate vì ETL resolve qua BK trong cùng batch ngày+Symbol.",,
Orig Order Accept Number,Số thứ tự lệnh gốc trước khi sửa/hủy. Trống nếu là lệnh mới.,Text,true,false,draft,OrderTrade.Order_HOSE.Orig Order Accept #,"BK phụ của lệnh gốc — dùng để đối chiếu khi Order ID gốc không có. Nguồn Number(11) — ETL convert sang string.",,
Trader Code,Mã định danh người thực hiện giao dịch tại CTCK.,Text,true,false,draft,OrderTrade.Order_HOSE.Trader No,Snapshot denormalized.,,
Trader Name,Tên người thực hiện giao dịch tại CTCK.,Text,true,false,draft,OrderTrade.Order_HOSE.Trader Name,Snapshot denormalized.,,
Reference Sequence Number,Số tham chiếu thứ tự giao dịch trong luồng dữ liệu.,Text,true,false,draft,OrderTrade.Order_HOSE.Reference Sequence No.,Metadata luồng dữ liệu — dùng để audit/trace event order.,,
