attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Receipt Status Code,Trạng thái nhận chứng chỉ,Classification Value,true,false,draft,NHNCK.qlnhn.Applications.ReceiptStatus,Scheme: RECEIPT_STATUS.,,
Is Violated Indicator,Cờ vi phạm,Boolean,true,false,draft,NHNCK.qlnhn.Applications.IsViolated,,,
Is Date Exploitable Indicator,Cờ khai thác theo ngày,Boolean,true,false,draft,NHNCK.qlnhn.Applications.IsDateExploitable,,,
Application Note,Ghi chú,Text,true,false,draft,NHNCK.qlnhn.Applications.Note,,,
Created By Officer Id,FK đến Officer,Surrogate Key,true,false,draft,NHNCK.qlnhn.Applications.CreatedBy,FK target: Regulatory Authority Officer.Officer Id.,,
Created By Officer Code,Mã người tạo,Text,true,false,draft,NHNCK.qlnhn.Applications.CreatedBy,FK target: Regulatory Authority Officer.Officer Code. Pair with Created By Officer Id.,,
Updated By Officer Id,FK đến Officer,Surrogate Key,true,false,draft,NHNCK.qlnhn.Applications.UpdatedBy,FK target: Regulatory Authority Officer.Officer Id.,,
Updated By Officer Code,Mã người cập nhật,Text,true,false,draft,NHNCK.qlnhn.Applications.UpdatedBy,FK target: Regulatory Authority Officer.Officer Code. Pair with Updated By Officer Id.,,
Created Timestamp,Ngày tạo,Timestamp,true,false,draft,NHNCK.qlnhn.Applications.CreatedAt,,,
Updated Timestamp,Ngày cập nhật,Timestamp,true,false,draft,NHNCK.qlnhn.Applications.UpdatedAt,,,
