"datamart_entity","datamart_table","datamart_attribute","datamart_column","nullable","data_domain","data_type","key","description","etl_logic","etl_logic_type","source_entity","atomic_table","source_attribute","atomic_column"
"Public Company Exchange Financial Summary Report","public_company_exchange_financial_summary_rpt","Undistributed Profit Yoy","undistributed_profit_yoy","true","Percentage","decimal(9,4)","","Undistributed Profit — YoY, % tăng/giảm tương đối so cùng kỳ năm trước. ETL populate: copy trực tiếp từ Public Company Financial YoY Report theo sàn khớp, không tính lại.","public_company_financial_yoy_rpt.undistributed_profit_yoy WHERE public_company_financial_yoy_rpt.equity_listing_exchange_code IN ('HOSE', 'HNX', 'UPCOM', 'OTC')","direct","Public Company Financial YoY Report","public_company_financial_yoy_rpt","Undistributed Profit Yoy","undistributed_profit_yoy"
"Public Company Exchange Financial Summary Report","public_company_exchange_financial_summary_rpt","Net Revenue Amount","net_revenue_amt","true","Currency Amount","decimal(23,2)","","Doanh thu thuần theo sàn — ETL populate 2 tầng (Gold-to-Gold) từ Fact Public Company Financial Summary Snapshot (đã dedup form ưu tiên HN>TH>ME>RI sẵn), GROUP BY sàn.","INNER JOIN public_company_dim ON public_company_dim.public_company_dim_id = fct_public_company_financial_smy_snpst.public_company_dim_id → SUM(fct_public_company_financial_smy_snpst.net_revenue) WHERE public_company_dim.equity_listing_exchange_code IN ('HOSE', 'HNX', 'UPCOM', 'OTC') GROUP BY public_company_dim.equity_listing_exchange_code, fct_public_company_financial_smy_snpst.rpt_year, fct_public_company_financial_smy_snpst.rpt_quarter","join_atomic","Fact Public Company Financial Summary Snapshot / Public Company Dimension","fct_public_company_financial_smy_snpst / public_company_dim","Net Revenue","net_revenue"
"Public Company Exchange Financial Summary Report","public_company_exchange_financial_summary_rpt","Net Revenue Yoy","net_revenue_yoy","true","Percentage","decimal(9,4)","","Net Revenue — YoY, % tăng/giảm tương đối so cùng kỳ năm trước. ETL populate: copy trực tiếp từ Public Company Financial YoY Report theo sàn khớp, không tính lại.","public_company_financial_yoy_rpt.net_revenue_yoy WHERE public_company_financial_yoy_rpt.equity_listing_exchange_code IN ('HOSE', 'HNX', 'UPCOM', 'OTC')","direct","Public Company Financial YoY Report","public_company_financial_yoy_rpt","Net Revenue Yoy","net_revenue_yoy"
"Public Company Exchange Financial Summary Report","public_company_exchange_financial_summary_rpt","Pre Tax Profit Amount","pre_tax_profit_amt","true","Currency Amount","decimal(23,2)","","Lợi nhuận kế toán trước thuế theo sàn — ETL populate 2 tầng (Gold-to-Gold) từ Fact Public Company Financial Summary Snapshot (đã dedup form ưu tiên HN>TH>ME>RI sẵn), GROUP BY sàn.","INNER JOIN public_company_dim ON public_company_dim.public_company_dim_id = fct_public_company_financial_smy_snpst.public_company_dim_id → SUM(fct_public_company_financial_smy_snpst.pre_tax_profit) WHERE public_company_dim.equity_listing_exchange_code IN ('HOSE', 'HNX', 'UPCOM', 'OTC') GROUP BY public_company_dim.equity_listing_exchange_code, fct_public_company_financial_smy_snpst.rpt_year, fct_public_company_financial_smy_snpst.rpt_quarter","join_atomic","Fact Public Company Financial Summary Snapshot / Public Company Dimension","fct_public_company_financial_smy_snpst / public_company_dim","Pre Tax Profit","pre_tax_profit"
"Public Company Exchange Financial Summary Report","public_company_exchange_financial_summary_rpt","Pre Tax Profit Yoy","pre_tax_profit_yoy","true","Percentage","decimal(9,4)","","Pre Tax Profit — YoY, % tăng/giảm tương đối so cùng kỳ năm trước. ETL populate: copy trực tiếp từ Public Company Financial YoY Report theo sàn khớp, không tính lại.","public_company_financial_yoy_rpt.pre_tax_profit_yoy WHERE public_company_financial_yoy_rpt.equity_listing_exchange_code IN ('HOSE', 'HNX', 'UPCOM', 'OTC')","direct","Public Company Financial YoY Report","public_company_financial_yoy_rpt","Pre Tax Profit Yoy","pre_tax_profit_yoy"
"Public Company Exchange Financial Summary Report","public_company_exchange_financial_summary_rpt","Net Profit Amount","net_profit_amt","true","Currency Amount","decimal(23,2)","","Lợi nhuận sau thuế theo sàn — ETL populate 2 tầng (Gold-to-Gold) từ Fact Public Company Financial Summary Snapshot (đã dedup form ưu tiên HN>TH>ME>RI sẵn), GROUP BY sàn.","INNER JOIN public_company_dim ON public_company_dim.public_company_dim_id = fct_public_company_financial_smy_snpst.public_company_dim_id → SUM(fct_public_company_financial_smy_snpst.net_profit) WHERE public_company_dim.equity_listing_exchange_code IN ('HOSE', 'HNX', 'UPCOM', 'OTC') GROUP BY public_company_dim.equity_listing_exchange_code, fct_public_company_financial_smy_snpst.rpt_year, fct_public_company_financial_smy_snpst.rpt_quarter","join_atomic","Fact Public Company Financial Summary Snapshot / Public Company Dimension","fct_public_company_financial_smy_snpst / public_company_dim","Net Profit","net_profit"
"Public Company Exchange Financial Summary Report","public_company_exchange_financial_summary_rpt","Net Profit Yoy","net_profit_yoy","true","Percentage","decimal(9,4)","","Net Profit — YoY, % tăng/giảm tương đối so cùng kỳ năm trước. ETL populate: copy trực tiếp từ Public Company Financial YoY Report theo sàn khớp, không tính lại.","public_company_financial_yoy_rpt.net_profit_yoy WHERE public_company_financial_yoy_rpt.equity_listing_exchange_code IN ('HOSE', 'HNX', 'UPCOM', 'OTC')","direct","Public Company Financial YoY Report","public_company_financial_yoy_rpt","Net Profit Yoy","net_profit_yoy"
"Public Company Exchange Financial Summary Report","public_company_exchange_financial_summary_rpt","Roa Percentage","roa_percentage","true","Percentage","decimal(9,4)","","ROA theo sàn — tính lại ở mức sàn trong bước ETL populate, KHÔNG copy cột roa per-company có sẵn trên Fact.","INNER JOIN public_company_dim ON public_company_dim.public_company_dim_id = fct_public_company_financial_smy_snpst.public_company_dim_id → SUM(fct_public_company_financial_smy_snpst.net_profit) / NULLIF(SUM(COALESCE(fct_public_company_financial_smy_snpst.total_asset_beginning, fct_public_company_financial_smy_snpst.total_asset) + COALESCE(fct_public_company_financial_smy_snpst.total_asset, fct_public_company_financial_smy_snpst.total_asset_beginning)) / 2, 0) * 100 WHERE public_company_dim.equity_listing_exchange_code IN ('HOSE', 'HNX', 'UPCOM', 'OTC') GROUP BY public_company_dim.equity_listing_exchange_code, fct_public_company_financial_smy_snpst.rpt_year, fct_public_company_financial_smy_snpst.rpt_quarter","join_atomic","Fact Public Company Financial Summary Snapshot / Public Company Dimension","fct_public_company_financial_smy_snpst / public_company_dim","Net Profit / Total Asset Beginning / Total Asset","net_profit / total_asset_beginning / total_asset"
"Public Company Exchange Financial Summary Report","public_company_exchange_financial_summary_rpt","Roa Yoy Percentage","roa_yoy_percentage","true","Percentage","decimal(9,4)","","ROA — YoY, % tăng/giảm TƯƠNG ĐỐI so cùng kỳ năm trước (không phải hiệu số điểm %). ETL populate: copy trực tiếp từ Public Company Financial YoY Report.","public_company_financial_yoy_rpt.roa_yoy WHERE public_company_financial_yoy_rpt.equity_listing_exchange_code IN ('HOSE', 'HNX', 'UPCOM', 'OTC')","direct","Public Company Financial YoY Report","public_company_financial_yoy_rpt","Roa Yoy","roa_yoy"
"Public Company Exchange Financial Summary Report","public_company_exchange_financial_summary_rpt","Roe Percentage","roe_percentage","true","Percentage","decimal(9,4)","","ROE theo sàn — tính lại ở mức sàn trong bước ETL populate, KHÔNG copy cột roe per-company có sẵn trên Fact.","INNER JOIN public_company_dim ON public_company_dim.public_company_dim_id = fct_public_company_financial_smy_snpst.public_company_dim_id → SUM(fct_public_company_financial_smy_snpst.net_profit) / NULLIF(SUM(COALESCE(fct_public_company_financial_smy_snpst.equity_beginning, fct_public_company_financial_smy_snpst.equity) + COALESCE(fct_public_company_financial_smy_snpst.equity, fct_public_company_financial_smy_snpst.equity_beginning)) / 2, 0) * 100 WHERE public_company_dim.equity_listing_exchange_code IN ('HOSE', 'HNX', 'UPCOM', 'OTC') GROUP BY public_company_dim.equity_listing_exchange_code, fct_public_company_financial_smy_snpst.rpt_year, fct_public_company_financial_smy_snpst.rpt_quarter","join_atomic","Fact Public Company Financial Summary Snapshot / Public Company Dimension","fct_public_company_financial_smy_snpst / public_company_dim","Net Profit / Equity Beginning / Equity","net_profit / equity_beginning / equity"
"Public Company Exchange Financial Summary Report","public_company_exchange_financial_summary_rpt","Roe Yoy Percentage","roe_yoy_percentage","true","Percentage","decimal(9,4)","","ROE — YoY, % tăng/giảm TƯƠNG ĐỐI so cùng kỳ năm trước (không phải hiệu số điểm %). ETL populate: copy trực tiếp từ Public Company Financial YoY Report.","public_company_financial_yoy_rpt.roe_yoy WHERE public_company_financial_yoy_rpt.equity_listing_exchange_code IN ('HOSE', 'HNX', 'UPCOM', 'OTC')","direct","Public Company Financial YoY Report","public_company_financial_yoy_rpt","Roe Yoy","roe_yoy"
"Public Company Exchange Financial Summary Report","public_company_exchange_financial_summary_rpt","Source System Code","src_stm_code","false","Classification Value","string","","Nguồn hệ thống tính toán báo cáo tổng hợp tài chính theo sàn.","'IDS'","computed","—","—","—","—"
"Public Company Exchange Financial Summary Report","public_company_exchange_financial_summary_rpt","Report Date","rpt_dt","false","Text","string","","Ngày chạy ETL populate bảng (format yyyyMMdd) — audit column phục vụ downstream lọc lát cắt dữ liệu mới của ngày, không thuộc grain/PK báo cáo.","FORMAT(:etl_date, 'yyyyMMdd')","computed","—","—","—","—"
