1;;Dashboard thông tin về danh mục chứng khoán theo dạng bảng số liệu;Ngày đáo hạn của các loại hợp đồng phái sinh;;Dashboard;Chỉ tiêu cơ sở;TB;Mã CK;MDDS;X;X;;Done;Thông tin thị trường;StockInfor;maturityDate;FloorCode='03' (FDS) and StockType='FU' cho phái sinh;"SELECT 
s.symbol, 
s.MaturityDate AS ngay_dao_han, 
s.FloorCode, 
s.StockType 
FROM StockInfor s 
WHERE s.FloorCode IN ('03') 
AND s.MaturityDate IS NOT NULL 
AND s.tradingdate = :ngay_gd;";Ngày đáo hạn;;;
1;;Dashboard thông tin về danh mục chứng khoán theo dạng bảng số liệu;Giá tham chiếu;Giá tham chiếu;Dashboard;Chỉ tiêu cơ sở;TB;Mã CK;MDDS;X;X;;Done;Thông tin thị trường;StockInfor;referencePrice;;"SELECT
s.symbol,
s.tradingdate,
s.reference AS gia_tham_chieu,
s.FloorCode
FROM StockInfor s
WHERE s.tradingdate = :ngay_gd";;;;
1;;Dashboard thông tin về danh mục chứng khoán theo dạng bảng số liệu;Giá đóng cửa;Giá đóng cửa;Dashboard;Chỉ tiêu cơ sở;TB;Mã CK;MDDS;X;X;;Done;Thông tin thị trường;StockInfor;closePrice;;"SELECT
s.symbol,
s.tradingdate,
s.closePrice AS gia_dong_cua,
s.FloorCode
FROM StockInfor s
WHERE s.tradingdate = :ngay_gd";Giá đóng cửa, giá gần nhất (có thể bao gồm cả giá dự khớp trong các phiên khớp lệnh định kỳ);;;
1;;Dashboard thông tin về danh mục chứng khoán theo dạng bảng số liệu;Thay đổi (+/-);Giá đóng cửa − Giá TC;Dashboard;Chỉ tiêu phái sinh;TB;Mã CK;MDDS;X;X;;Done;Thông tin thị trường;StockInfor;priceChange;;"SELECT 
s.symbol, 
s.tradingdate, 
s.change AS thay_doi_gia, -- closePrice - reference 
s.closePrice, 
s.reference 
FROM StockInfor s 
WHERE s.tradingdate = :ngay_gd 
";;;;
1;;Dashboard thông tin về danh mục chứng khoán theo dạng bảng số liệu;% thay đổi;(Giá đóng cứa − Giá TC) / Giá TC * 100;Dashboard;Chỉ tiêu phái sinh;TB;Mã CK;MDDS;X;X;;Done;Thông tin thị trường;StockInfor;priceChangePercent;;"SELECT
s.symbol,
s.tradingdate,
s.changePercent AS pct_thay_doi
FROM StockInfor s";;;;
1;;Dashboard thông tin về danh mục chứng khoán theo dạng bảng số liệu;Tổng KL;Σ KLGD;Dashboard;Chỉ tiêu phái sinh;TB;Mã CK;MSS;X;X;;Done;Sổ lệnh;Trade_HOSE / Trade_HNX;"(Trade_HOSE):
Execution - Volume: Khối lượng khớp lệnh
Trade_HNX:
Trade quantity: Khối lượng giao dịch";Market ID in (UPX,STX,STO);"-- HOSE 
SELECT 
SUM(t.[Execution - Volume]) AS tong_kl_khop 
FROM Trade_HOSE t 
WHERE t.[Trade Date] = :ngay_gd 
and Market ID in (UPX,STX,STO) 
UNION ALL 
-- HNX / UPCOM 
SELECT 
SUM(t.[Trade quantity]) AS tong_kl_khop 
FROM Trade_HNX t 
WHERE t.[Trade date] = :ngay_gd 
and Market ID in (UPX,STX,STO) 
";"(Trade_HOSE):
Execution - Volume: Khối lượng khớp lệnh
Trade_HNX:
Trade quantity: Khối lượng giao dịch";;;
1;;Dashboard thông tin về danh mục chứng khoán theo dạng bảng số liệu;Tổng GT;Σ (Giá khớp * KLGD);Dashboard;Chỉ tiêu phái sinh;TB;Mã CK;MSS;X;X;;Done;Sổ lệnh;Trade_HOSE / Trade_HNX;"(Trade_HOSE):
Execution - Value: Giá trị giao dịch
Trade_HNX:
Trade price * Trade quantity";Market ID in (UPX,STX,STO);"-- HOSE
SELECT
SUM(t.[Execution - Value]) AS tong_gt_khop
FROM Trade_HOSE t
WHERE t.[Trade Date] = :ngay_gd
and Market ID in (UPX,STX,STO)
UNION ALL
-- HNX / UPCOM
SELECT
SUM(CAST(t.[Trade price] AS NUMERIC) * t.[Trade quantity]) AS tong_gt_khop
FROM Trade_HNX t
WHERE t.[Trade date] = :ngay_gd
and Market ID in (UPX,STX,STO)

";"(Trade_HOSE):
Execution - Value: Giá trị giao dịch
Trade_HNX:
Trade price * Trade quantity
****Cần thêm Trade Date = :P_date";;;
1;;Dashboard thông tin về danh mục chứng khoán theo dạng bảng số liệu;Tổng KL theo loại phái sinh;Σ KLGD;Dashboard;Chỉ tiêu phái sinh;TB;Mã CK;MSS;X;X;;Done;Sổ lệnh;Trade_HOSE / Trade_HNX;"(Trade_HOSE):
Execution - Volume: Khối lượng khớp lệnh
Trade_HNX:
Trade quantity: Khối lượng giao dịch";Market ID in (DVX);"-- HOSE
SELECT
SUM(t.[Execution - Volume]) AS tong_kl_khop
FROM Trade_HOSE t
WHERE t.[Trade Date] = :ngay_gd
and Market ID in (DVX)
UNION ALL
-- HNX / UPCOM
SELECT
SUM(t.[Trade quantity]) AS tong_kl_khop
FROM Trade_HNX t
WHERE t.[Trade date] = :ngay_gd
and Market ID in (DVX)

";"(Trade_HOSE):
Execution - Volume: Khối lượng khớp lệnh
Trade_HNX:
Trade quantity: Khối lượng giao dịch";;;
1;;Dashboard thông tin về danh mục chứng khoán theo dạng bảng số liệu;Tổng GT theo loại phái sinh;Σ (Giá khớp * KLGD);Dashboard;Chỉ tiêu phái sinh;TB;Mã CK;MSS;X;X;;Done;Sổ lệnh;Trade_HOSE / Trade_HNX;"(Trade_HOSE):
Execution - Value: Giá trị giao dịch
Trade_HNX:
Trade price * Trade quantity";Market ID in (DVX);"-- HOSE
SELECT
SUM(t.[Execution - Value]) AS tong_gt_khop
FROM Trade_HOSE t
WHERE t.[Trade Date] = :ngay_gd
and Market ID in (DVX)
UNION ALL
-- HNX / UPCOM
SELECT
SUM(CAST(t.[Trade price] AS NUMERIC) * t.[Trade quantity]) AS tong_gt_khop
FROM Trade_HNX t
WHERE t.[Trade date] = :ngay_gd
and Market ID in (DVX)

";"(Trade_HOSE):
Execution - Value: Giá trị giao dịch
Trade_HNX:
Trade price * Trade quantity
****Cần thêm Trade Date = :P_date";;;
1;;Dashboard thông tin về danh mục chứng khoán theo dạng bảng số liệu;Tổng KL thỏa thuận;Σ KLGD;Dashboard;Chỉ tiêu phái sinh;TB;Mã CK;MSS;X;X;;Done;Sổ lệnh;Trade_HOSE / Trade_HNX;"(Trade_HOSE):
Execution - Volume: Khối lượng khớp lệnh
Trade_HNX:
Trade quantity: Khối lượng giao dịch";"- (Trade_HOSE):
Board Type IN ('T1','T2','T3','T4','T6')
- Trade_HNX:
Board ID IN ('T1','T2','T3','T4','T6')
Market ID in (UPX,STX,STO)";;"Note: 
có thể tham khảo thêm StockInfor - PT_TOTAL_TRADED_QTTY";;;
1;;Dashboard thông tin về danh mục chứng khoán theo dạng bảng số liệu;Tổng GT thỏa thuận;Σ (Giá * KLGD);Dashboard;Chỉ tiêu phái sinh;TB;Mã CK;MSS;X;X;;Done;Sổ lệnh;Trade_HOSE / Trade_HNX;"(Trade_HOSE):
Execution - Value: Giá trị giao dịch
Trade_HNX:
Trade price * Trade quantity";"- (Trade_HOSE):
Board Type IN ('T1','T2','T3','T4','T6')
- Trade_HNX:
Board ID IN ('T1','T2','T3','T4','T6')
Market ID in (UPX,STX,STO)";;"Note: 
có thể tham khảo thêm StockInfor -PT_TOTAL_TRADED_VALUE";;;
1;;Dashboard thông tin về danh mục chứng khoán theo dạng bảng số liệu;KLNN ròng;KLNN mua − KLNN bán;Dashboard;Chỉ tiêu phái sinh;TB;Mã CK;MSS;X;X;;Done;Sổ lệnh;Trade_HOSE / Trade_HNX;"Trade_HOSE: 
kl_nn_mua: Execution - Volume (điều kiện: Buy - Foreigner Investor type IN ('10','20')) 
kl_nn_ban: Execution - Volume (điều kiện: Sell - Foreigner Investor type IN ('10','20')) 
Trade_HNX: 
kl_nn_mua: Trade quantity (điều kiện: Buy Foreign Investor Type Code type IN ('10','20')) 
kl_nn_ban: Trade quantity (điều kiện: Sell Foreign Investor Type Code IN ('10','20'))";Market ID in (UPX,STX,STO);"SELECT
t.[Issue Code] AS symbol,
t.[Trade date] AS ngay_gd,
1. HNX:
-- KL NN mua: dòng mà BÊN MUA là nước ngoài
SUM(CASE WHEN t.[Buy Foreign Investor Type Code] IN ('10','20')
THEN t.[Trade quantity] ELSE 0 END) AS kl_nn_mua,

-- KL NN bán: dòng mà BÊN BÁN là nước ngoài
SUM(CASE WHEN t.[Sell Foreign Investor Type Code] IN ('10','20')
THEN t.[Trade quantity] ELSE 0 END) AS kl_nn_ban,

-- KLNN ròng = mua - bán
SUM(CASE WHEN t.[Buy Foreign Investor Type Code] IN ('10','20')
THEN t.[Trade quantity] ELSE 0 END)
- SUM(CASE WHEN t.[Sell Foreign Investor Type Code] IN ('10','20')
THEN t.[Trade quantity] ELSE 0 END) AS kl_nn_rong

FROM Trade_HNX t
WHERE t.[Trade date] = :ngay_gd
AND t.[Market ID] IN ('STX','UPX') -- HNX niêm yết + UPCOM, loại trừ DVX/BDX/HCX
GROUP BY t.[Issue Code], t.[Trade date];
2.HOSE
SELECT
t.Symbol,
t.[Trade Date] AS ngay_gd,

-- KL NN mua: dòng mà BÊN MUA là nước ngoài
SUM(CASE WHEN t.[Buy - Foreigner Investor type] IN ('10','20')
THEN t.[Execution - Volume] ELSE 0 END) AS kl_nn_mua,

-- KL NN bán: dòng mà BÊN BÁN là nước ngoài
SUM(CASE WHEN t.[Sell - Foreigner Investor type] IN ('10','20')
THEN t.[Execution - Volume] ELSE 0 END) AS kl_nn_ban,

-- KLNN ròng = mua - bán
SUM(CASE WHEN t.[Buy - Foreigner Investor type] IN ('10','20')
THEN t.[Execution - Volume] ELSE 0 END)
- SUM(CASE WHEN t.[Sell - Foreigner Investor type] IN ('10','20')
THEN t.[Execution - Volume] ELSE 0 END) AS kl_nn_rong

FROM Trade_HOSE t
WHERE t.[Trade Date] = :ngay_gd
AND t.[Market ID] = 'STO' 
GROUP BY t.Symbol, t.[Trade Date];
";"Trade_HOSE:
kl_nn_mua: Execution - Volume (điều kiện: Buy - Foreigner Investor type IN ('10','20'))
kl_nn_ban: Execution - Volume (điều kiện: Sell - Foreigner Investor type IN ('10','20'))
Trade_HNX:
-- KL NN mua: dòng mà BÊN MUA là nước ngoài
SUM(CASE WHEN t.[Buy Foreign Investor Type Code] IN ('10','20')
THEN t.[Trade quantity] ELSE 0 END)

-- KL NN bán: dòng mà BÊN BÁN là nước ngoài
SUM(CASE WHEN t.[Sell Foreign Investor Type Code] IN ('10','20')
THEN t.[Trade quantity] ELSE 0 END) ";;;
2;;Dashboard thông tin về danh mục chứng khoán theo dạng bảng số liệu của trái phiếu;Ngành;;Dashboard;Chiều;TB;Mã CK;IDS - GSĐC;X;X;;Done;Ngành kinh tế cấp 1 trên IDS;IDS.categories (c);c.industry_cd, c.industry_name AS ten_nganh;c.active_flg = 1;"SELECT c.industry_cd, c.industry_name
FROM IDS.categories c
WHERE c.active_flg = 1
ORDER BY c.industry_cd";"Có thay đổi nguồn dashboard này
' -- Lưu ý: Cần xác nhận tên cột industry_cd, industry_name trong bảng IDS.categories
-- (sheet câu hỏi phân hệ ghi nhận bảng này có 10 ngành IDS, không phải 21 ngành KT)";;;
2;;Dashboard thông tin về danh mục chứng khoán theo dạng bảng số liệu của trái phiếu;Sàn;;Dashboard;Chiều;TB;Mã CK;MDDS;X;X;;Done;Thông tin thị trường;StockInfor;floorCode;;"SELECT DISTINCT 
s.FloorCode AS san, 
CASE s.FloorCode 
WHEN '10' THEN 'HOSE' 
WHEN '02' THEN 'HNX' 
WHEN '04' THEN 'UPCOM' 
WHEN '03' THEN 'FDS' 
WHEN '06' THEN 'CorpBond' 
END AS ten_san 
FROM StockInfor s 
WHERE s.tradingdate = :ngay_gd; 

";"02-HNX, 04-UPCOM, 10-HOSE, 03-FDS, 06-CorpBond
FDS: thị trường Phái sinh
CorpBond: Trái phiếu doanh nghiệp";;;
2;;Dashboard thông tin về danh mục chứng khoán theo dạng bảng số liệu của trái phiếu;Mã trái phiếu;;Dashboard;Chiều;TB;Mã CK;MDDS;X;X;;Done;Thông tin thị trường;StockInfor;symbol;"FloorCode = '06' 
StockType IN ('B','1','BO','D') (trái phiếu HOSE/HNX) 
tradingdate = :ngay_gd";"SELECT DISTINCT s.symbol AS ma_tp 
FROM StockInfor s 
WHERE s.FloorCode = '06' 
AND s.StockType IN ('B','1','BO','D') 
AND s.tradingdate = :ngay_gd 
ORDER BY s.symbol;";--- đổi lại do CorpBondInfor là trái phiếu riêng lẻ?;;;
2;;Dashboard thông tin về danh mục chứng khoán theo dạng bảng số liệu của trái phiếu;Ngày;;Dashboard;Chiều;TB;Mã CK;;X;X;;Done;;;;;;;;;
2;;Dashboard thông tin về danh mục chứng khoán theo dạng bảng số liệu của trái phiếu;Giá tham chiếu;Giá tham chiếu;Dashboard;Chỉ tiêu cơ sở;TB;Mã CK;MDDS;X;X;;Done;Thông tin thị trường;StockInfor;reference;"FloorCode = '06' 
StockType IN ('B','1','BO','D') (trái phiếu HOSE/HNX) 
tradingdate = :ngay_gd";"SELECT s.symbol, s.reference AS gia_tham_chieu
FROM StockInfor s
WHERE s.FloorCode = '06'
AND s.StockType IN ('B','1','BO','D')
AND s.tradingdate = :ngay_gd;";--- đổi lại do CorpBondInfor là trái phiếu riêng lẻ?;;;
2;;Dashboard thông tin về danh mục chứng khoán theo dạng bảng số liệu của trái phiếu;Giá đóng cửa;;Dashboard;Chỉ tiêu cơ sở;TB;Mã CK;MDDS;X;X;;Done;Thông tin thị trường;StockInfor;closePrice;"FloorCode = '06' 
StockType IN ('B','1','BO','D') (trái phiếu HOSE/HNX) 
tradingdate = :ngay_gd";;;;;
2;;Dashboard thông tin về danh mục chứng khoán theo dạng bảng số liệu của trái phiếu;Giá mở cửa;;Dashboard;Chỉ tiêu cơ sở;TB;Mã CK;MDDS;X;X;;Done;Thông tin thị trường;StockInfor;open;"FloorCode = '06' 
StockType IN ('B','1','BO','D') (trái phiếu HOSE/HNX) 
tradingdate = :ngay_gd";;0,042361111;;;
2;;Dashboard thông tin về danh mục chứng khoán theo dạng bảng số liệu của trái phiếu;Thay đổi giá (+/-);;Dashboard;Chỉ tiêu cơ sở;TB;;MDDS;;;;Done;;StockInfor;averagePrice;"FloorCode = '06' 
StockType IN ('B','1','BO','D') (trái phiếu HOSE/HNX) 
tradingdate = :ngay_gd";;0,042361111;;;
2;;Dashboard thông tin về danh mục chứng khoán theo dạng bảng số liệu của trái phiếu;Ngày đáo hạn của trái phiếu;;Dashboard;Chỉ tiêu cơ sở;TB;;MDDS;;;;Done;;StockInfor;MaturityDate;"FloorCode = '06'
StockType IN ('B','1','BO','D') (trái phiếu HOSE/HNX)
tradingdate = :ngay_gd";"SELECT s.symbol, s.MaturityDate AS ngay_dao_han
FROM StockInfor s
WHERE s.FloorCode = '06'
AND s.StockType IN ('B','1','BO','D')
AND s.tradingdate = :ngay_gd;";0,042361111;;;
2;;Dashboard thông tin về danh mục chứng khoán theo dạng bảng số liệu của trái phiếu;KLGD;;Dashboard;Chỉ tiêu phái sinh;TB;Mã CK;MSS;X;X;;Done;Sổ lệnh;Trade_HOSE;Execution - Volume;"AND t.[Market ID] = 'BDO' 
AND t.[Board Type] IN ('G1','G2','G3', 
'T1','T2','T3')";"SELECT
t.Symbol,
t.[Trade Date] AS ngay_gd,
t.[Board Type] AS board_type,
SUM(t.[Execution - Volume]) AS kl_gd
FROM Trade_HOSE t
WHERE t.[Trade Date] = :ngay_gd
AND t.[Market ID] = 'BDO'
AND t.[Board Type] IN ('G1','G2','G3', -- Khớp lệnh
'T1','T2','T3') -- Thỏa thuận
-- Không có G4, T4, T6 vì TP không có lô lẻ";Join Bảng trade_hose với stockinfor qua mã chứng khoán;;;
2;;Dashboard thông tin về danh mục chứng khoán theo dạng bảng số liệu của trái phiếu;GTGD;;Dashboard;Chỉ tiêu phái sinh;TB;Mã CK;MSS;X;X;;Done;Sổ lệnh;Trade_HOSE;Execution - Value;"AND t.[Market ID] = 'BDO' 
AND t.[Board Type] IN ('G1','G2','G3', 
'T1','T2','T3')";"SELECT
t.Symbol,
t.[Trade Date] AS ngay_gd,
t.[Board Type] AS board_type,
SUM(t.[Execution - Value]) AS kl_gd
FROM Trade_HOSE t
WHERE t.[Trade Date] = :ngay_gd
AND t.[Market ID] = 'BDO'
AND t.[Board Type] IN ('G1','G2','G3', -- Khớp lệnh
'T1','T2','T3') -- Thỏa thuận
-- Không có G4, T4, T6 vì TP không có lô lẻ";Join Bảng trade_hose với stockinfor qua mã chứng khoán;;;
2;;Dashboard thông tin về danh mục chứng khoán theo dạng bảng số liệu của trái phiếu;YTM bình quân;;Dashboard;Chỉ tiêu cơ sở;TB;Mã CK;MDDS;X;X;;Done;Thông tin thị trường;;;;;Trong file MDDS không có;;;
2;;Dashboard thông tin về danh mục chứng khoán theo dạng bảng số liệu của trái phiếu;Lãi suất;;Dashboard;Chỉ tiêu cơ sở;TB;Mã CK;MDDS;X;X;;Done;Thông tin thị trường;;;;;Trong file MDDS không có;;;
3;;Dashboard về danh mục chứng khoán theo biểu đồ kỹ thuật;Ngành;;Dashboard;Chiều;Trùng;Mã CK;IDS - GSĐC;;X;;Done;Ngành kinh tế cấp 1 trên IDS;IDS.categories (c);c.industry_cd, c.industry_name AS ten_nganh;c.active_flg = 1;"SELECT c.industry_cd, c.industry_name
FROM IDS.categories c
WHERE c.active_flg = 1
ORDER BY c.industry_cd";"-- Lưu ý: Cần xác nhận tên cột industry_cd, industry_name trong bảng IDS.categories
-- (sheet câu hỏi phân hệ ghi nhận bảng này có 10 ngành IDS, không phải 21 ngành KT)";;;
3;;Dashboard về danh mục chứng khoán theo biểu đồ kỹ thuật;Sàn;;Dashboard;Chiều;Trùng;Mã CK;MDDS;;X;;Done;Thông tin thị trường;StockInfor;floorCode;;"SELECT DISTINCT 
s.FloorCode AS san, 
CASE s.FloorCode 
WHEN '10' THEN 'HOSE' 
WHEN '02' THEN 'HNX' 
WHEN '04' THEN 'UPCOM' 
WHEN '03' THEN 'FDS' 
WHEN '06' THEN 'CorpBond' 
END AS ten_san 
FROM StockInfor s 
WHERE s.tradingdate = :ngay_gd; 

";"02-HNX, 04-UPCOM, 10-HOSE, 03-FDS, 06-CorpBond
FDS: thị trường Phái sinh
CorpBond: Trái phiếu doanh nghiệp";;;
3;;Dashboard về danh mục chứng khoán theo biểu đồ kỹ thuật;Mã CK cổ phiếu;;Dashboard;Chiều;Trùng;Mã CK;MDDS;;X;;Done;Thông tin thị trường;StockInfor;symbol;"FloorCode IN ('10','02','04', ' 03') AND StockType NOT IN (
'B', '1', -- Trái phiếu HOSE
'BO', -- Trái phiếu HNX
'D' -- Trái phiếu chuyển đổi HOSE
)";"SELECT DISTINCT
s.symbol AS ma_ck,
FROM StockInfor s
WHERE s.FloorCode IN ('10','02','04', ' 03') -- HOSE, HNX, UPCOM
AND StockType NOT IN (
'B', '1', -- Trái phiếu HOSE
'BO', -- Trái phiếu HNX
'D' -- Trái phiếu chuyển đổi HOSE
)
AND s.tradingdate = :ngay_gd;";;;;
3;;Dashboard về danh mục chứng khoán theo biểu đồ kỹ thuật;Chỉ số;;Dashboard;Chiều;Trùng;Mã CK;MDDS;;X;;Done;Thông tin thị trường;1. StockInfor (join CSIDXInfor / IDXInfor);indexCode;Join bảng CSIDXInfor với StockInfor qua symbol;"SELECT s.symbol, idx.indexCode
FROM StockInfor s
JOIN CSIDXInfor idx ON s.symbol = idx.symbol
AND s.tradingdate = idx.tradingdate;
cách 2: 
SELECT
idx.indexCode AS ma_chi_so,
idx.symbol AS symbol_thanh_phan
FROM CSIDXInfor idx -- bảng thành phần chỉ số realtime
WHERE idx.tradingdate = :ngay_gd;
";;;;
3;;Dashboard về danh mục chứng khoán theo biểu đồ kỹ thuật;Loại phái sinh;;Dashboard;Chiều;Trùng;Mã CK;MDDS;;X;;Done;Thông tin thị trường;StockInfor;stockType;FloorCode='03' (FDS) AND StockType='FU' cho phái sinh;"SELECT
s.StockType,
CASE
WHEN s.FloorCode='03' AND s.StockType='FU' THEN 'Hợp đồng tương lai chỉ số'
ELSE s.StockType
END AS loai_phai_sinh
FROM StockInfor s
WHERE s.FloorCode IN ('03')
AND s.tradingdate = :ngay_gd;
";"- FloorCode='03' (FDS): Hợp đồng phái sinh 
- StockType='FU': 'Hợp đồng tương lai chỉ số'";;;
3;;Dashboard về danh mục chứng khoán theo biểu đồ kỹ thuật;Phương thức khớp lệnh;;Dashboard;Chiều;Trùng;Mã CK;MDDS;;X;;Done;Sổ lệnh;Trade_HOSE/ Trade_HNX;Board Type/Board ID;"- Trade_HOSE: 
Board Type in ('T1','T2','T3','T4','T6)
- Trade_HNX: 
Board ID in ('T1','T2','T3','T4','T6)";"SELECT DISTINCT 
CASE 
WHEN [Board Type] IN ('T1','T2','T3','T4','T6') THEN 'Thỏa thuận' 
END AS phuong_thuc_gd, 
[Board Type] AS board_type_code 
FROM Trade_HOSE 

UNION 

SELECT DISTINCT 
CASE 
WHEN [Board ID] IN ('T1','T2','T3','T4','T6') THEN 'Thỏa thuận' 
END, 
[Board ID] AS board_type_code 
FROM Trade_HNX;";"Cần hỏi nghiệp vụ xem thỏa thuận có bao gồm Lô lẻ không?
T1 : Negotiation (regular) => Hai bên tự deal giá + khối lượng, không cần theo giá thị trường, không vào hệ thống khớp lệnh
Ví dụ: Bạn bán cho bạn mình 1 triệu cổ phiếu thì 2 bên tự deal giá
T4 : Negotiation (regular for Odd lot) => giống T1 nhưng cho lô lẻ (odd lot)
T2 : Negotiation (pre) => Giống T1 nhưng thỏa thuận trước giờ mở cửa
T3 : Negotiation (post) => Giống T1 nhưng thỏa thuận sau giờ giao dịch
T6 : Negotiation (post for Odd lot) => Giống T1 nhưng thỏa thuận sau giờ cho lô lẻ
Lô lẻ là không đủ 100 cổ phiếu";;;
3;;Dashboard về danh mục chứng khoán theo biểu đồ kỹ thuật;Ngày;;Dashboard;Chiều;Trùng;Mã CK;;;X;;Done;;;;;;;;;
