2;;Dashboard tổng quan của Người hành nghề chứng khoán toàn thị trường/Biểu đồ Trình độ chuyên môn;Số lượng Tiến sĩ;Số lượng NHN trình độ Tiến sĩ;Dashboard;Chỉ tiêu phái sinh;TB;Mã người hành nghề;NHNCK;x;x;;Done;;Professionals;"select --e.LEVEL_NAME , a.* 
count (*) 
from QLNHN_UAT.Professionals a
join QLNHN_UAT.EDUCATION_LEVELS e on a.Education_Level_Id = e.ID
where e.Level_Name = 'Tiến sĩ'
;";;;;;;;Done
2;;Dashboard tổng quan của Người hành nghề chứng khoán toàn thị trường/Biểu đồ Trình độ chuyên môn;Số lượng Thạc sĩ;Số lượng NHN trình độ Thạc sĩ;Dashboard;Chỉ tiêu phái sinh;TB;Mã người hành nghề;NHNCK;x;x;;Done;;Professionals;"select --e.LEVEL_NAME , a.* 
count (*) 
from QLNHN_UAT.Professionals a
join QLNHN_UAT.EDUCATION_LEVELS e on a.Education_Level_Id = e.ID
where e.Level_Name = 'Thạc sĩ'
;";;;;;;;Done
2;;Dashboard tổng quan của Người hành nghề chứng khoán toàn thị trường/Biểu đồ Trình độ chuyên môn;Số lượng Đại học;Số lượng NHN trình độ Đại học;Dashboard;Chỉ tiêu phái sinh;TB;Mã người hành nghề;NHNCK;x;x;;Done;;Professionals;"select --e.LEVEL_NAME , a.* 
count (*) 
from QLNHN_UAT.Professionals a 
join QLNHN_UAT.EDUCATION_LEVELS e on a.Education_Level_Id = e.ID 
where e.Level_Name = 'Đại học' 
;";;;;;;;Done
2;;Dashboard tổng quan của Người hành nghề chứng khoán toàn thị trường/Biểu đồ Trình độ chuyên môn;Tỷ lệ Tiến sĩ (%);Tỷ lệ NHN trình độ Tiến sĩ/ Tổng số NHN;Dashboard;Chỉ tiêu phái sinh;Dễ;Mã người hành nghề;NHNCK;x;x;;Done;;;Hệ thống tự tính = Tỷ lệ NHN trình độ Tiến sĩ/ Tổng số NHN;;;Tỷ lệ NHN trình độ Tiến sĩ/ Tổng số NHN;;;;
2;;Dashboard tổng quan của Người hành nghề chứng khoán toàn thị trường/Biểu đồ Trình độ chuyên môn;Tỷ lệ Thạc sĩ (%);Tỷ lệ NHN trình độ Thạc sĩ/ Tổng số NHN;Dashboard;Chỉ tiêu phái sinh;Dễ;Mã người hành nghề;NHNCK;x;x;;Done;;;Hệ thống tự tính = Tỷ lệ NHN trình độ Thạc sĩ/ Tổng số NHN;;;Tỷ lệ NHN trình độ Thạc sĩ/ Tổng số NHN;;;;
2;;Dashboard tổng quan của Người hành nghề chứng khoán toàn thị trường/Biểu đồ Trình độ chuyên môn;Tỷ lệ Đại học (%);Tỷ lệ NHN trình độ Đại học/ Tổng số NHN;Dashboard;Chỉ tiêu phái sinh;Dễ;Mã người hành nghề;NHNCK;x;x;;Done;;;Hệ thống tự tính = Tỷ lệ NHN trình độ Đại học/ Tổng số NHN;;;Tỷ lệ NHN trình độ Đại học/ Tổng số NHN;;;;
3;;Dashboard tổng quan của Người hành nghề chứng khoán toàn thị trường/Biểu đồ Biểu đồ Cơ cấu theo loại hình CCHN;Số lượng CCHN là Môi giới;Số lượng CCHN là Môi giới;Dashboard;Chỉ tiêu phái sinh;TB;Mã người hành nghề;NHNCK;x;x;;Done;;Certificate_Records;"select count (distinct a.Certificate_Number), b.Certificate_Code
from QLNHN_UAT.Certificate_Records a
join QLNHN_UAT.Certificates b on a.CERTIFICATE_ID = b.ID
where b.CERTIFICATE_CODE = 'MGCK' --Môi giới CK
group by b.Certificate_Code";where b.CERTIFICATE_CODE = 'MGCK' --Môi giới CK;"select count (distinct a.Certificate_Number), b.Certificate_Code
from QLNHN_UAT.Certificate_Records a
join QLNHN_UAT.Certificates b on a.CERTIFICATE_ID = b.ID
where b.CERTIFICATE_CODE Code = 'MGCK' --Môi giới CK
group by b.Certificate_Code";;;;;Done
3;;Dashboard tổng quan của Người hành nghề chứng khoán toàn thị trường/Biểu đồ Biểu đồ Cơ cấu theo loại hình CCHN;Số lượng CCHN là Phân tích;Số lượng CCHN là Phân tích;Dashboard;Chỉ tiêu phái sinh;TB;Mã người hành nghề;NHNCK;x;x;;Done;;Certificate_Records;"select count (distinct a.Certificate_Number), b.Certificate_Code
from QLNHN_UAT.Certificate_Records a
join QLNHN_UAT.Certificates b on a.CERTIFICATE_ID = b.ID
where b.CERTIFICATE_CODE = 'PTTC' --phân tích CK
group by b.Certificate_Code";where b.CERTIFICATE_CODE = 'PTTC' --phân tích CK;;"select count distinct a.CertificateNumber, b.CertificateCode
from CertificateRecords a
join Certificates b on a.CertificateId = b.CertificateId
---where CertificateCode = phân tích CK
group by CertificateCode";;;;Done
3;;Dashboard tổng quan của Người hành nghề chứng khoán toàn thị trường/Biểu đồ Biểu đồ Cơ cấu theo loại hình CCHN;Số lượng CCHN là QLQ;Số lượng CCHN là QLQ;Dashboard;Chỉ tiêu phái sinh;TB;Mã người hành nghề;NHNCK;x;x;;Done;;Certificate_Records;"select count (distinct a.Certificate_Number), b.Certificate_Code
from QLNHN_UAT.Certificate_Records a
join QLNHN_UAT.Certificates b on a.CERTIFICATE_ID = b.ID
where b.CERTIFICATE_CODE = 'QLQ' --Quản lý quỹ
group by b.Certificate_Code";where b.CERTIFICATE_CODE = 'QLQ' --Quản lý quỹ;;"select count distinct a.CertificateNumber, b.CertificateCode
from CertificateRecords a
join Certificates b on a.CertificateId = b.CertificateId
---where CertificateCode = QLQ
group by CertificateCode";;;;Done
4;;"Dashboard tổng quan của Người hành nghề chứng khoán toàn thị trường/Biểu đồ Phân bổ độ tuổi
";Số lượng NHN có độ tuổi 18–21 quốc tịch VN;Số lượng NHN có độ tuổi 18–21 quốc tịch VN;Dashboard;Chỉ tiêu phái sinh;TB;Mã người hành nghề;NHNCK;x;x;;Done;;Professionals;"Select count (*) 
--count(distinct Professionals.Identity_Id
From QLNHN_UAT.Professionals p
JOIN QLNHN_UAT.COUNTRIES c ON p.NATIONALITY_ID = c.ID 
Where c.COUNTRY_CODE = 'VN'
AND (EXTRACT(YEAR FROM SYSDATE) - TO_NUMBER(p.BIRTH_YEAR)) >= 18 AND (EXTRACT(YEAR FROM SYSDATE) - TO_NUMBER(p.BIRTH_YEAR)) <=21
;";"Where c.COUNTRY_CODE = 'VN'
AND (EXTRACT(YEAR FROM SYSDATE) - TO_NUMBER(p.BIRTH_YEAR)) >= 18 AND (EXTRACT(YEAR FROM SYSDATE) - TO_NUMBER(p.BIRTH_YEAR)) <=21";;"Select count distinct Professionals.IdentityId
From Professionals
Where Professionals.CountryId = 'VN""
and Tuổi >=18 and Tuổi <=21";;;;Done
4;;"Dashboard tổng quan của Người hành nghề chứng khoán toàn thị trường/Biểu đồ Phân bổ độ tuổi
";Số lượng NHN có độ tuổi 22–30 quốc tịch VN;So luong NHN;Dashboard;Chỉ tiêu phái sinh;TB;Mã người hành nghề;NHNCK;x;x;;Done;;Professionals;"Select count (*) 
--count(distinct Professionals.Identity_Id
From QLNHN_UAT.Professionals p
JOIN QLNHN_UAT.COUNTRIES c ON p.NATIONALITY_ID = c.ID 
Where c.COUNTRY_CODE = 'VN'
AND (EXTRACT(YEAR FROM SYSDATE) - TO_NUMBER(p.BIRTH_YEAR)) >= 22 AND (EXTRACT(YEAR FROM SYSDATE) - TO_NUMBER(p.BIRTH_YEAR)) <=30
;";;;"Select count distinct Professionals.IdentityId
From Professionals
Where Professionals.CountryId = 'VN""
and Tuổi >=22 and Tuổi <=30";;;;Done
4;;"Dashboard tổng quan của Người hành nghề chứng khoán toàn thị trường/Biểu đồ Phân bổ độ tuổi
";Số lượng NHN có độ tuổi 31–40 quốc tịch VN;Chieu do tuoi NHN;Dashboard;Chỉ tiêu phái sinh;TB;Mã người hành nghề;NHNCK;x;x;;Done;;Professionals;"Select count (*) 
--count(distinct Professionals.Identity_Id
From QLNHN_UAT.Professionals p
JOIN QLNHN_UAT.COUNTRIES c ON p.NATIONALITY_ID = c.ID 
Where c.COUNTRY_CODE = 'VN'
AND (EXTRACT(YEAR FROM SYSDATE) - TO_NUMBER(p.BIRTH_YEAR)) >= 31 AND (EXTRACT(YEAR FROM SYSDATE) - TO_NUMBER(p.BIRTH_YEAR)) <=40
;";;;"Select count distinct Professionals.IdentityId
From Professionals
Where Professionals.CountryId = 'VN""
and Tuổi >=31 and Tuổi <=40";;;;Done
4;;"Dashboard tổng quan của Người hành nghề chứng khoán toàn thị trường/Biểu đồ Phân bổ độ tuổi
";Số lượng NHN có độ tuổi 41–50 quốc tịch VN;Số lượng NHN có độ tuổi 22–30 quốc tịch VN;Dashboard;Chỉ tiêu phái sinh;TB;Mã người hành nghề;NHNCK;x;x;;Done;;Professionals;"Select count (*) 
--count(distinct Professionals.Identity_Id
From QLNHN_UAT.Professionals p
JOIN QLNHN_UAT.COUNTRIES c ON p.NATIONALITY_ID = c.ID 
Where c.COUNTRY_CODE = 'VN'
AND (EXTRACT(YEAR FROM SYSDATE) - TO_NUMBER(p.BIRTH_YEAR)) >= 41 AND (EXTRACT(YEAR FROM SYSDATE) - TO_NUMBER(p.BIRTH_YEAR)) <=50
;";;;"Select count distinct Professionals.IdentityId
From Professionals
Where Professionals.CountryId = 'VN""
and Tuổi >=41 and Tuổi <=50";;;;Done
4;;"Dashboard tổng quan của Người hành nghề chứng khoán toàn thị trường/Biểu đồ Phân bổ độ tuổi
";Số lượng NHN có độ tuổi 50+ quốc tịch VN;Số lượng NHN có độ tuổi 31–40 quốc tịch VN;Dashboard;Chỉ tiêu phái sinh;TB;Mã người hành nghề;NHNCK;x;x;;Done;;Professionals;"Select count (*) 
--count(distinct Professionals.Identity_Id)
From QLNHN_UAT.Professionals p
JOIN QLNHN_UAT.COUNTRIES c ON p.NATIONALITY_ID = c.ID 
Where c.COUNTRY_CODE = 'VN'
AND EXTRACT(YEAR FROM SYSDATE) - TO_NUMBER(p.BIRTH_YEAR) > 50
;";;;"Select count distinct Professionals.IdentityId
From Professionals
Where Professionals.CountryId = 'VN""
and Tuổi >50";;;;Done
4;;"Dashboard tổng quan của Người hành nghề chứng khoán toàn thị trường/Biểu đồ Phân bổ độ tuổi
";Số lượng NHN có độ tuổi 18–21 quốc tịch nước ngoài;Số lượng NHN có độ tuổi 41–50 quốc tịch VN;Dashboard;Chỉ tiêu phái sinh;TB;Mã người hành nghề;NHNCK;x;x;;Done;;Professionals;"Select count (*) 
--count(distinct Professionals.Identity_Id
From QLNHN_UAT.Professionals p
JOIN QLNHN_UAT.COUNTRIES c ON p.NATIONALITY_ID = c.ID 
Where c.COUNTRY_CODE <> 'VN'
AND (EXTRACT(YEAR FROM SYSDATE) - TO_NUMBER(p.BIRTH_YEAR)) >= 18 AND (EXTRACT(YEAR FROM SYSDATE) - TO_NUMBER(p.BIRTH_YEAR)) <=21
;";;;"Select count distinct Professionals.IdentityId
From Professionals
Where Professionals.CountryId = 'VN""
and Tuổi >=18 and Tuổi <=21";;;;Done
4;;"Dashboard tổng quan của Người hành nghề chứng khoán toàn thị trường/Biểu đồ Phân bổ độ tuổi
";Số lượng NHN có độ tuổi 22–30 quốc tịch nước ngoài;Số lượng NHN có độ tuổi 50+ quốc tịch VN;Dashboard;Chỉ tiêu phái sinh;TB;Mã người hành nghề;NHNCK;x;x;;Done;;Professionals;"Select count (*) 
--count(distinct Professionals.Identity_Id
From QLNHN_UAT.Professionals p
JOIN QLNHN_UAT.COUNTRIES c ON p.NATIONALITY_ID = c.ID 
Where c.COUNTRY_CODE <> 'VN'
AND (EXTRACT(YEAR FROM SYSDATE) - TO_NUMBER(p.BIRTH_YEAR)) >= 22 AND (EXTRACT(YEAR FROM SYSDATE) - TO_NUMBER(p.BIRTH_YEAR)) <=30
;";;;"Select count distinct Professionals.IdentityId
From Professionals
Where Professionals.CountryId <> 'VN""
and Tuổi >=22 and Tuổi <=30";;;;Done
4;;"Dashboard tổng quan của Người hành nghề chứng khoán toàn thị trường/Biểu đồ Phân bổ độ tuổi
";Số lượng NHN có độ tuổi 31–40 quốc tịch nước ngoài;Số lượng NHN có độ tuổi 18–21 quốc tịch nước ngoài;Dashboard;Chỉ tiêu phái sinh;TB;Mã người hành nghề;NHNCK;x;x;;Done;;Professionals;"Select count (*) 
--count(distinct Professionals.Identity_Id
From QLNHN_UAT.Professionals p
JOIN QLNHN_UAT.COUNTRIES c ON p.NATIONALITY_ID = c.ID 
Where c.COUNTRY_CODE <> 'VN'
AND (EXTRACT(YEAR FROM SYSDATE) - TO_NUMBER(p.BIRTH_YEAR)) >= 31 AND (EXTRACT(YEAR FROM SYSDATE) - TO_NUMBER(p.BIRTH_YEAR)) <=40
;";;;"Select count distinct Professionals.IdentityId
From Professionals
Where Professionals.CountryId <>'VN""
and Tuổi >=31 and Tuổi <=40";;;;Done
4;;"Dashboard tổng quan của Người hành nghề chứng khoán toàn thị trường/Biểu đồ Phân bổ độ tuổi
";Số lượng NHN có độ tuổi 41–50 quốc tịch nước ngoài;Số lượng NHN có độ tuổi 22–30 quốc tịch nước ngoài;Dashboard;Chỉ tiêu phái sinh;TB;Mã người hành nghề;NHNCK;x;x;;Done;;Professionals;"Select count (*) 
--count(distinct Professionals.Identity_Id 
From QLNHN_UAT.Professionals p 
JOIN QLNHN_UAT.COUNTRIES c ON p.NATIONALITY_ID = c.ID 
Where c.COUNTRY_CODE <> 'VN' 
AND (EXTRACT(YEAR FROM SYSDATE) - TO_NUMBER(p.BIRTH_YEAR)) >= 41 AND (EXTRACT(YEAR FROM SYSDATE) - TO_NUMBER(p.BIRTH_YEAR)) <=50 
;";;;"Select count distinct Professionals.IdentityId
From Professionals
Where Professionals.CountryId <> 'VN""
and Tuổi >=41 and Tuổi <=50";;;;Done
4;;"Dashboard tổng quan của Người hành nghề chứng khoán toàn thị trường/Biểu đồ Phân bổ độ tuổi
";Số lượng NHN có độ tuổi 50+ quốc tịch nước ngoài;Số lượng NHN có độ tuổi 31–40 quốc tịch nước ngoài;Dashboard;Chỉ tiêu phái sinh;TB;Mã người hành nghề;NHNCK;x;x;;Done;;Professionals;"Select count (*) 
--count(distinct Professionals.Identity_Id)
From QLNHN_UAT.Professionals p
JOIN QLNHN_UAT.COUNTRIES c ON p.NATIONALITY_ID = c.ID 
Where c.COUNTRY_CODE <> 'VN'
AND EXTRACT(YEAR FROM SYSDATE) - TO_NUMBER(p.BIRTH_YEAR) > 50
;";;"Select count (*) 
--count(distinct Professionals.Identity_Id)
From QLNHN_UAT.Professionals p
JOIN QLNHN_UAT.COUNTRIES c ON p.NATIONALITY_ID = c.ID 
Where c.COUNTRY_CODE <> 'VN'
AND EXTRACT(YEAR FROM SYSDATE) - TO_NUMBER(p.BIRTH_YEAR) > 50
;";"Select count distinct Professionals.IdentityId
From Professionals
Where Professionals.CountryId <> 'VN""
and Tuổi >50";;;;Done
5;;Dashboard Tra cứu hồ sơ 360 - Thông tin chung của NHNCK;Họ tên;Họ tên của NHNCK;Dashboard;Chỉ tiêu cơ sở;Dễ;Mã người hành nghề;NHNCK;x;x;;Done;;Professionals;"Professionals.FULL_NAME
";WHERE PROFESSIONALS .IDENTITY_NUMBER;"SELECT FULL_NAME,
BIRTH_DATE,
BIRTH_YEAR,
CASE
WHEN REGEXP_LIKE(BIRTH_YEAR, '^[0-9]+$')
THEN EXTRACT(YEAR FROM SYSDATE) - TO_NUMBER(BIRTH_YEAR)
END AS TUOI,
NATIONAL,
IDENTITY_NUMBER,
WORKPLACE,
STATUS_WORK
FROM QLNHN_UAT.PROFESSIONALS;";;;;;Done
5;;Dashboard Tra cứu hồ sơ 360 - Thông tin chung của NHNCK;Ngày sinh;Ngày sinh của NHNCK;Dashboard;Chỉ tiêu cơ sở;Dễ;Mã người hành nghề;NHNCK;x;x;;Done;;Professionals;BIRTH_DATE;;;;;;Done;
5;;Dashboard Tra cứu hồ sơ 360 - Thông tin chung của NHNCK;Tuổi;Tuổi của NHNCK;Dashboard;Chỉ tiêu phái sinh;Dễ;Mã người hành nghề;NHNCK;x;x;;Done;;Professionals;Hệ thống tự tính tuổi theo trường BIRTH_YEAR;;;;;;Done;
5;;Dashboard Tra cứu hồ sơ 360 - Thông tin chung của NHNCK;Quốc tịch;Quốc tịch của NHNCK;Dashboard;Chỉ tiêu cơ sở;Dễ;Mã người hành nghề;NHNCK;x;x;;Done;;Professionals;NATIONAL;;;;;;Done;
5;;Dashboard Tra cứu hồ sơ 360 - Thông tin chung của NHNCK;Số định danh cá nhân/ Số hộ chiếu;Số định danh cá nhân hoặc số hộ chiếu;Dashboard;Chỉ tiêu cơ sở;Dễ;Mã người hành nghề;NHNCK;x;x;;Done;;Professionals;IDENTITY_NUMBER;;;;;;Done;
5;;Dashboard Tra cứu hồ sơ 360 - Thông tin chung của NHNCK;Nơi công tác hiện tại;Nơi công tác hiện tại;Dashboard;Chỉ tiêu cơ sở;Dễ;Mã người hành nghề;NHNCK;x;x;;Done;;Professionals;WORKPLACE;;;;;;Done;
5;;Dashboard Tra cứu hồ sơ 360 - Thông tin chung của NHNCK;Số CCHN;Thông tin số CCHN đã cấp;Dashboard;Chỉ tiêu cơ sở;Dễ;Mã người hành nghề;NHNCK;x;x;;Done;;ORGANIZATION_REPORTS;CERTIFICATE_NUMBER;;;;;;;
5;;Dashboard Tra cứu hồ sơ 360 - Thông tin chung của NHNCK;Loại CCHN;Loại CCHN;Dashboard;Chỉ tiêu cơ sở;Dễ;Mã người hành nghề;NHNCK;x;x;;Done;;CERTIFICATES;"CERTIFICATE_CODE
CERTIFICATE_NAME";WHERE PROFESSIONALS .IDENTITY_NUMBER;"select c.CERTIFICATE_CODE, c.CERTIFICATE_NAME 
from QLNHN_UAT.CERTIFICATES c
join QLNHN_UAT.CERTIFICATE_RECORDS r on c.ID =r.CERTIFICATE_ID
JOIN QLNHN_UAT.PROFESSIONALS p ON p.ID = r.PROFESSIONAL_ID
WHERE p.IDENTITY_NUMBER ='...'";;;;;Done
5;;Dashboard Tra cứu hồ sơ 360 - Thông tin chung của NHNCK;Trạng thái NHNCK;"Trạng thái NHNCK:
- Đang hành nghề
- Chưa hành nghề";Dashboard;Chỉ tiêu cơ sở;Dễ;Mã người hành nghề;NHNCK;x;x;;Done;;Professionals;Status_Work;;"select status_work FROM QLNHN_UAT.PROFESSIONALS;";Trạng thái hành nghề: 0=Chưa hành nghề, 1=Đang hành nghề, 2=Thu hồi có cấp lại, 3=Thu hồi không cấp lại, 4=Cấp hành nghề có thời hạn;;;;Done
6;;Dashboard Mạng lưới của NHNCK;Đơn vị công tác;Tên DN niêm yết/ đăng ký giao dịch (UPCOM) mà NHN tham gia trong bộ máy quản trị doanh nghiệp hoặc cổ đông lớn;Dashboard;Chỉ tiêu cơ sở;Dễ;Mã người hành nghề;NHNCK;x;x;;Done;;Organization_Reports;Organization_Reports.Workplace;Where PROFESSIONALS.PROFESSIONAL_ID;;;;;;Done
