2;;Dashboard Hoạt động Thanh tra >> Biểu đồ thống kê;Số vụ việc thanh tra đang thực hiện;Thể hiện số lượng vụ việc thanh tra đang thực hiện;Dashboard;Chỉ tiêu cơ sở;TB;Năm, tháng;Thanh tra;x;x;;Done;;INSPECTION_TEAM;ID;"START_DATE
END_DATE";;;;;Done;Dữ liệu tĩnh;
2;;Dashboard Hoạt động Thanh tra >> Biểu đồ thống kê;Số lượng vụ thanh tra đã hoàn thành;Thể hiện số lượng vụ việc thanh tra đã hoàn thành;Dashboard;Chỉ tiêu cơ sở;TB;Năm, tháng;Thanh tra;x;x;;Done;;INSPECTION_TEAM;ID;"START_DATE
END_DATE";;;;;Done;Dữ liệu tĩnh;
3;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo hành vi;Phân loại vi phạm;"Phân loại hành vi: 
- Tháo túng thị trường
- Cho mượn tài khoản
- CBTT";Dashboard;Chiều;Dễ;;Thanh tra;;x;;Done;;INSPECTION_TEAM;CONTENT;;"SELECT EXTRACT(YEAR FROM DECISION_DATE) ""Năm"",
CASE WHEN LOWER(CONTENT) LIKE '%thao túng thị trường%' THEN 'Thao túng thị trường'
WHEN LOWER(CONTENT) LIKE '%cho mượn tài khoản%' THEN 'Cho mượn tài khoản'
WHEN LOWER(CONTENT) LIKE '%công bố thông tin%' THEN 'Công bố thông tin'
ELSE NULL 
END ""Phân loại hành vi"",
COUNT(ID) ""Số lượng"",
COUNT(ID)*100/(SUM(COUNT(ID)) OVER (PARTITION BY COALESCE(EXTRACT(YEAR FROM DECISION_DATE),0))) ""Tỷ lệ""
FROM INSPECT.INSPECTION_TEAM a
WHERE EXTRACT(YEAR FROM DECISION_DATE) = :filter_year --Điều kiện lọc
GROUP BY EXTRACT(YEAR FROM DECISION_DATE),
CASE WHEN LOWER(CONTENT) LIKE '%thao túng thị trường%' THEN 'Thao túng thị trường'
WHEN LOWER(CONTENT) LIKE '%cho mượn tài khoản%' THEN 'Cho mượn tài khoản'
WHEN LOWER(CONTENT) LIKE '%công bố thông tin%' THEN 'Công bố thông tin'
ELSE NULL 
END 
ORDER BY EXTRACT(YEAR FROM DECISION_DATE) DESC";;;;;Done;Dữ liệu tĩnh
3;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo hành vi;Số lượng vi phạm hành vi Thao túng thị trường;Số lượng vi phạm theo hành vi Thao túng thị trường;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;INSPECTION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
3;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo hành vi;Tỷ lệ % số lượng vi phạm hành vi Thao túng thị trường (%);Tỷ lệ % số lượng vi phạm theo hành vi Thao túng thị trường;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;INSPECTION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
3;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo hành vi;Số lượng vi phạm hành vi Cho mượn tài khoản;Số lượng vi phạm theo hành vi Cho mượn tài khoản;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;INSPECTION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
3;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo hành vi;Tỷ lệ % số lượng vi phạm hành vi Cho mượn tài khoản (%);Tỷ lệ % số lượng vi phạm theo hành vi Cho mượn tài khoản;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;INSPECTION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
3;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo hành vi;Số lượng vi phạm hành vi CBTT;Số lượng vi phạm theo hành vi CBTT;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;INSPECTION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
3;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo hành vi;Tỷ lệ % số lượng vi phạm hành vi CBTT (%);Tỷ lệ % số lượng vi phạm theo hành vi CBTT;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;INSPECTION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
4;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo đối tượng;Phân loại vi phạm;"Phân loại đối tượng: 
- Cá nhân 
- CTĐC 
- CTCK 
- CTQLQ";Dashboard;Chiều;Dễ;;Thanh tra;;x;;Done;;INSPECTION_TEAM_TARGET;TARGET_TYPE;;"SELECT EXTRACT(YEAR FROM a.DECISION_DATE) ""Năm"",
b.TARGET_TYPE ""Phân loại đối tượng"",
COUNT(a.ID) ""Số lượng"",
COUNT(a.ID)*100/(SUM(COUNT(a.ID)) OVER (PARTITION BY COALESCE(EXTRACT(YEAR FROM a.DECISION_DATE),0))) ""Tỷ lệ""
FROM INSPECT.INSPECTION_TEAM a
JOIN INSPECT.INSPECTION_TEAM_TARGET b ON a.ID = b.INSPECTION_TEAM_ID
WHERE EXTRACT(YEAR FROM a.DECISION_DATE) = :filter_year --Điều kiện lọc
GROUP BY EXTRACT(YEAR FROM a.DECISION_DATE),
b.TARGET_TYPE
ORDER BY EXTRACT(YEAR FROM a.DECISION_DATE) DESC";;;;;Done;Dữ liệu tĩnh
4;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo đối tượng;Số lượng vi phạm đối tượng Cá nhân;Số lượng vi phạm theo đối tượng Cá nhân;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;INSPECTION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
4;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo đối tượng;Tỷ lệ % số lượng vi phạm đối tượng Cá nhân (%);Tỷ lệ % số lượng vi phạm theo đối tượng Cá nhân;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;INSPECTION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
4;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo đối tượng;Số lượng vi phạm đối tượng CTĐC;Số lượng vi phạm theo đối tượng CTĐC;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;INSPECTION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
4;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo đối tượng;Tỷ lệ % số lượng vi phạm đối tượng CTĐC (%);Tỷ lệ % số lượng vi phạm theo đối tượng CTĐC;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;INSPECTION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
4;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo đối tượng;Số lượng vi phạm đối tượng CTCK;Số lượng vi phạm theo đối tượng CTCK;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;INSPECTION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
4;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo đối tượng;Tỷ lệ % số lượng vi phạm đối tượng CTCK (%);Tỷ lệ % số lượng vi phạm theo đối tượng CTCK;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;INSPECTION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
4;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo đối tượng;Số lượng vi phạm đối tượng CTQLQ;Số lượng vi phạm theo đối tượng CTQLQ;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;INSPECTION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
4;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo đối tượng;Tỷ lệ % số lượng vi phạm đối tượng CTQLQ (%);Tỷ lệ % số lượng vi phạm theo đối tượng CTQLQ;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;INSPECTION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
5;;Dashboard Hoạt động Thanh tra >> Danh sách;Mã vụ việc;Mã vụ việc;Dashboard;Chiều;Dễ;;Thanh tra;;x;;Done;;INSPECTION_TEAM;CODE;;"SELECT EXTRACT(YEAR FROM a.DECISION_DATE) ""Năm"",
a.CODE ""Mã vụ việc"",
b.TARGET_NAME ""Đối tượng"",
b.TARGET_TYPE ""Phân loại đối tượng"",
a.FORM_TYPE ""Loại hình"",
CASE WHEN a.START_DATE IS NOT NULL AND a.END_DATE IS NULL THEN 'Đang thực hiện'
WHEN a.START_DATE IS NOT NULL AND a.END_DATE IS NOT NULL THEN 'Đã hoàn thành'
WHEN a.START_DATE IS NULL AND a.END_DATE IS NULL THEN 'Chưa thực hiện'
ELSE NULL
END ""Trạng thái""
FROM INSPECT.INSPECTION_TEAM a
JOIN INSPECT.INSPECTION_TEAM_TARGET b ON a.ID = b.INSPECTION_TEAM_ID
WHERE EXTRACT(YEAR FROM a.DECISION_DATE) = :filter_year --Điều kiện lọc
ORDER BY EXTRACT(YEAR FROM a.DECISION_DATE) DESC";;;;;Done;Dữ liệu tĩnh
5;;Dashboard Hoạt động Thanh tra >> Danh sách;Đối tượng;Tên đối tượng bị thanh tra/kiểm tra;Dashboard;Chiều;Dễ;Năm, vụ việc;Thanh tra;;x;;Done;;INSPECTION_TEAM_TARGET;TARGET_NAME;;;;;;Done;Dữ liệu tĩnh;
5;;Dashboard Hoạt động Thanh tra >> Danh sách;Phân loại đối tượng;Phân loại đối tượng;Dashboard;Chiều;Dễ;Năm, vụ việc;Thanh tra;;x;;Done;;INSPECTION_TEAM_TARGET;TARGET_TYPE;;;;;;Done;Dữ liệu tĩnh;
5;;Dashboard Hoạt động Thanh tra >> Danh sách;Loại hình;Loại hình thanh tra là định kỳ hoặc đột xuất;Dashboard;Chiều;Dễ;Năm, vụ việc;Thanh tra;;x;;Done;;INSPECTION_TEAM;FORM_TYPE;;;;;;Done;Dữ liệu tĩnh;
5;;Dashboard Hoạt động Thanh tra >> Danh sách;Trạng thái;Thể hiện các trạng thái xử lý như đang tại hiện trường hay đang xử lý hồ sơ;Dashboard;Chiều;Dễ;Năm, vụ việc;Thanh tra;;x;;Done;;INSPECTION_TEAM;"START_DATE
END_DATE";;;;;;Done;Dữ liệu tĩnh;
6;;Dashboard Hoạt động Kiểm tra >> Thống kê chung;Thời gian;Ngày thống kê (năm);Dashboard;Chiều;Dễ;;Thanh tra;;x;;Done;;EXAMINATION_TEAM;DECISION_DATE;;"WITH cte AS
(SELECT EXTRACT(YEAR FROM DECISION_DATE) ""Yearr"",
COUNT(ID) ""Total"",
SUM(CASE WHEN END_DATE IS NOT NULL AND START_DATE IS NOT NULL THEN 1 ELSE NULL END) ""Done"",
SUM(CASE WHEN END_DATE IS NULL AND START_DATE IS NOT NULL THEN 1 ELSE NULL END) ""Progress""
FROM INSPECT.EXAMINATION_TEAM 
GROUP BY EXTRACT(YEAR FROM DECISION_DATE))
SELECT a.""Yearr"" ""Năm"",
a.""Total"" ""Tổng số vụ việc kiểm tra"",
a.""Total""/b.""Total"" ""Tổng vụ việc SSCK"",
a.""Done"" ""Số vụ việc hoàn thành"",
a.""Done""/b.""Done"" ""Vụ việc hoàn thành SSCK"",
a.""Progress"" ""Số vụ việc đang thực hiện"",
a.""Progress""/b.""Progress"" ""Vụ việc đang thực hiện SSCK""
FROM cte a
LEFT JOIN cte b ON a.""Yearr"" = b.""Yearr"" + 1
WHERE a.""Yearr"" = :filter_year --Điều kiện lọc
ORDER BY a.""Yearr"" DESC";;;;;Done;Dữ liệu tĩnh
6;;Dashboard Hoạt động Kiểm tra >> Thống kê chung;Tổng số vụ việc kiểm tra;Thể hiện số vụ việc kiểm tra đã và đang triển khai trong năm/tất cả các năm.;Dashboard;Chỉ tiêu cơ sở;TB;Năm;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
6;;Dashboard Hoạt động Kiểm tra >> Thống kê chung;Tổng số vụ việc kiểm tra SSCK (%);So sánh cùng kỳ năm trước số liệu về số vụ việc kiểm tra đã và đang triển khai;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm;Thanh tra;;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
6;;Dashboard Hoạt động Kiểm tra >> Thống kê chung;Số vụ việc kiểm tra đã hoàn thành;Số vụ việc kiểm tra đã hoàn thành;Dashboard;Chỉ tiêu cơ sở;TB;Năm;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;"START_DATE
END_DATE";;;;;Done;Dữ liệu tĩnh;
6;;Dashboard Hoạt động Kiểm tra >> Thống kê chung;Số vụ kiểm tra đã hoàn thành SSCK (%);So sánh cùng kỳ năm trước số liệu về số vụ việc kiểm tra đã hoàn thành;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm;Thanh tra;;x;;Done;;EXAMINATION_TEAM;ID;"START_DATE
END_DATE";;;;;Done;Dữ liệu tĩnh;
6;;Dashboard Hoạt động Kiểm tra >> Thống kê chung;Số vụ kiểm tra đang thực hiện;Số vụ kiểm tra đang thực hiện kiểm tra;Dashboard;Chỉ tiêu cơ sở;TB;Năm;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;"START_DATE
END_DATE";;;;;Done;Dữ liệu tĩnh;
6;;Dashboard Hoạt động Kiểm tra >> Thống kê chung;Số vụ thanh tra đang thực hiện SSCK (%);So sánh cùng kỳ năm trước số liệu về số đoàn thanh tra đang triển khai;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm;Thanh tra;;x;;Done;;EXAMINATION_TEAM;ID;"START_DATE
END_DATE";;;;;Done;Dữ liệu tĩnh;
7;;Dashboard Hoạt động Kiểm tra >> Biểu đồ thống kê;Số lượng vụ việc kiểm tra;Thể hiện số lượng vụ việc theo tháng trong năm tra cứu;Dashboard;Chỉ tiêu cơ sở;TB;Năm, tháng;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;;"SELECT EXTRACT(YEAR FROM DECISION_DATE) ""Năm"",
EXTRACT(MONTH FROM DECISION_DATE) ""Tháng"",
COUNT(ID) ""Tổng số vụ việc kiểm tra"",
COUNT(CASE WHEN END_DATE IS NOT NULL AND START_DATE IS NOT NULL THEN ID ELSE NULL END) ""Số vụ việc hoàn thành"",
COUNT(CASE WHEN END_DATE IS NULL AND START_DATE IS NOT NULL THEN ID ELSE NULL END) ""Số vụ việc đang thực hiện""
FROM INSPECT.EXAMINATION_TEAM 
WHERE EXTRACT(YEAR FROM DECISION_DATE) = :filter_year --Điều kiện lọc
GROUP BY EXTRACT(YEAR FROM DECISION_DATE), EXTRACT(MONTH FROM DECISION_DATE)
ORDER BY EXTRACT(YEAR FROM DECISION_DATE) DESC, EXTRACT(MONTH FROM DECISION_DATE) DESC";;;;;Done;Dữ liệu tĩnh
7;;Dashboard Hoạt động Kiểm tra >> Biểu đồ thống kê;Số lượng đã hoàn thành;Thể hiện số lượng vụ việc kiểm tra đang thực hiện;Dashboard;Chỉ tiêu cơ sở;TB;Năm, tháng;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;"START_DATE
END_DATE";;;;;Done;Dữ liệu tĩnh;
7;;Dashboard Hoạt động Kiểm tra >> Biểu đồ thống kê;Số lượng đang triển khai;Thể hiện số lượng vụ việc kiểm tra đã hoàn thành;Dashboard;Chỉ tiêu cơ sở;TB;Năm, tháng;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;"START_DATE
END_DATE";;;;;Done;Dữ liệu tĩnh;
8;;Dashboard Hoạt động Kiểm tra >> Biều đồ cơ cấu theo hành vi;Phân loại vi phạm;Phân loại hành vi: CBTT, Vi phạm hoạt động chào bán, Vi phạm hoạt động của Cổ đông nội bộ, cổ đông lớn, Giao dịch, Công ty đại chúng, Công ty chứng khoán, Tổ chức phát hành trái phiếu, Thao túng, Cho mượn, Tổ chức kiểm toán, Sở giao dịch, …;Dashboard;Chiều;Dễ;;Thanh tra;;x;;Done;;EXAMINATION_TEAM;CONTENT;;"SELECT EXTRACT(YEAR FROM DECISION_DATE) ""Năm"",
CASE WHEN LOWER(CONTENT) LIKE '%công bố thông tin%' THEN 'Vi phạm CBTT'
WHEN LOWER(CONTENT) LIKE '%hoạt động chào bán%' THEN 'Vi phạm hoạt động chào bán'
WHEN LOWER(CONTENT) LIKE '%hoạt động của cổ động%' THEN 'Vi phạm hoạt động của Cổ đông nội bộ, cổ đông lớn'
WHEN LOWER(CONTENT) LIKE '%giao dịch%' THEN 'Giao dịch'
WHEN LOWER(CONTENT) LIKE '%công ty đại chúng%' THEN 'Vi phạm hoạt động của Công ty đại chúng'
WHEN LOWER(CONTENT) LIKE '%công ty chứng khoán%' THEN 'Vi phạm hoạt động của Công ty chứng khoán'
WHEN LOWER(CONTENT) LIKE '%tổ chức phát hành trái phiếu%' THEN 'Vi phạm hoạt động của tổ chức PHTP'
WHEN LOWER(CONTENT) LIKE '%thao túng%' THEN 'Thao túng'
WHEN LOWER(CONTENT) LIKE '%cho mượn%' THEN 'Cho mượn'
WHEN LOWER(CONTENT) LIKE '%tổ chức kiểm toán%' THEN 'Vi phạm hoạt động của tổ chức kiểm toán'
WHEN LOWER(CONTENT) LIKE '%sở giao dịch%' THEN 'Vi phạm hoạt động của sở giao dịch'
ELSE NULL 
END ""Phân loại hành vi"",
COUNT(ID) ""Số lượng"",
COUNT(ID)*100/(SUM(COUNT(ID)) OVER (PARTITION BY COALESCE(EXTRACT(YEAR FROM DECISION_DATE),0))) ""Tỷ lệ""
FROM INSPECT.EXAMINATION_TEAM 
WHERE EXTRACT(YEAR FROM DECISION_DATE) = :filter_year --Điều kiện lọc
GROUP BY EXTRACT(YEAR FROM DECISION_DATE),
CASE WHEN LOWER(CONTENT) LIKE '%công bố thông tin%' THEN 'Vi phạm CBTT'
WHEN LOWER(CONTENT) LIKE '%hoạt động chào bán%' THEN 'Vi phạm hoạt động chào bán'
WHEN LOWER(CONTENT) LIKE '%hoạt động của cổ động%' THEN 'Vi phạm hoạt động của Cổ đông nội bộ, cổ đông lớn'
WHEN LOWER(CONTENT) LIKE '%giao dịch%' THEN 'Giao dịch'
WHEN LOWER(CONTENT) LIKE '%công ty đại chúng%' THEN 'Vi phạm hoạt động của Công ty đại chúng'
WHEN LOWER(CONTENT) LIKE '%công ty chứng khoán%' THEN 'Vi phạm hoạt động của Công ty chứng khoán'
WHEN LOWER(CONTENT) LIKE '%tổ chức phát hành trái phiếu%' THEN 'Vi phạm hoạt động của tổ chức PHTP'
WHEN LOWER(CONTENT) LIKE '%thao túng%' THEN 'Thao túng'
WHEN LOWER(CONTENT) LIKE '%cho mượn%' THEN 'Cho mượn'
WHEN LOWER(CONTENT) LIKE '%tổ chức kiểm toán%' THEN 'Vi phạm hoạt động của tổ chức kiểm toán'
WHEN LOWER(CONTENT) LIKE '%sở giao dịch%' THEN 'Vi phạm hoạt động của sở giao dịch'
ELSE NULL 
END
ORDER BY EXTRACT(YEAR FROM DECISION_DATE) DESC";;;;;Done;Dữ liệu tĩnh
8;;Dashboard Hoạt động Kiểm tra >> Biều đồ cơ cấu theo hành vi;Số lượng vi phạm hành vi CBTT;Tính số lượng theo hành vi CBTT;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
8;;Dashboard Hoạt động Kiểm tra >> Biều đồ cơ cấu theo hành vi;Tỷ lệ % số lượng vi phạm hành vi CBTT (%);Tỷ lệ % số lượng vi phạm theo hành vi CBTT;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
8;;Dashboard Hoạt động Kiểm tra >> Biều đồ cơ cấu theo hành vi;Số lượng vi phạm hành vi Hoạt động chào bán;Tính số lượng theo hành vi Hoạt động chào bán;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
8;;Dashboard Hoạt động Kiểm tra >> Biều đồ cơ cấu theo hành vi;Tỷ lệ % số lượng vi phạm hành vi Hoạt động chào bán (%);Tỷ lệ % số lượng vi phạm theo hành vi Hoạt động chào bán;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
8;;Dashboard Hoạt động Kiểm tra >> Biều đồ cơ cấu theo hành vi;Số lượng vi phạm hành vi Hoạt động của Cổ đông nội bộ, Cổ đông lớn;Tính số lượng theo hành vi Hoạt động của Cổ đông nội bộ, Cổ đông lớn;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
8;;Dashboard Hoạt động Kiểm tra >> Biều đồ cơ cấu theo hành vi;Tỷ lệ % số lượng vi phạm hành vi Hoạt động của Cổ đông nội bộ, Cổ đông lớn (%);Tỷ lệ % số lượng vi phạm theo hành vi Hoạt động của Cổ đông nội bộ, Cổ đông lớn;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
8;;Dashboard Hoạt động Kiểm tra >> Biều đồ cơ cấu theo hành vi;Số lượng vi phạm hành vi Giao dịch;Tính số lượng theo hành vi Giao dịch;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
