2;;Dashboard Hoạt động Thanh tra >> Biểu đồ thống kê;Số lượng vụ việc thanh tra;Thể hiện số lượng vụ việc theo tháng trong năm tra cứu;Dashboard;Chỉ tiêu cơ sở;TB;Năm, tháng;Thanh tra;x;x;;Done;;INSPECTION_TEAM;ID;;"SELECT EXTRACT(YEAR FROM DECISION_DATE) ""Năm"",
EXTRACT(MONTH FROM DECISION_DATE) ""Tháng"",
COUNT(ID) ""Số vụ việc thanh tra"",
COUNT(CASE WHEN END_DATE IS NOT NULL AND START_DATE IS NOT NULL THEN ID ELSE NULL END) ""Số đoàn hoàn thành"",
COUNT(CASE WHEN END_DATE IS NULL AND START_DATE IS NOT NULL THEN ID ELSE NULL END) ""Số đoàn đang thực hiện""
FROM THANHTRA_UAT.INSPECTION_TEAM 
WHERE EXTRACT(YEAR FROM DECISION_DATE) = :filter_year --Điều kiện lọc
AND DELETED = 0 
GROUP BY EXTRACT(YEAR FROM DECISION_DATE), EXTRACT(MONTH FROM DECISION_DATE)
ORDER BY EXTRACT(YEAR FROM DECISION_DATE) DESC, EXTRACT(MONTH FROM DECISION_DATE) DESC";;;;;Done;Dữ liệu tĩnh
2;;Dashboard Hoạt động Thanh tra >> Biểu đồ thống kê;Số vụ việc thanh tra đang thực hiện;Thể hiện số lượng vụ việc thanh tra đang thực hiện;Dashboard;Chỉ tiêu cơ sở;TB;Năm, tháng;Thanh tra;x;x;;Done;;INSPECTION_TEAM;ID;"START_DATE
END_DATE";;;;;Done;Dữ liệu tĩnh;
2;;Dashboard Hoạt động Thanh tra >> Biểu đồ thống kê;Số lượng vụ thanh tra đã hoàn thành;Thể hiện số lượng vụ việc thanh tra đã hoàn thành;Dashboard;Chỉ tiêu cơ sở;TB;Năm, tháng;Thanh tra;x;x;;Done;;INSPECTION_TEAM;ID;"START_DATE
END_DATE";;;;;Done;Dữ liệu tĩnh;
3;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo hành vi;Phân loại vi phạm;"Phân loại hành vi: 
- Tháo túng thị trường
- Cho mượn tài khoản
- CBTT";Dashboard;Chiều;Dễ;;Thanh tra;;x;;Done;;VIOLATION_BEHAVIOR;NAME;;"SELECT EXTRACT(YEAR FROM it.DECISION_DATE) ""Năm"", 
CASE WHEN vb.NAME IS NOT NULL THEN VB.NAME 
ELSE 'Khác' 
END ""Phân loại hành vi"", 
COUNT(it.ID) ""Số lượng"", 
COUNT(it.ID)*100/(SUM(COUNT(it.ID)) OVER (PARTITION BY COALESCE(EXTRACT(YEAR FROM it.DECISION_DATE),0))) ""Tỷ lệ"" 
FROM THANHTRA_UAT.INSPECTION_TEAM it 
LEFT JOIN THANHTRA_UAT.VIOLATION_CASE vc ON it.ID = vc.INSPECTION_TEAM_ID 
LEFT JOIN THANHTRA_UAT.PENALTY_DECISION pd ON vc.ID = pd.VIOLATION_CASE_ID 
LEFT JOIN THANHTRA_UAT.PENALTY_DECISION_VIOLATION_RECORD pdvr ON pd.ID = pdvr.PENALTY_DECISION_ID 
LEFT JOIN THANHTRA_UAT.VIOLATION_RECORD vr ON pdvr.VIOLATION_RECORD_ID = vr.ID 
LEFT JOIN THANHTRA_UAT.VIOLATION_RECORD_BEHAVIOR vrb ON vr.ID = vrb.VIOLATION_RECORD_ID 
LEFT JOIN THANHTRA_UAT.VIOLATION_BEHAVIOR vb ON vrb.VIOLATION_BEHAVIOR_ID = vb.ID 
WHERE EXTRACT(YEAR FROM it.DECISION_DATE) = :filter_year --Điều kiện lọc 
AND it.DELETED = 0 AND vc.DELETED = 0 AND pd.DELETED = 0 AND pdvr.DELETED = 0 AND vr.DELETED = 0 AND vrb.DELETED = 0 AND vb.DELETED = 0 
AND vb.STATUS = 'ACTIVE' 
GROUP BY EXTRACT(YEAR FROM it.DECISION_DATE), 
CASE WHEN vb.NAME IS NOT NULL THEN VB.NAME 
ELSE 'Khác' 
END 
ORDER BY EXTRACT(YEAR FROM it.DECISION_DATE) DESC";;;;;Done;Dữ liệu tĩnh
3;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo hành vi;Số lượng vi phạm hành vi Thao túng thị trường;Số lượng vi phạm theo hành vi Thao túng thị trường;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;INSPECTION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
3;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo hành vi;Tỷ lệ % số lượng vi phạm hành vi Thao túng thị trường (%);Tỷ lệ % số lượng vi phạm theo hành vi Thao túng thị trường;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;INSPECTION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
3;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo hành vi;Số lượng vi phạm hành vi Cho mượn tài khoản;Số lượng vi phạm theo hành vi Cho mượn tài khoản;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;INSPECTION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
3;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo hành vi;Tỷ lệ % số lượng vi phạm hành vi Cho mượn tài khoản (%);Tỷ lệ % số lượng vi phạm theo hành vi Cho mượn tài khoản;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;INSPECTION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
3;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo hành vi;Số lượng vi phạm hành vi CBTT;Số lượng vi phạm theo hành vi CBTT;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;INSPECTION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
3;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo hành vi;Tỷ lệ % số lượng vi phạm hành vi CBTT (%);Tỷ lệ % số lượng vi phạm theo hành vi CBTT;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;INSPECTION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
4;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo đối tượng;Phân loại vi phạm;"Phân loại đối tượng: 
- Cá nhân 
- CTĐC 
- CTCK 
- CTQLQ";Dashboard;Chiều;Dễ;;Thanh tra;;x;;Done;;INSPECTION_TEAM_TARGET;TARGET_TYPE;;"SELECT EXTRACT(YEAR FROM a.DECISION_DATE) ""Năm"",
CASE WHEN b.TARGET_TYPE = 'SECURITIES_COMPANY' THEN 'CTCK'
WHEN b.TARGET_TYPE = 'FUND_MANAGEMENT_COMPANY' THEN 'CTQLQ'
WHEN b.TARGET_TYPE = 'PUBLIC_COMPANY' THEN 'CTĐC'
ELSE 'KHÁC'
END ""Phân loại đối tượng"",
COUNT(a.ID) ""Số lượng"",
COUNT(a.ID)*100/(SUM(COUNT(a.ID)) OVER (PARTITION BY COALESCE(EXTRACT(YEAR FROM a.DECISION_DATE),0))) ""Tỷ lệ""
FROM THANHTRA_UAT.INSPECTION_TEAM a
JOIN THANHTRA_UAT.INSPECTION_TEAM_TARGET b ON a.ID = b.INSPECTION_TEAM_ID
WHERE EXTRACT(YEAR FROM a.DECISION_DATE) = :filter_year --Điều kiện lọc
AND a.DELETED = 0 AND b.DELETED = 0
GROUP BY EXTRACT(YEAR FROM a.DECISION_DATE),
b.TARGET_TYPE
ORDER BY EXTRACT(YEAR FROM a.DECISION_DATE) DESC";;;;;Done;Dữ liệu tĩnh
4;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo đối tượng;Số lượng vi phạm đối tượng Cá nhân;Số lượng vi phạm theo đối tượng Cá nhân;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;INSPECTION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
4;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo đối tượng;Tỷ lệ % số lượng vi phạm đối tượng Cá nhân (%);Tỷ lệ % số lượng vi phạm theo đối tượng Cá nhân;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;INSPECTION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
4;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo đối tượng;Số lượng vi phạm đối tượng CTĐC;Số lượng vi phạm theo đối tượng CTĐC;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;INSPECTION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
4;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo đối tượng;Tỷ lệ % số lượng vi phạm đối tượng CTĐC (%);Tỷ lệ % số lượng vi phạm theo đối tượng CTĐC;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;INSPECTION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
4;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo đối tượng;Số lượng vi phạm đối tượng CTCK;Số lượng vi phạm theo đối tượng CTCK;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;INSPECTION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
4;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo đối tượng;Tỷ lệ % số lượng vi phạm đối tượng CTCK (%);Tỷ lệ % số lượng vi phạm theo đối tượng CTCK;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;INSPECTION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
4;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo đối tượng;Số lượng vi phạm đối tượng CTQLQ;Số lượng vi phạm theo đối tượng CTQLQ;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;INSPECTION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
4;;Dashboard Hoạt động Thanh tra >> Biểu đồ cơ cấu theo đối tượng;Tỷ lệ % số lượng vi phạm đối tượng CTQLQ (%);Tỷ lệ % số lượng vi phạm theo đối tượng CTQLQ;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;INSPECTION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
5;;Dashboard Hoạt động Thanh tra >> Danh sách;Mã vụ việc;Mã vụ việc;Dashboard;Chiều;Dễ;;Thanh tra;;x;;Done;;INSPECTION_TEAM;CODE;;"SELECT DISTINCT EXTRACT(YEAR FROM a.DECISION_DATE) ""Năm"",
a.CODE ""Mã vụ việc"",
b.TARGET_NAME ""Đối tượng"",
CASE WHEN b.TARGET_TYPE = 'SECURITIES_COMPANY' THEN 'CTCK'
WHEN b.TARGET_TYPE = 'FUND_MANAGEMENT_COMPANY' THEN 'CTQLQ'
WHEN b.TARGET_TYPE = 'PUBLIC_COMPANY' THEN 'CTĐC'
WHEN b.TARGET_TYPE = 'OTHER' THEN 'KHÁC'
ELSE NULL
END ""Phân loại đối tượng"",
CASE WHEN a.FORM_TYPE = 'UNSCHEDULED' THEN 'Đột xuất' 
WHEN a.FORM_TYPE = 'PERIODIC' THEN 'Định kỳ' 
ELSE NULL
END ""Loại hình"",
CASE WHEN a.START_DATE IS NOT NULL AND a.END_DATE IS NULL THEN 'Đang thực hiện'
WHEN a.START_DATE IS NOT NULL AND a.END_DATE IS NOT NULL THEN 'Đã hoàn thành'
WHEN a.START_DATE IS NULL AND a.END_DATE IS NULL THEN 'Chưa thực hiện'
ELSE NULL
END ""Trạng thái""
FROM THANHTRA_UAT.INSPECTION_TEAM a
JOIN THANHTRA_UAT.INSPECTION_TEAM_TARGET b ON a.ID = b.INSPECTION_TEAM_ID
WHERE EXTRACT(YEAR FROM a.DECISION_DATE) = :filter_year --Điều kiện lọc
AND a.DELETED = 0 AND b.DELETED = 0
ORDER BY EXTRACT(YEAR FROM a.DECISION_DATE) DESC";;;;;Done;Dữ liệu tĩnh
5;;Dashboard Hoạt động Thanh tra >> Danh sách;Đối tượng;Tên đối tượng bị thanh tra/kiểm tra;Dashboard;Chiều;Dễ;Năm, vụ việc;Thanh tra;;x;;Done;;INSPECTION_TEAM_TARGET;TARGET_NAME;;;;;;Done;Dữ liệu tĩnh;
5;;Dashboard Hoạt động Thanh tra >> Danh sách;Phân loại đối tượng;Phân loại đối tượng;Dashboard;Chiều;Dễ;Năm, vụ việc;Thanh tra;;x;;Done;;INSPECTION_TEAM_TARGET;TARGET_TYPE;;;;;;Done;Dữ liệu tĩnh;
5;;Dashboard Hoạt động Thanh tra >> Danh sách;Loại hình;Loại hình thanh tra là định kỳ hoặc đột xuất;Dashboard;Chiều;Dễ;Năm, vụ việc;Thanh tra;;x;;Done;;INSPECTION_TEAM;FORM_TYPE;;;;;;Done;Dữ liệu tĩnh;
5;;Dashboard Hoạt động Thanh tra >> Danh sách;Trạng thái;Thể hiện các trạng thái xử lý như đang tại hiện trường hay đang xử lý hồ sơ;Dashboard;Chiều;Dễ;Năm, vụ việc;Thanh tra;;x;;Done;;INSPECTION_TEAM;"START_DATE
END_DATE";;;;;;Done;Dữ liệu tĩnh;
6;;Dashboard Hoạt động Kiểm tra >> Thống kê chung;Thời gian;Ngày thống kê (năm);Dashboard;Chiều;Dễ;;Thanh tra;;x;;Done;;EXAMINATION_TEAM;DECISION_DATE;;"WITH cte AS 
(SELECT EXTRACT(YEAR FROM DECISION_DATE) ""Yearr"",
COUNT(ID) ""Total"",
SUM(CASE WHEN END_DATE IS NOT NULL AND START_DATE IS NOT NULL THEN 1 ELSE NULL END) ""Done"",
SUM(CASE WHEN END_DATE IS NULL AND START_DATE IS NOT NULL THEN 1 ELSE NULL END) ""Progress""
FROM THANHTRA_UAT.EXAMINATION_TEAM 
WHERE DELETED = 0 
GROUP BY EXTRACT(YEAR FROM DECISION_DATE))
SELECT a.""Yearr"" ""Năm"", 
a.""Total"" ""Tổng số đoàn thanh tra"",
CASE WHEN a.""Yearr"" = EXTRACT(YEAR FROM SYSDATE) THEN 
(SELECT COUNT(ID) FROM THANHTRA_UAT.EXAMINATION_TEAM 
WHERE DELETED = 0
AND DECISION_DATE BETWEEN TO_DATE('01/01/' || TO_CHAR(SYSDATE,'YYYY'),'DD/MM/YYYY') AND SYSDATE
)/
NULLIF((SELECT COUNT(ID) FROM THANHTRA_UAT.EXAMINATION_TEAM 
WHERE DELETED = 0
AND DECISION_DATE BETWEEN TO_DATE('01/01/' || TO_CHAR(ADD_MONTHS(SYSDATE,-12),'YYYY'),'DD/MM/YYYY') AND ADD_MONTHS(SYSDATE,-12))
,0)
ELSE a.""Total""/b.""Total"" END ""Tổng đoàn SSCK"",
a.""Done"" ""Số đoàn hoàn thành"",
CASE WHEN a.""Yearr"" = EXTRACT(YEAR FROM SYSDATE) THEN 
(SELECT SUM(CASE WHEN END_DATE IS NOT NULL AND START_DATE IS NOT NULL THEN 1 ELSE NULL END) FROM THANHTRA_UAT.EXAMINATION_TEAM 
WHERE DELETED = 0
AND DECISION_DATE BETWEEN TO_DATE('01/01/' || TO_CHAR(SYSDATE,'YYYY'),'DD/MM/YYYY') AND SYSDATE
)/
NULLIF((SELECT SUM(CASE WHEN END_DATE IS NOT NULL AND START_DATE IS NOT NULL THEN 1 ELSE NULL END) FROM THANHTRA_UAT.EXAMINATION_TEAM 
WHERE DELETED = 0
AND DECISION_DATE BETWEEN TO_DATE('01/01/' || TO_CHAR(ADD_MONTHS(SYSDATE,-12),'YYYY'),'DD/MM/YYYY') AND ADD_MONTHS(SYSDATE,-12))
,0)
ELSE a.""Done""/b.""Done"" END ""Đoàn hoàn thành SSCK"",
a.""Progress"" ""Số đoàn đang thực hiện"",
CASE WHEN a.""Yearr"" = EXTRACT(YEAR FROM SYSDATE) THEN 
(SELECT SUM(CASE WHEN END_DATE IS NULL AND START_DATE IS NOT NULL THEN 1 ELSE NULL END) FROM THANHTRA_UAT.EXAMINATION_TEAM 
WHERE DELETED = 0
AND DECISION_DATE BETWEEN TO_DATE('01/01/' || TO_CHAR(SYSDATE,'YYYY'),'DD/MM/YYYY') AND SYSDATE
)/
NULLIF((SELECT SUM(CASE WHEN END_DATE IS NULL AND START_DATE IS NOT NULL THEN 1 ELSE NULL END) FROM THANHTRA_UAT.EXAMINATION_TEAM 
WHERE DELETED = 0
AND DECISION_DATE BETWEEN TO_DATE('01/01/' || TO_CHAR(ADD_MONTHS(SYSDATE,-12),'YYYY'),
'DD/MM/YYYY') AND ADD_MONTHS(SYSDATE,-12))
,0)
ELSE a.""Progress""/b.""Progress"" END ""Đoàn đang thực hiện SSCK""
FROM cte a
LEFT JOIN cte b ON a.""Yearr"" = b.""Yearr"" + 1
WHERE a.""Yearr"" = :filter_year --Điều kiện lọc
ORDER BY a.""Yearr"" DESC";;;;;Done;Dữ liệu tĩnh
6;;Dashboard Hoạt động Kiểm tra >> Thống kê chung;Tổng số vụ việc kiểm tra;Thể hiện số vụ việc kiểm tra đã và đang triển khai trong năm/tất cả các năm.;Dashboard;Chỉ tiêu cơ sở;TB;Năm;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
6;;Dashboard Hoạt động Kiểm tra >> Thống kê chung;Tổng số vụ việc kiểm tra SSCK (%);So sánh cùng kỳ năm trước số liệu về số vụ việc kiểm tra đã và đang triển khai;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm;Thanh tra;;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;
6;;Dashboard Hoạt động Kiểm tra >> Thống kê chung;Số vụ việc kiểm tra đã hoàn thành;Số vụ việc kiểm tra đã hoàn thành;Dashboard;Chỉ tiêu cơ sở;TB;Năm;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;"START_DATE
END_DATE";;;;;Done;Dữ liệu tĩnh;
6;;Dashboard Hoạt động Kiểm tra >> Thống kê chung;Số vụ kiểm tra đã hoàn thành SSCK (%);So sánh cùng kỳ năm trước số liệu về số vụ việc kiểm tra đã hoàn thành;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm;Thanh tra;;x;;Done;;EXAMINATION_TEAM;ID;"START_DATE
END_DATE";;;;;Done;Dữ liệu tĩnh;
6;;Dashboard Hoạt động Kiểm tra >> Thống kê chung;Số vụ kiểm tra đang thực hiện;Số vụ kiểm tra đang thực hiện kiểm tra;Dashboard;Chỉ tiêu cơ sở;TB;Năm;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;"START_DATE
END_DATE";;;;;Done;Dữ liệu tĩnh;
6;;Dashboard Hoạt động Kiểm tra >> Thống kê chung;Số vụ thanh tra đang thực hiện SSCK (%);So sánh cùng kỳ năm trước số liệu về số đoàn thanh tra đang triển khai;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm;Thanh tra;;x;;Done;;EXAMINATION_TEAM;ID;"START_DATE
END_DATE";;;;;Done;Dữ liệu tĩnh;
7;;Dashboard Hoạt động Kiểm tra >> Biểu đồ thống kê;Số lượng vụ việc kiểm tra;Thể hiện số lượng vụ việc theo tháng trong năm tra cứu;Dashboard;Chỉ tiêu cơ sở;TB;Năm, tháng;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;;"SELECT EXTRACT(YEAR FROM DECISION_DATE) ""Năm"",
EXTRACT(MONTH FROM DECISION_DATE) ""Tháng"",
COUNT(ID) ""Tổng số vụ việc kiểm tra"",
COUNT(CASE WHEN END_DATE IS NOT NULL AND START_DATE IS NOT NULL THEN ID ELSE NULL END) ""Số vụ việc hoàn thành"",
COUNT(CASE WHEN END_DATE IS NULL AND START_DATE IS NOT NULL THEN ID ELSE NULL END) ""Số vụ việc đang thực hiện""
FROM THANHTRA_UAT.EXAMINATION_TEAM 
WHERE EXTRACT(YEAR FROM DECISION_DATE) = :filter_year --Điều kiện lọc
AND DELETED = 0 
GROUP BY EXTRACT(YEAR FROM DECISION_DATE), EXTRACT(MONTH FROM DECISION_DATE)
ORDER BY EXTRACT(YEAR FROM DECISION_DATE) DESC, EXTRACT(MONTH FROM DECISION_DATE) DESC";;;;;Done;Dữ liệu tĩnh
7;;Dashboard Hoạt động Kiểm tra >> Biểu đồ thống kê;Số lượng đã hoàn thành;Thể hiện số lượng vụ việc kiểm tra đang thực hiện;Dashboard;Chỉ tiêu cơ sở;TB;Năm, tháng;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;"START_DATE
END_DATE";;;;;Done;Dữ liệu tĩnh;
